X Y Z Reflectivity LaserID Timestamp 
-1.13 0.01 -0.30 2 0 733849743
-1.39 0.01 -0.32 1 2 733849748
-1.06 0.01 -0.21 100 4 733849752
-6.97 0.04 -1.10 25 6 733849757
-1.58 0.01 -0.19 100 8 733849761
-8.79 0.05 -0.77 3 10 733849766
-8.39 0.05 -0.44 1 12 733849771
-1.13 0.01 -0.30 2 0 733849798
-1.40 0.01 -0.32 1 2 733849803
-1.05 0.01 -0.20 100 4 733849808
-6.97 0.06 -1.10 18 6 733849812
-1.58 0.01 -0.19 100 8 733849817
-1.14 0.01 -0.31 2 0 733849854
-1.41 0.02 -0.33 1 2 733849858
-1.06 0.01 -0.21 100 4 733849863
-7.10 0.09 -1.13 90 6 733849867
-1.59 0.02 -0.19 100 8 733849872
-1.13 0.02 -0.30 4 0 733849909
-1.42 0.02 -0.33 2 2 733849914
-1.05 0.02 -0.20 100 4 733849918
-1.59 0.03 -0.20 100 8 733849927
-7.93 0.13 -0.69 1 10 733849932
-1.14 0.02 -0.31 4 0 733849964
-1.39 0.03 -0.32 1 2 733849969
-1.07 0.02 -0.21 100 4 733849973
-7.11 0.14 -1.13 120 6 733849978
-1.58 0.03 -0.19 100 8 733849983
-7.91 0.15 -0.69 1 10 733849987
-1.14 0.03 -0.30 2 0 733850020
-1.39 0.03 -0.32 2 2 733850024
-1.07 0.02 -0.21 100 4 733850029
-7.08 0.16 -1.12 23 6 733850033
-1.57 0.04 -0.19 100 8 733850038
-8.08 0.19 -0.71 1 10 733850043
-1.15 0.03 -0.31 2 0 733850075
-1.42 0.04 -0.33 2 2 733850079
-1.07 0.03 -0.21 100 4 733850084
-7.07 0.19 -1.12 31 6 733850089
-1.58 0.04 -0.19 100 8 733850093
-20.81 0.55 -1.82 8 10 733850098
-1.13 0.03 -0.30 2 0 733850130
-1.42 0.04 -0.33 2 2 733850135
-1.07 0.03 -0.21 100 4 733850139
-1.58 0.05 -0.19 100 8 733850149
-20.72 0.62 -1.81 8 10 733850153
-1.11 0.04 -0.30 2 0 733850185
