X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.31 2 0 1310227315
-1.39 0.01 -0.32 2 2 1310227319
-1.05 0.00 -0.20 100 4 1310227324
-11.67 0.05 -1.85 7 6 1310227329
-1.60 0.01 -0.20 100 8 1310227333
-22.54 0.10 -1.97 5 10 1310227338
-1.14 0.01 -0.31 2 0 1310227370
-1.40 0.01 -0.32 1 2 1310227375
-1.06 0.01 -0.21 100 4 1310227379
-11.67 0.09 -1.85 7 6 1310227384
-1.59 0.01 -0.20 100 8 1310227389
-22.53 0.18 -1.97 5 10 1310227393
-1.13 0.01 -0.30 2 0 1310227425
-1.41 0.02 -0.32 1 2 1310227430
-1.06 0.01 -0.21 100 4 1310227435
-11.66 0.13 -1.85 7 6 1310227439
-1.60 0.02 -0.20 100 8 1310227444
-22.52 0.25 -1.97 5 10 1310227448
-1.14 0.02 -0.31 2 0 1310227481
-1.40 0.02 -0.32 2 2 1310227485
-1.06 0.02 -0.21 100 4 1310227490
-11.67 0.17 -1.85 7 6 1310227495
-1.60 0.02 -0.20 100 8 1310227499
-22.50 0.33 -1.97 5 10 1310227504
-1.15 0.02 -0.31 4 0 1310227536
-1.40 0.03 -0.32 1 2 1310227541
-1.07 0.02 -0.21 100 4 1310227545
-11.66 0.21 -1.85 7 6 1310227550
-1.59 0.03 -0.19 100 8 1310227554
-22.47 0.41 -1.97 33 10 1310227559
-1.13 0.02 -0.30 2 0 1310227591
-1.41 0.03 -0.33 1 2 1310227596
-1.06 0.02 -0.21 100 4 1310227601
-11.66 0.25 -1.85 7 6 1310227605
-1.59 0.03 -0.20 100 8 1310227610
-22.46 0.49 -1.97 57 10 1310227614
-1.14 0.03 -0.31 2 0 1310227647
-1.40 0.04 -0.32 2 2 1310227651
-1.06 0.03 -0.21 100 4 1310227656
-11.67 0.30 -1.85 7 6 1310227660
-1.60 0.04 -0.20 100 8 1310227665
-1.14 0.03 -0.30 2 0 1310227702
-1.41 0.04 -0.32 2 2 1310227706
-1.07 0.03 -0.21 100 4 1310227711
-11.65 0.33 -1.85 7 6 1310227716
-1.60 0.05 -0.20 100 8 1310227720
-22.47 0.65 -1.97 5 10 1310227725
-1.16 0.04 -0.31 2 0 1310227757
-1.40 0.05 -0.32 2 2 1310227762
-1.07 0.03 -0.21 100 4 1310227766
-11.65 0.37 -1.85 7 6 1310227771
-1.61 0.05 -0.20 100 8 1310227776
-22.48 0.72 -1.97 5 10 1310227780
-1.14 0.04 -0.30 2 0 1310227812
-1.39 0.05 -0.32 2 2 1310227817
-1.07 0.04 -0.21 100 4 1310227822
-11.66 0.41 -1.85 7 6 1310227826
-1.59 0.06 -0.20 100 8 1310227831
-22.47 0.80 -1.97 5 10 1310227835
-1.14 0.04 -0.30 2 0 1310227868
-1.41 0.05 -0.32 2 2 1310227872
-1.06 0.04 -0.21 100 4 1310227877
-11.65 0.46 -1.85 7 6 1310227882
-1.59 0.06 -0.20 100 8 1310227886
-22.47 0.88 -1.97 5 10 1310227891
