X Y Z Reflectivity LaserID Timestamp 
-1.12 0.01 -0.30 2 0 1832252861
-1.39 0.01 -0.32 2 2 1832252866
-1.07 0.01 -0.21 100 4 1832252871
-11.77 0.07 -1.86 7 6 1832252875
-1.58 0.01 -0.19 77 8 1832252880
-22.52 0.13 -1.97 5 10 1832252884
-32.02 0.18 -1.68 17 12 1832252889
-32.64 0.19 -0.57 8 14 1832252894
-1.14 0.01 -0.31 2 0 1832252917
-1.38 0.01 -0.32 2 2 1832252921
-1.06 0.01 -0.21 100 4 1832252926
-11.76 0.11 -1.86 7 6 1832252931
-1.58 0.01 -0.19 77 8 1832252935
-22.69 0.21 -1.99 5 10 1832252940
-31.97 0.30 -1.68 26 12 1832252944
-1.13 0.01 -0.30 4 0 1832252972
-1.40 0.02 -0.32 2 2 1832252977
-1.05 0.01 -0.20 100 4 1832252981
-11.77 0.15 -1.86 7 6 1832252986
-1.58 0.02 -0.19 74 8 1832252990
-22.77 0.29 -1.99 5 10 1832252995
-31.94 0.41 -1.67 26 12 1832253000
-1.13 0.02 -0.30 4 0 1832253027
-1.40 0.02 -0.32 2 2 1832253032
-1.06 0.02 -0.21 100 4 1832253037
-11.77 0.19 -1.86 7 6 1832253041
-1.59 0.03 -0.19 74 8 1832253046
-22.80 0.37 -1.99 5 10 1832253050
-31.94 0.52 -1.67 17 12 1832253055
-1.14 0.02 -0.30 2 0 1832253083
-1.40 0.03 -0.32 2 2 1832253087
-1.06 0.02 -0.21 100 4 1832253092
-11.76 0.23 -1.86 7 6 1832253096
-1.59 0.03 -0.20 70 8 1832253101
-22.77 0.45 -1.99 8 10 1832253106
-31.94 0.63 -1.67 17 12 1832253110
-1.14 0.03 -0.31 2 0 1832253138
-1.38 0.03 -0.32 2 2 1832253142
-1.06 0.02 -0.21 100 4 1832253147
-11.76 0.27 -1.86 7 6 1832253152
-1.60 0.04 -0.20 68 8 1832253156
-22.77 0.53 -1.99 5 10 1832253161
-1.15 0.03 -0.31 2 0 1832253193
-1.39 0.04 -0.32 2 2 1832253198
-1.07 0.03 -0.21 100 4 1832253202
-11.76 0.31 -1.86 6 6 1832253207
-1.59 0.04 -0.19 72 8 1832253212
-22.76 0.61 -1.99 5 10 1832253216
-1.14 0.03 -0.30 2 0 1832253248
-1.40 0.04 -0.32 2 2 1832253253
-1.06 0.03 -0.21 100 4 1832253258
-11.76 0.36 -1.86 6 6 1832253262
-1.59 0.05 -0.20 70 8 1832253267
-22.77 0.69 -1.99 5 10 1832253271
-1.15 0.04 -0.31 2 0 1832253304
-1.40 0.05 -0.32 2 2 1832253308
-1.06 0.04 -0.21 98 4 1832253313
-11.76 0.39 -1.86 6 6 1832253318
-1.60 0.05 -0.20 68 8 1832253322
-22.75 0.76 -1.99 5 10 1832253327
-1.14 0.04 -0.30 2 0 1832253359
-1.39 0.05 -0.32 2 2 1832253364
-1.07 0.04 -0.21 87 4 1832253368
-11.75 0.44 -1.86 7 6 1832253373
-1.60 0.06 -0.20 68 8 1832253377
-22.76 0.84 -1.99 5 10 1832253382
-1.12 0.05 -0.30 2 0 1832253414
-1.39 0.06 -0.32 2 2 1832253419
-1.07 0.04 -0.21 81 4 1832253423
-11.74 0.48 -1.86 6 6 1832253428
-1.59 0.06 -0.20 70 8 1832253433
-22.78 0.92 -1.99 5 10 1832253437
-1.16 0.05 -0.31 2 0 1832253470
-1.39 0.06 -0.32 2 2 1832253474
-1.07 0.05 -0.21 83 4 1832253479
-11.74 0.52 -1.86 7 6 1832253483
-1.59 0.07 -0.19 66 8 1832253488
-22.77 1.00 -1.99 5 10 1832253493
-1.14 0.05 -0.31 2 0 1832253525
-1.41 0.07 -0.32 2 2 1832253529
-1.06 0.05 -0.21 81 4 1832253534
-11.74 0.56 -1.86 7 6 1832253539
-1.60 0.08 -0.20 66 8 1832253543
-22.76 1.08 -1.99 5 10 1832253548
-1.13 0.06 -0.30 2 0 1832253580
-1.41 0.07 -0.32 2 2 1832253585
-1.06 0.05 -0.21 78 4 1832253589
-11.74 0.60 -1.86 7 6 1832253594
-1.60 0.08 -0.20 64 8 1832253599
-22.77 1.16 -1.99 5 10 1832253603
-1.15 0.06 -0.31 2 0 1832253635
-1.40 0.08 -0.32 1 2 1832253640
-1.07 0.06 -0.21 76 4 1832253645
-11.73 0.64 -1.86 7 6 1832253649
-1.60 0.09 -0.20 60 8 1832253654
-22.76 1.24 -1.99 5 10 1832253659
-1.13 0.07 -0.30 2 0 1832253691
-1.40 0.08 -0.32 2 2 1832253695
-1.07 0.06 -0.21 76 4 1832253700
-11.72 0.68 -1.86 7 6 1832253705
-1.59 0.09 -0.20 54 8 1832253709
-22.75 1.32 -1.99 5 10 1832253714
-42.56 2.47 -2.23 16 12 1832253718
-1.15 0.07 -0.31 2 0 1832253746
-1.40 0.09 -0.32 2 2 1832253751
-1.07 0.07 -0.21 76 4 1832253755
-11.72 0.72 -1.86 6 6 1832253760
