X Y Z Reflectivity LaserID Timestamp 
-1.15 0.01 -0.31 2 0 1066332378
-1.41 0.01 -0.32 1 2 1066332383
-1.07 0.01 -0.21 100 4 1066332388
-12.05 0.08 -1.91 6 6 1066332392
-1.57 0.01 -0.19 100 8 1066332397
-24.41 0.16 -2.14 7 10 1066332401
-39.03 0.26 -2.05 13 12 1066332406
-1.13 0.01 -0.30 2 0 1066332434
-1.41 0.01 -0.33 2 2 1066332438
-1.05 0.01 -0.20 100 4 1066332443
-12.07 0.12 -1.91 7 6 1066332448
-1.58 0.02 -0.19 100 8 1066332452
-24.41 0.24 -2.14 7 10 1066332457
-39.37 0.40 -2.06 13 12 1066332461
-1.12 0.02 -0.30 4 0 1066332489
-1.41 0.02 -0.33 2 2 1066332494
-1.05 0.01 -0.20 100 4 1066332498
-12.06 0.16 -1.91 7 6 1066332503
-1.58 0.02 -0.19 100 8 1066332507
-24.45 0.33 -2.14 7 10 1066332512
-1.14 0.02 -0.30 4 0 1066332544
-1.42 0.02 -0.33 2 2 1066332549
-1.06 0.02 -0.21 100 4 1066332554
-12.05 0.21 -1.91 7 6 1066332558
-1.59 0.03 -0.19 100 8 1066332563
-24.48 0.42 -2.14 7 10 1066332567
-1.14 0.02 -0.30 2 0 1066332601
-1.42 0.03 -0.33 1 2 1066332605
-1.06 0.02 -0.21 100 4 1066332610
-12.05 0.25 -1.91 7 6 1066332614
-1.58 0.03 -0.19 100 8 1066332619
-24.53 0.51 -2.15 7 10 1066332624
-1.14 0.03 -0.30 2 0 1066332656
-1.40 0.03 -0.32 2 2 1066332660
-1.07 0.03 -0.21 100 4 1066332665
-12.05 0.29 -1.91 7 6 1066332670
-1.58 0.04 -0.19 100 8 1066332674
-24.58 0.59 -2.15 7 10 1066332679
-1.13 0.03 -0.30 2 0 1066332711
-1.40 0.04 -0.32 2 2 1066332716
-1.06 0.03 -0.21 100 4 1066332720
-12.05 0.33 -1.91 7 6 1066332725
-1.58 0.04 -0.19 100 8 1066332730
-24.62 0.68 -2.15 10 10 1066332734
-1.13 0.04 -0.30 2 0 1066332766
-1.40 0.04 -0.32 3 2 1066332771
-1.07 0.03 -0.21 100 4 1066332776
-12.05 0.37 -1.91 7 6 1066332780
-1.58 0.05 -0.19 100 8 1066332785
-24.65 0.77 -2.16 7 10 1066332789
-1.13 0.04 -0.30 2 0 1066332822
-1.40 0.05 -0.32 2 2 1066332826
-1.07 0.04 -0.21 100 4 1066332831
-12.03 0.42 -1.91 7 6 1066332836
-1.59 0.06 -0.20 100 8 1066332840
-24.68 0.85 -2.16 7 10 1066332845
-1.13 0.04 -0.30 2 0 1066332877
-1.40 0.05 -0.32 2 2 1066332882
-1.07 0.04 -0.21 100 4 1066332886
-12.03 0.46 -1.91 7 6 1066332891
-1.59 0.06 -0.19 100 8 1066332895
-24.72 0.94 -2.16 18 10 1066332900
-1.13 0.05 -0.30 2 0 1066332932
-1.41 0.06 -0.33 2 2 1066332937
-1.07 0.04 -0.21 100 4 1066332941
-12.03 0.50 -1.91 7 6 1066332946
-1.58 0.07 -0.19 100 8 1066332951
-24.71 1.02 -2.16 36 10 1066332955
-1.14 0.05 -0.31 2 0 1066332988
-1.42 0.06 -0.33 1 2 1066332992
-1.06 0.05 -0.21 100 4 1066332997
-12.03 0.54 -1.91 7 6 1066333001
-1.57 0.07 -0.19 100 8 1066333006
-1.12 0.05 -0.30 2 0 1066333043
-1.42 0.07 -0.33 2 2 1066333047
-1.06 0.05 -0.21 100 4 1066333052
-12.03 0.58 -1.91 7 6 1066333057
-1.58 0.08 -0.19 100 8 1066333061
