X Y Z Reflectivity LaserID Timestamp 
-1.12 0.00 -0.30 2 0 1584949315
-1.37 0.00 -0.32 2 2 1584949320
-1.07 0.00 -0.21 100 4 1584949324
-11.81 0.04 -1.87 5 6 1584949329
-1.59 0.01 -0.20 74 8 1584949334
-23.06 0.08 -2.02 6 10 1584949338
-1.15 0.01 -0.31 2 0 1584949371
-1.37 0.01 -0.32 2 2 1584949375
-1.06 0.01 -0.21 100 4 1584949380
-11.81 0.08 -1.87 6 6 1584949384
-1.58 0.01 -0.19 72 8 1584949389
-23.05 0.16 -2.02 6 10 1584949394
-1.13 0.01 -0.30 2 0 1584949426
-1.39 0.01 -0.32 2 2 1584949430
-1.05 0.01 -0.20 100 4 1584949435
-11.81 0.12 -1.87 6 6 1584949440
-1.59 0.02 -0.19 74 8 1584949444
-23.08 0.24 -2.02 6 10 1584949449
-1.12 0.02 -0.30 4 0 1584949481
-1.39 0.02 -0.32 2 2 1584949486
-1.06 0.01 -0.21 100 4 1584949490
-11.81 0.16 -1.87 6 6 1584949495
-1.59 0.02 -0.19 72 8 1584949500
-23.05 0.32 -2.02 21 10 1584949504
-1.13 0.02 -0.30 4 0 1584949536
-1.39 0.02 -0.32 2 2 1584949541
-1.06 0.02 -0.21 100 4 1584949546
-11.80 0.20 -1.87 7 6 1584949550
-1.60 0.03 -0.20 70 8 1584949555
-23.06 0.40 -2.02 12 10 1584949559
-1.13 0.02 -0.30 2 0 1584949592
-1.37 0.03 -0.32 2 2 1584949596
-1.07 0.02 -0.21 100 4 1584949601
-11.80 0.25 -1.87 6 6 1584949606
-1.59 0.03 -0.20 70 8 1584949610
-23.07 0.48 -2.02 6 10 1584949615
-1.12 0.03 -0.30 2 0 1584949647
-1.38 0.03 -0.32 2 2 1584949652
-1.06 0.03 -0.21 100 4 1584949656
-11.80 0.29 -1.87 7 6 1584949661
-1.59 0.04 -0.19 70 8 1584949665
-23.13 0.56 -2.02 6 10 1584949670
-36.79 0.89 -1.93 12 12 1584949675
-1.13 0.03 -0.30 2 0 1584949702
-1.39 0.04 -0.32 2 2 1584949707
-1.06 0.03 -0.21 92 4 1584949712
-11.80 0.33 -1.87 6 6 1584949716
-1.59 0.04 -0.20 68 8 1584949721
-23.11 0.64 -2.02 6 10 1584949725
-1.13 0.04 -0.30 2 0 1584949758
-1.39 0.04 -0.32 2 2 1584949762
-1.06 0.03 -0.21 92 4 1584949767
-11.79 0.37 -1.87 6 6 1584949771
-1.59 0.05 -0.20 68 8 1584949776
-23.20 0.73 -2.03 6 10 1584949781
-1.11 0.04 -0.30 2 0 1584949813
-1.38 0.05 -0.32 2 2 1584949817
-1.06 0.04 -0.21 92 4 1584949822
-11.79 0.41 -1.87 6 6 1584949827
-1.59 0.06 -0.20 70 8 1584949831
-23.26 0.81 -2.04 6 10 1584949836
-32.82 1.14 -1.72 9 12 1584949840
-1.13 0.04 -0.30 2 0 1584949868
-1.38 0.05 -0.32 2 2 1584949873
-1.07 0.04 -0.21 87 4 1584949877
-11.79 0.45 -1.87 5 6 1584949882
-1.60 0.06 -0.20 70 8 1584949887
-23.33 0.89 -2.04 6 10 1584949891
-32.77 1.25 -1.72 9 12 1584949896
-1.13 0.05 -0.30 2 0 1584949923
-1.39 0.06 -0.32 2 2 1584949928
-1.07 0.04 -0.21 83 4 1584949933
-11.78 0.49 -1.87 4 6 1584949937
-1.59 0.07 -0.20 70 8 1584949942
-23.42 0.98 -2.05 3 10 1584949946
-32.78 1.37 -1.72 9 12 1584949951
-1.14 0.05 -0.31 2 0 1584949979
-1.38 0.06 -0.32 2 2 1584949983
-1.06 0.05 -0.21 83 4 1584949988
-11.79 0.53 -1.87 4 6 1584949993
-1.59 0.07 -0.20 68 8 1584949997
-23.46 1.06 -2.05 3 10 1584950002
-32.67 1.48 -1.71 9 12 1584950006
-1.12 0.05 -0.30 2 0 1584950034
-1.40 0.07 -0.32 2 2 1584950039
-1.06 0.05 -0.21 76 4 1584950043
-11.78 0.57 -1.87 6 6 1584950048
-1.60 0.08 -0.20 66 8 1584950052
-23.57 1.15 -2.06 3 10 1584950057
-32.60 1.59 -1.71 9 12 1584950062
-1.15 0.06 -0.31 2 0 1584950089
-1.41 0.07 -0.33 1 2 1584950094
-1.06 0.06 -0.21 76 4 1584950098
-11.77 0.62 -1.87 6 6 1584950103
-1.60 0.08 -0.20 66 8 1584950108
-23.59 1.23 -2.07 3 10 1584950112
-32.58 1.70 -1.71 27 12 1584950117
-1.13 0.06 -0.30 2 0 1584950145
-1.39 0.08 -0.32 2 2 1584950149
-1.07 0.06 -0.21 71 4 1584950154
-11.77 0.66 -1.87 5 6 1584950158
-1.60 0.09 -0.20 66 8 1584950163
-23.70 1.32 -2.08 3 10 1584950168
-32.57 1.82 -1.71 18 12 1584950172
-1.13 0.07 -0.30 2 0 1584950200
-1.39 0.08 -0.32 2 2 1584950204
-1.07 0.06 -0.21 68 4 1584950209
-11.77 0.70 -1.87 6 6 1584950214
-1.60 0.09 -0.20 66 8 1584950218
-23.76 1.41 -2.08 3 10 1584950223
-32.57 1.93 -1.71 18 12 1584950228
-1.13 0.07 -0.30 2 0 1584950255
-1.39 0.09 -0.32 2 2 1584950260
-1.06 0.07 -0.21 71 4 1584950264
-11.77 0.74 -1.87 7 6 1584950269
-1.59 0.10 -0.20 64 8 1584950274
-23.83 1.49 -2.09 3 10 1584950278
-32.59 2.04 -1.71 27 12 1584950283
-33.45 2.10 -0.59 8 14 1584950287
-1.13 0.07 -0.30 2 0 1584950310
-1.40 0.09 -0.32 2 2 1584950315
-1.06 0.07 -0.21 68 4 1584950320
-11.77 0.78 -1.87 7 6 1584950324
-1.59 0.11 -0.20 55 8 1584950329
-23.94 1.59 -2.10 3 10 1584950334
-32.61 2.16 -1.71 18 12 1584950338
-1.11 0.08 -0.30 2 0 1584950366
-1.39 0.10 -0.32 2 2 1584950370
-1.07 0.07 -0.21 63 4 1584950375
-11.75 0.82 -1.87 7 6 1584950380
-1.59 0.11 -0.20 55 8 1584950384
-24.00 1.67 -2.11 3 10 1584950389
-32.61 2.27 -1.71 18 12 1584950393
-1.12 0.08 -0.30 2 0 1584950421
-1.38 0.10 -0.32 2 2 1584950426
-1.07 0.08 -0.21 53 4 1584950430
-11.75 0.86 -1.87 7 6 1584950435
-1.59 0.12 -0.20 52 8 1584950439
-24.12 1.77 -2.12 3 10 1584950444
-32.64 2.39 -1.72 18 12 1584950449
-1.12 0.09 -0.30 2 0 1584950476
-1.38 0.11 -0.32 2 2 1584950481
-1.07 0.08 -0.21 53 4 1584950486
-11.76 0.90 -1.87 7 6 1584950490
-1.59 0.12 -0.20 51 8 1584950495
-24.14 1.85 -2.12 3 10 1584950499
-32.66 2.51 -1.72 18 12 1584950504
-1.13 0.09 -0.30 4 0 1584950532
-1.39 0.11 -0.32 2 2 1584950536
-1.06 0.08 -0.21 53 4 1584950541
-11.77 0.94 -1.87 7 6 1584950545
-1.59 0.13 -0.20 48 8 1584950550
-24.29 1.95 -2.13 3 10 1584950555
-32.70 2.62 -1.72 18 12 1584950559
-1.12 0.09 -0.30 4 0 1584950587
-1.40 0.12 -0.32 2 2 1584950592
-1.06 0.09 -0.21 50 4 1584950596
-11.75 0.98 -1.87 9 6 1584950601
-1.60 0.13 -0.20 48 8 1584950605
-24.34 2.04 -2.14 3 10 1584950610
-32.76 2.75 -1.72 18 12 1584950615
-1.12 0.10 -0.30 4 0 1584950642
-1.39 0.12 -0.32 2 2 1584950647
-1.07 0.09 -0.21 47 4 1584950651
-11.74 1.02 -1.87 14 6 1584950656
-1.60 0.14 -0.20 48 8 1584950661
-24.40 2.13 -2.14 7 10 1584950665
-32.84 2.86 -1.73 18 12 1584950670
-1.11 0.10 -0.30 2 0 1584950698
-1.39 0.13 -0.32 2 2 1584950702
-1.07 0.10 -0.21 47 4 1584950707
-11.74 1.06 -1.87 15 6 1584950711
-1.60 0.14 -0.20 46 8 1584950716
-24.47 2.22 -2.15 7 10 1584950721
-1.13 0.11 -0.31 2 0 1584950753
-1.41 0.13 -0.33 2 2 1584950757
-1.07 0.10 -0.21 46 4 1584950762
-11.74 1.11 -1.87 10 6 1584950767
-1.59 0.15 -0.20 46 8 1584950771
-24.54 2.31 -2.16 3 10 1584950776
-1.13 0.11 -0.30 2 0 1584950808
-1.39 0.14 -0.32 2 2 1584950813
-1.06 0.10 -0.21 46 4 1584950817
-11.75 1.15 -1.87 7 6 1584950822
-1.59 0.16 -0.20 45 8 1584950827
-24.64 2.41 -2.17 3 10 1584950831
-46.41 4.53 -0.81 15 14 1584950840
-1.12 0.11 -0.30 4 0 1584950863
-1.39 0.14 -0.32 2 2 1584950868
-1.06 0.11 -0.21 45 4 1584950873
-11.74 1.19 -1.87 7 6 1584950877
-1.60 0.16 -0.20 44 8 1584950882
-24.72 2.51 -2.17 3 10 1584950886
-46.39 4.70 -0.81 15 14 1584950896
-1.13 0.12 -0.30 2 0 1584950919
-1.39 0.15 -0.32 2 2 1584950923
-1.07 0.11 -0.21 43 4 1584950928
-11.74 1.23 -1.87 7 6 1584950933
-1.60 0.17 -0.20 48 8 1584950937
-24.81 2.60 -2.18 3 10 1584950942
-40.58 4.26 -2.14 15 12 1584950946
-46.41 4.87 -0.81 15 14 1584950951
-1.12 0.12 -0.30 2 0 1584950974
-1.39 0.15 -0.32 2 2 1584950979
-1.07 0.12 -0.21 43 4 1584950983
-11.75 1.27 -1.87 7 6 1584950988
-1.59 0.17 -0.20 46 8 1584950992
-24.88 2.69 -2.19 3 10 1584950997
-40.47 4.38 -2.13 14 12 1584951002
-1.11 0.12 -0.30 4 0 1584951029
-1.39 0.16 -0.32 2 2 1584951034
-1.06 0.12 -0.21 41 4 1584951039
-11.74 1.31 -1.87 5 6 1584951043
-1.60 0.18 -0.20 44 8 1584951048
-24.99 2.79 -2.20 3 10 1584951052
-40.39 4.52 -2.13 14 12 1584951057
-1.13 0.13 -0.31 4 0 1584951086
-1.41 0.16 -0.33 2 2 1584951090
-1.06 0.12 -0.21 36 4 1584951095
-11.75 1.36 -1.87 4 6 1584951099
-21.17 2.44 2.62 4 7 1584951102
-1.59 0.18 -0.20 45 8 1584951104
-25.04 2.89 -2.20 3 10 1584951109
-40.29 4.65 -2.13 14 12 1584951113
-1.12 0.13 -0.30 6 0 1584951141
-1.40 0.17 -0.33 2 2 1584951145
-1.07 0.13 -0.21 36 4 1584951150
-11.75 1.40 -1.87 6 6 1584951155
-20.95 2.49 2.59 4 7 1584951157
-1.60 0.19 -0.20 45 8 1584951159
-20.75 2.47 3.31 2 9 1584951162
-25.12 2.99 -2.21 3 10 1584951164
-1.12 0.14 -0.30 4 0 1584951196
-1.39 0.17 -0.32 2 2 1584951201
-1.07 0.13 -0.21 36 4 1584951205
-11.75 1.44 -1.87 5 6 1584951210
-20.75 2.54 2.57 4 7 1584951212
-1.60 0.20 -0.20 42 8 1584951215
-25.17 3.08 -2.22 3 10 1584951219
-40.67 4.98 -2.15 15 12 1584951224
-1.11 0.14 -0.30 2 0 1584951251
-1.39 0.17 -0.32 1 2 1584951256
-1.07 0.13 -0.21 35 4 1584951261
-11.76 1.48 -1.88 4 6 1584951265
-1.61 0.20 -0.20 41 8 1584951270
-25.22 3.18 -2.22 3 10 1584951274
-40.71 5.13 -2.15 15 12 1584951279
-1.14 0.15 -0.31 2 0 1584951307
-1.38 0.18 -0.32 1 2 1584951311
-1.07 0.14 -0.21 35 4 1584951316
-11.75 1.52 -1.88 4 6 1584951321
-1.58 0.20 -0.20 37 8 1584951325
-25.26 3.27 -2.23 3 10 1584951330
-40.81 5.29 -2.16 15 12 1584951334
-1.10 0.15 -0.30 2 0 1584951362
-1.39 0.19 -0.32 2 2 1584951367
-1.06 0.14 -0.21 30 4 1584951371
-11.77 1.57 -1.88 4 6 1584951376
-1.58 0.21 -0.20 37 8 1584951380
-20.55 2.73 3.28 4 9 1584951383
-25.39 3.38 -2.24 4 10 1584951385
-40.87 5.44 -2.16 15 12 1584951390
-1.11 0.15 -0.30 2 0 1584951417
-1.41 0.19 -0.33 2 2 1584951422
-1.07 0.15 -0.21 30 4 1584951426
-11.77 1.61 -1.88 4 6 1584951431
-1.59 0.22 -0.20 35 8 1584951436
-20.45 2.79 3.27 4 9 1584951438
-25.48 3.48 -2.25 4 10 1584951440
-40.97 5.60 -2.17 15 12 1584951445
-1.10 0.15 -0.30 2 0 1584951473
-1.40 0.20 -0.33 2 2 1584951477
-1.07 0.15 -0.21 30 4 1584951482
-11.77 1.65 -1.88 4 6 1584951486
-1.60 0.22 -0.20 36 8 1584951491
-20.48 2.87 3.28 6 9 1584951493
-25.54 3.58 -2.26 4 10 1584951496
-41.01 5.75 -2.17 15 12 1584951500
-1.12 0.16 -0.30 2 0 1584951528
-1.39 0.20 -0.32 2 2 1584951532
-1.08 0.16 -0.21 27 4 1584951537
-11.77 1.69 -1.88 4 6 1584951542
-20.51 2.95 2.54 4 7 1584951544
-1.60 0.23 -0.20 33 8 1584951546
-25.58 3.68 -2.26 4 10 1584951551
-21.09 3.03 4.14 4 11 1584951553
-41.09 5.91 -2.18 15 12 1584951556
-1.12 0.17 -0.30 2 0 1584951583
-1.40 0.21 -0.33 1 2 1584951588
-1.07 0.16 -0.21 25 4 1584951592
-11.79 1.74 -1.89 4 6 1584951597
-1.59 0.23 -0.20 32 8 1584951602
-23.26 3.43 3.72 3 9 1584951604
-25.68 3.78 -2.27 8 10 1584951606
-21.05 3.10 4.14 4 11 1584951609
-41.13 6.06 -2.18 15 12 1584951611
-1.11 0.17 -0.30 2 0 1584951638
-1.40 0.21 -0.33 1 2 1584951643
-1.07 0.16 -0.21 23 4 1584951648
-11.79 1.78 -1.89 3 6 1584951652
-21.39 3.23 2.66 4 7 1584951655
-1.59 0.24 -0.20 32 8 1584951657
-20.39 3.08 3.27 2 9 1584951659
