X Y Z Reflectivity LaserID Timestamp 
-1.15 0.01 -0.31 2 0 1316408741
-1.40 0.01 -0.32 1 2 1316408746
-1.06 0.01 -0.21 100 4 1316408751
-11.89 0.07 -1.88 7 6 1316408755
-1.60 0.01 -0.20 100 8 1316408760
-23.11 0.13 -2.02 6 10 1316408764
-1.14 0.01 -0.30 2 0 1316408797
-1.41 0.01 -0.33 2 2 1316408801
-1.05 0.01 -0.20 100 4 1316408806
-11.90 0.11 -1.89 7 6 1316408811
-1.60 0.01 -0.20 100 8 1316408815
-23.09 0.21 -2.02 6 10 1316408820
-1.12 0.01 -0.30 2 0 1316408852
-1.41 0.02 -0.32 2 2 1316408857
-1.06 0.01 -0.21 100 4 1316408861
-11.90 0.15 -1.89 7 6 1316408866
-1.60 0.02 -0.20 100 8 1316408870
-23.10 0.29 -2.02 6 10 1316408875
-1.14 0.02 -0.31 4 0 1316408907
-1.41 0.02 -0.32 2 2 1316408912
-1.06 0.02 -0.21 100 4 1316408917
-11.90 0.19 -1.89 7 6 1316408921
-1.60 0.03 -0.20 100 8 1316408926
-23.11 0.37 -2.02 6 10 1316408930
-1.14 0.02 -0.31 2 0 1316408963
-1.40 0.03 -0.32 1 2 1316408967
-1.07 0.02 -0.21 100 4 1316408972
-11.90 0.23 -1.89 7 6 1316408976
-1.60 0.03 -0.20 100 8 1316408981
-23.12 0.45 -2.02 6 10 1316408986
-1.13 0.03 -0.30 2 0 1316409018
-1.41 0.03 -0.32 2 2 1316409022
-1.07 0.02 -0.21 100 4 1316409027
-11.92 0.27 -1.89 7 6 1316409032
-1.59 0.04 -0.20 100 8 1316409036
-23.14 0.53 -2.02 6 10 1316409041
-1.16 0.03 -0.31 4 0 1316409073
-1.41 0.04 -0.32 2 2 1316409078
-1.06 0.03 -0.21 100 4 1316409082
-11.93 0.31 -1.89 7 6 1316409087
-1.59 0.04 -0.20 100 8 1316409092
-23.17 0.61 -2.03 6 10 1316409096
-1.13 0.03 -0.30 2 0 1316409128
-1.40 0.04 -0.32 3 2 1316409133
-1.06 0.03 -0.21 100 4 1316409138
-11.92 0.36 -1.89 7 6 1316409142
-1.60 0.05 -0.20 100 8 1316409147
-23.18 0.69 -2.03 6 10 1316409151
-1.12 0.04 -0.30 2 0 1316409184
-1.40 0.05 -0.32 2 2 1316409188
-1.06 0.04 -0.21 100 4 1316409193
-11.91 0.40 -1.89 7 6 1316409198
-1.60 0.05 -0.20 100 8 1316409202
-23.19 0.77 -2.03 6 10 1316409207
-1.14 0.04 -0.31 2 0 1316409239
-1.41 0.05 -0.32 2 2 1316409244
-1.07 0.04 -0.21 100 4 1316409248
-11.92 0.44 -1.89 7 6 1316409253
-1.59 0.06 -0.20 100 8 1316409257
-23.22 0.86 -2.03 6 10 1316409262
-1.12 0.05 -0.30 2 0 1316409294
-1.41 0.06 -0.32 2 2 1316409299
-1.07 0.04 -0.21 100 4 1316409303
-11.93 0.48 -1.89 7 6 1316409308
-1.59 0.06 -0.19 100 8 1316409313
-23.25 0.93 -2.04 6 10 1316409317
-1.14 0.05 -0.31 2 0 1316409350
-1.42 0.06 -0.33 1 2 1316409354
-1.07 0.05 -0.21 100 4 1316409359
-11.94 0.52 -1.89 7 6 1316409363
-1.59 0.07 -0.20 100 8 1316409368
-23.27 1.02 -2.04 6 10 1316409373
-1.13 0.05 -0.30 2 0 1316409405
-1.42 0.07 -0.33 1 2 1316409409
-1.06 0.05 -0.21 100 4 1316409414
-11.94 0.56 -1.89 7 6 1316409419
-1.59 0.07 -0.20 100 8 1316409423
-23.26 1.09 -2.04 6 10 1316409428
-1.13 0.06 -0.30 2 0 1316409460
-1.41 0.07 -0.33 2 2 1316409465
-1.07 0.05 -0.21 100 4 1316409469
-11.93 0.60 -1.89 6 6 1316409474
-1.60 0.08 -0.20 100 8 1316409479
-23.25 1.17 -2.04 6 10 1316409483
-1.16 0.06 -0.31 2 0 1316409515
-1.39 0.08 -0.32 1 2 1316409520
-1.07 0.06 -0.21 100 4 1316409525
-11.93 0.64 -1.89 6 6 1316409529
-1.60 0.09 -0.20 100 8 1316409534
-23.26 1.26 -2.04 6 10 1316409539
-45.87 2.48 -2.41 20 12 1316409543
-1.14 0.07 -0.31 2 0 1316409571
-1.40 0.08 -0.32 2 2 1316409575
-1.07 0.06 -0.21 100 4 1316409580
-11.93 0.69 -1.89 5 6 1316409585
-1.59 0.09 -0.20 100 8 1316409589
-23.29 1.34 -2.04 6 10 1316409594
-1.14 0.07 -0.31 2 0 1316409626
-1.41 0.09 -0.33 3 2 1316409631
-1.05 0.06 -0.21 100 4 1316409635
-11.93 0.73 -1.89 5 6 1316409640
-1.59 0.10 -0.20 100 8 1316409644
-23.29 1.42 -2.04 6 10 1316409649
-1.12 0.07 -0.30 2 0 1316409681
-1.42 0.09 -0.33 1 2 1316409686
-1.06 0.07 -0.21 100 4 1316409691
-11.93 0.77 -1.89 4 6 1316409695
-1.60 0.10 -0.20 100 8 1316409700
-23.34 1.51 -2.05 3 10 1316409704
-1.13 0.08 -0.30 2 0 1316409737
-1.42 0.10 -0.33 1 2 1316409741
-1.06 0.07 -0.21 100 4 1316409746
-11.92 0.81 -1.89 5 6 1316409750
-1.60 0.11 -0.20 95 8 1316409755
-23.36 1.59 -2.05 3 10 1316409760
-1.14 0.08 -0.31 2 0 1316409792
-1.41 0.10 -0.33 2 2 1316409797
-1.07 0.08 -0.21 100 4 1316409801
-11.92 0.85 -1.89 5 6 1316409806
-1.60 0.11 -0.20 95 8 1316409810
-23.39 1.68 -2.05 6 10 1316409815
-1.15 0.09 -0.31 2 0 1316409847
-1.41 0.11 -0.33 2 2 1316409852
-1.07 0.08 -0.21 100 4 1316409856
-11.93 0.89 -1.89 6 6 1316409861
-1.59 0.12 -0.20 92 8 1316409866
-23.42 1.75 -2.05 6 10 1316409870
-1.14 0.09 -0.31 2 0 1316409903
-1.41 0.11 -0.33 2 2 1316409907
-1.05 0.08 -0.21 100 4 1316409912
-11.94 0.94 -1.90 6 6 1316409916
-1.59 0.12 -0.20 83 8 1316409921
-23.44 1.84 -2.06 6 10 1316409926
-1.13 0.09 -0.30 4 0 1316409958
-1.41 0.12 -0.33 2 2 1316409962
-1.06 0.09 -0.21 100 4 1316409967
-11.93 0.98 -1.90 7 6 1316409972
-1.60 0.13 -0.20 89 8 1316409976
-23.48 1.93 -2.06 6 10 1316409981
-1.13 0.10 -0.30 2 0 1316410013
-1.41 0.12 -0.33 2 2 1316410018
-1.06 0.09 -0.21 100 4 1316410022
-11.93 1.02 -1.90 7 6 1316410027
-1.60 0.14 -0.20 86 8 1316410032
-23.54 2.01 -2.07 6 10 1316410036
-1.13 0.10 -0.30 2 0 1316410068
-1.40 0.12 -0.32 2 2 1316410073
-1.07 0.09 -0.21 100 4 1316410078
-11.93 1.06 -1.90 7 6 1316410082
-1.59 0.14 -0.20 77 8 1316410087
-23.59 2.10 -2.07 6 10 1316410091
-1.15 0.11 -0.31 2 0 1316410124
-1.41 0.13 -0.33 2 2 1316410128
-1.06 0.10 -0.21 98 4 1316410133
