X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.31 2 0 3245840031
-1.07 0.00 -0.21 100 4 3245840041
-12.61 0.04 -2.00 7 6 3245840045
-1.58 0.00 -0.19 83 8 3245840050
-33.24 0.09 -2.91 6 10 3245840055
-1.14 0.01 -0.31 2 0 3245840087
-1.40 0.01 -0.32 2 2 3245840091
-1.06 0.01 -0.21 100 4 3245840096
-12.61 0.08 -2.00 7 6 3245840101
-1.59 0.01 -0.20 80 8 3245840105
-33.24 0.21 -2.91 6 10 3245840110
-1.12 0.01 -0.30 2 0 3245840142
-1.40 0.01 -0.32 2 2 3245840147
-1.06 0.01 -0.21 100 4 3245840151
-12.61 0.12 -2.00 7 6 3245840156
-1.59 0.01 -0.20 77 8 3245840160
-33.32 0.31 -2.91 6 10 3245840165
-1.14 0.01 -0.31 4 0 3245840197
-1.41 0.02 -0.33 2 2 3245840202
-1.07 0.01 -0.21 100 4 3245840207
-12.60 0.16 -2.00 7 6 3245840211
-1.60 0.02 -0.20 68 8 3245840216
-33.29 0.43 -2.91 6 10 3245840220
-1.15 0.02 -0.31 4 0 3245840253
-1.39 0.02 -0.32 2 2 3245840257
-1.07 0.02 -0.21 100 4 3245840262
-12.59 0.21 -1.99 6 6 3245840266
-1.59 0.03 -0.20 70 8 3245840271
-33.24 0.55 -2.91 6 10 3245840276
-1.15 0.02 -0.31 2 0 3245840308
-1.39 0.03 -0.32 2 2 3245840313
-1.07 0.02 -0.21 100 4 3245840317
-12.59 0.25 -1.99 7 6 3245840322
-1.59 0.03 -0.20 70 8 3245840326
-33.57 0.66 -2.94 6 10 3245840331
-1.15 0.03 -0.31 2 0 3245840363
-1.39 0.03 -0.32 2 2 3245840368
-1.06 0.02 -0.21 100 4 3245840372
-12.60 0.29 -2.00 7 6 3245840377
-1.59 0.04 -0.20 66 8 3245840382
-33.56 0.79 -2.94 6 10 3245840386
-1.13 0.03 -0.30 2 0 3245840419
-1.41 0.04 -0.33 2 2 3245840423
-1.06 0.03 -0.21 96 4 3245840428
-12.59 0.34 -1.99 7 6 3245840432
-1.59 0.04 -0.20 68 8 3245840437
-33.63 0.90 -2.94 6 10 3245840442
-1.17 0.04 -0.31 2 0 3245840474
-1.40 0.04 -0.32 2 2 3245840478
-1.06 0.03 -0.21 92 4 3245840483
-12.58 0.38 -1.99 6 6 3245840488
-1.59 0.05 -0.20 72 8 3245840492
-1.14 0.04 -0.30 2 0 3245840529
-1.39 0.05 -0.32 2 2 3245840534
-1.07 0.04 -0.21 87 4 3245840538
-12.59 0.43 -1.99 6 6 3245840543
-1.59 0.05 -0.20 68 8 3245840548
-34.02 1.15 -2.98 6 10 3245840552
-1.14 0.04 -0.31 2 0 3245840584
-1.39 0.05 -0.32 2 2 3245840589
-1.07 0.04 -0.21 87 4 3245840594
-12.58 0.47 -1.99 6 6 3245840598
-1.59 0.06 -0.20 68 8 3245840603
-1.14 0.05 -0.31 2 0 3245840640
-1.41 0.06 -0.33 2 2 3245840644
-1.06 0.04 -0.21 78 4 3245840649
-12.58 0.52 -1.99 6 6 3245840654
-1.60 0.07 -0.20 66 8 3245840658
-1.13 0.05 -0.30 2 0 3245840695
-1.41 0.06 -0.33 2 2 3245840700
-1.06 0.05 -0.21 81 4 3245840704
-12.58 0.56 -1.99 7 6 3245840709
-1.60 0.07 -0.20 62 8 3245840713
-34.41 1.53 -3.01 6 10 3245840718
-1.13 0.05 -0.30 2 0 3245840750
-1.40 0.07 -0.32 2 2 3245840755
-1.06 0.05 -0.21 78 4 3245840760
-12.56 0.60 -1.99 7 6 3245840764
-1.60 0.08 -0.20 60 8 3245840769
-34.70 1.66 -3.04 6 10 3245840773
-1.15 0.06 -0.31 2 0 3245840806
-1.40 0.07 -0.32 2 2 3245840810
-1.07 0.06 -0.21 76 4 3245840815
-12.56 0.65 -1.99 7 6 3245840819
-1.59 0.08 -0.20 60 8 3245840824
-34.69 1.79 -3.04 6 10 3245840829
-1.16 0.06 -0.31 2 0 3245840861
-1.40 0.08 -0.32 1 2 3245840865
-1.07 0.06 -0.21 76 4 3245840870
-12.56 0.69 -1.99 7 6 3245840875
-1.58 0.09 -0.19 54 8 3245840879
-1.13 0.07 -0.30 2 0 3245840916
-1.41 0.08 -0.33 2 2 3245840921
-1.06 0.06 -0.21 76 4 3245840925
-12.56 0.73 -1.99 7 6 3245840930
-1.60 0.09 -0.20 55 8 3245840935
-1.13 0.07 -0.30 2 0 3245840971
-1.41 0.09 -0.33 2 2 3245840976
-1.06 0.07 -0.21 76 4 3245840981
-12.55 0.78 -1.99 7 6 3245840985
-1.60 0.10 -0.20 65 8 3245840990
-34.77 2.16 -3.05 6 10 3245840994
-1.16 0.08 -0.31 2 0 3245841027
-1.40 0.09 -0.32 1 2 3245841031
-1.07 0.07 -0.21 73 4 3245841036
-12.53 0.82 -1.99 6 6 3245841041
-1.60 0.10 -0.20 58 8 3245841045
-1.16 0.08 -0.31 2 0 3245841082
-1.39 0.10 -0.32 1 2 3245841087
-1.07 0.07 -0.21 71 4 3245841091
-12.53 0.87 -1.99 7 6 3245841096
-1.60 0.11 -0.20 60 8 3245841100
-1.15 0.08 -0.31 2 0 3245841137
-1.39 0.10 -0.32 2 2 3245841142
-1.07 0.08 -0.21 71 4 3245841146
-12.53 0.91 -1.99 5 6 3245841151
-1.59 0.11 -0.20 58 8 3245841156
-1.14 0.09 -0.31 2 0 3245841193
-1.41 0.11 -0.33 2 2 3245841197
-1.06 0.08 -0.21 63 4 3245841202
-12.53 0.95 -1.99 5 6 3245841206
-1.59 0.12 -0.20 55 8 3245841211
-1.12 0.09 -0.30 2 0 3245841248
-1.41 0.11 -0.33 2 2 3245841252
-1.06 0.08 -0.21 66 4 3245841257
-12.52 1.00 -1.99 6 6 3245841262
-1.60 0.13 -0.20 58 8 3245841266
-1.13 0.09 -0.30 4 0 3245841303
-1.42 0.12 -0.33 2 2 3245841308
-1.07 0.09 -0.21 61 4 3245841312
-12.50 1.04 -1.99 5 6 3245841317
-1.60 0.13 -0.20 57 8 3245841322
-1.14 0.10 -0.31 2 0 3245841358
-1.40 0.12 -0.33 2 2 3245841363
-1.07 0.09 -0.21 53 4 3245841368
-12.50 1.08 -1.99 7 6 3245841372
-1.60 0.14 -0.20 58 8 3245841377
-1.14 0.10 -0.31 2 0 3245841414
-1.40 0.13 -0.32 2 2 3245841418
-1.07 0.10 -0.21 51 4 3245841423
-12.49 1.13 -1.99 6 6 3245841428
-1.59 0.14 -0.20 54 8 3245841432
-1.13 0.11 -0.30 2 0 3245841469
-1.06 0.10 -0.21 53 4 3245841478
-12.50 1.17 -1.99 7 6 3245841483
-1.59 0.15 -0.20 54 8 3245841487
-1.13 0.11 -0.31 2 0 3245841524
-1.42 0.14 -0.33 1 2 3245841529
-1.06 0.10 -0.21 50 4 3245841534
-12.48 1.21 -1.99 6 6 3245841538
-1.60 0.16 -0.20 52 8 3245841543
-34.62 3.36 -1.82 10 12 3245841552
-1.13 0.11 -0.30 2 0 3245841580
-1.41 0.14 -0.33 2 2 3245841584
-1.07 0.11 -0.21 50 4 3245841589
-12.48 1.25 -1.99 6 6 3245841593
-1.60 0.16 -0.20 52 8 3245841598
-35.95 3.61 -3.16 7 10 3245841603
-34.51 3.47 -1.82 52 12 3245841607
-1.14 0.12 -0.31 2 0 3245841635
-1.41 0.15 -0.33 2 2 3245841640
-1.07 0.11 -0.21 47 4 3245841644
-12.46 1.30 -1.98 6 6 3245841649
-1.60 0.17 -0.20 49 8 3245841653
-35.84 3.73 -3.15 7 10 3245841658
-34.48 3.59 -1.82 42 12 3245841663
-1.13 0.12 -0.31 2 0 3245841690
-72.97 7.86 1.28 48 1 3245841693
-1.40 0.15 -0.33 2 2 3245841695
-1.07 0.12 -0.21 46 4 3245841699
-12.47 1.34 -1.99 6 6 3245841704
-1.60 0.17 -0.20 49 8 3245841709
-34.50 3.72 -1.82 21 12 3245841718
-72.88 7.85 -1.28 50 14 3245841722
-1.14 0.13 -0.31 2 0 3245841746
-72.88 8.11 1.28 48 1 3245841748
-1.40 0.16 -0.33 2 2 3245841750
-72.96 8.12 3.85 53 3 3245841752
-1.06 0.12 -0.21 46 4 3245841755
-73.06 8.13 6.43 52 5 3245841757
-12.46 1.39 -1.99 6 6 3245841759
-1.60 0.18 -0.20 49 8 3245841764
-34.49 3.84 -1.82 21 12 3245841773
-72.81 8.10 -1.28 50 14 3245841778
-1.14 0.13 -0.31 4 0 3245841801
-72.91 8.36 1.28 48 1 3245841803
-1.42 0.16 -0.33 2 2 3245841805
-72.97 8.36 3.85 53 3 3245841808
-1.07 0.12 -0.21 46 4 3245841810
-73.05 8.37 6.43 52 5 3245841812
-12.45 1.43 -1.99 6 6 3245841815
-1.60 0.18 -0.20 48 8 3245841819
-35.70 4.09 -3.14 7 10 3245841824
-34.49 3.95 -1.82 21 12 3245841828
-72.84 8.35 -1.28 50 14 3245841833
-1.14 0.13 -0.31 4 0 3245841856
-72.91 8.62 1.28 48 1 3245841858
-1.41 0.17 -0.33 2 2 3245841861
-73.00 8.63 3.85 53 3 3245841863
-1.07 0.13 -0.21 43 4 3245841865
-73.10 8.64 6.44 52 5 3245841868
-12.43 1.47 -1.98 6 6 3245841870
-1.60 0.19 -0.20 44 8 3245841875
-35.65 4.21 -3.14 7 10 3245841879
-34.58 4.09 -1.82 10 12 3245841884
-72.85 8.61 -1.28 50 14 3245841888
-1.15 0.14 -0.31 4 0 3245841911
-72.95 8.88 1.28 49 1 3245841914
-1.40 0.17 -0.33 2 2 3245841916
-73.01 8.89 3.85 53 3 3245841918
-1.08 0.13 -0.21 42 4 3245841921
-73.13 8.90 6.45 52 5 3245841923
-12.43 1.51 -1.98 6 6 3245841925
-1.60 0.20 -0.20 41 8 3245841930
-35.70 4.34 -3.15 7 10 3245841934
-72.88 8.87 -1.28 50 14 3245841944
-1.15 0.14 -0.31 2 0 3245841967
-72.95 9.14 1.28 49 1 3245841969
-1.41 0.18 -0.33 1 2 3245841971
-73.02 9.15 3.86 53 3 3245841974
-1.07 0.13 -0.21 40 4 3245841976
-73.26 9.18 6.46 52 5 3245841978
-12.42 1.56 -1.98 6 6 3245841981
-1.60 0.20 -0.20 45 8 3245841985
-72.83 9.12 -1.28 50 14 3245841999
-1.13 0.15 -0.31 2 0 3245842022
-65.27 8.41 1.15 32 1 3245842024
-72.51 9.34 3.83 52 3 3245842029
-1.06 0.14 -0.21 37 4 3245842031
-12.42 1.60 -1.98 6 6 3245842036
-65.98 8.50 8.17 42 7 3245842038
-1.60 0.21 -0.20 45 8 3245842040
-1.13 0.15 -0.31 2 0 3245842077
-65.11 8.62 1.15 31 1 3245842080
-1.42 0.19 -0.33 1 2 3245842082
-1.07 0.14 -0.21 36 4 3245842087
-65.10 8.62 5.75 38 5 3245842089
-12.41 1.64 -1.98 6 6 3245842091
-64.98 8.60 8.05 41 7 3245842093
-1.61 0.21 -0.20 47 8 3245842096
-30.42 4.03 -2.68 11 10 3245842100
-1.16 0.16 -0.31 2 0 3245842134
-65.03 8.83 1.15 31 1 3245842136
-1.07 0.15 -0.21 36 4 3245842143
-12.40 1.68 -1.98 6 6 3245842147
-63.92 8.68 7.92 39 7 3245842150
-1.61 0.22 -0.20 45 8 3245842152
-28.12 3.82 -2.48 5 10 3245842157
-65.03 8.83 -1.15 35 14 3245842166
-1.14 0.16 -0.31 2 0 3245842189
-65.05 9.07 1.15 31 1 3245842191
-1.41 0.20 -0.33 2 2 3245842193
-1.08 0.15 -0.21 33 4 3245842198
-12.40 1.73 -1.98 6 6 3245842203
-62.93 8.77 7.80 37 7 3245842205
-1.60 0.22 -0.20 40 8 3245842207
-27.99 3.90 -2.47 9 10 3245842212
-65.08 9.07 -1.15 35 14 3245842221
-1.11 0.16 -0.30 2 0 3245842244
-65.07 9.31 1.15 31 1 3245842246
-1.40 0.20 -0.33 2 2 3245842249
-1.08 0.15 -0.21 33 4 3245842253
-62.25 8.90 5.50 32 5 3245842256
-12.39 1.77 -1.98 5 6 3245842258
-61.94 8.86 7.68 36 7 3245842260
-1.59 0.23 -0.20 42 8 3245842263
-27.93 4.00 -2.47 4 10 3245842267
-65.05 9.30 -1.15 35 14 3245842276
-1.13 0.17 -0.31 2 0 3245842299
-65.09 9.55 1.15 32 1 3245842302
-1.41 0.21 -0.33 1 2 3245842304
-61.17 8.97 3.24 34 3 3245842306
-1.06 0.16 -0.21 33 4 3245842309
-61.28 8.99 5.42 31 5 3245842311
-12.39 1.82 -1.98 4 6 3245842313
-61.00 8.95 7.57 34 7 3245842316
-1.60 0.23 -0.20 40 8 3245842318
-65.06 9.54 -1.15 35 14 3245842332
-1.14 0.17 -0.31 2 0 3245842355
-65.10 9.78 1.15 32 1 3245842357
-1.42 0.21 -0.33 2 2 3245842359
-1.07 0.16 -0.21 32 4 3245842364
-60.33 9.06 5.34 29 5 3245842366
-12.37 1.86 -1.98 4 6 3245842369
-60.26 9.05 7.48 33 7 3245842371
-1.60 0.24 -0.20 40 8 3245842373
-64.98 9.76 -1.15 35 14 3245842387
-1.16 0.18 -0.31 2 0 3245842410
-64.66 9.95 1.14 31 1 3245842412
-1.42 0.22 -0.33 1 2 3245842415
-1.07 0.17 -0.21 31 4 3245842419
-59.45 9.15 5.26 27 5 3245842422
-12.36 1.90 -1.98 6 6 3245842424
-59.94 9.22 7.45 33 7 3245842426
-1.61 0.25 -0.20 40 8 3245842428
-64.44 9.91 -1.14 34 14 3245842442
-1.13 0.18 -0.31 2 0 3245842465
-1.41 0.22 -0.33 2 2 3245842470
-1.07 0.17 -0.21 28 4 3245842474
-58.60 9.22 5.19 26 5 3245842477
-12.36 1.94 -1.98 6 6 3245842479
-59.85 9.41 7.44 32 7 3245842481
-1.60 0.25 -0.20 38 8 3245842484
-1.16 0.19 -0.32 2 0 3245842521
-1.41 0.23 -0.33 2 2 3245842525
-57.88 9.32 3.07 30 3 3245842527
-1.07 0.17 -0.21 30 4 3245842530
-57.76 9.30 5.12 26 5 3245842532
-12.35 1.99 -1.98 6 6 3245842534
-1.60 0.26 -0.20 38 8 3245842539
-1.16 0.19 -0.32 2 0 3245842576
-56.93 9.36 1.01 38 1 3245842578
-1.41 0.23 -0.33 1 2 3245842580
-56.99 9.37 3.03 29 3 3245842583
-1.07 0.18 -0.21 30 4 3245842585
