X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 2518743066
-38.75 0.10 0.68 9 1 2518743069
-1.38 0.00 -0.32 1 2 2518743071
-39.47 0.10 2.07 13 3 2518743073
-1.06 0.00 -0.21 100 4 2518743076
-56.17 0.15 4.91 24 5 2518743078
-10.94 0.03 -1.73 6 6 2518743080
-1.59 0.00 -0.19 80 8 2518743085
-1.13 0.01 -0.30 2 0 2518743122
-39.03 0.24 0.68 9 1 2518743124
-1.39 0.01 -0.32 2 2 2518743126
-39.47 0.24 2.07 13 3 2518743129
-1.06 0.01 -0.21 100 4 2518743131
-55.92 0.34 4.89 24 5 2518743133
-10.94 0.07 -1.73 6 6 2518743136
-1.59 0.01 -0.19 74 8 2518743140
-1.14 0.01 -0.31 2 0 2518743177
-38.93 0.37 0.68 9 1 2518743179
-1.40 0.01 -0.32 2 2 2518743182
-1.06 0.01 -0.21 100 4 2518743186
-55.74 0.54 4.88 24 5 2518743189
-10.92 0.10 -1.73 7 6 2518743191
-1.60 0.02 -0.20 77 8 2518743195
-1.12 0.01 -0.30 4 0 2518743232
-38.71 0.50 0.68 9 1 2518743235
-1.40 0.02 -0.32 2 2 2518743237
-1.07 0.01 -0.21 100 4 2518743242
-34.02 0.44 2.98 7 5 2518743244
-10.91 0.14 -1.73 8 6 2518743246
-1.59 0.02 -0.19 70 8 2518743251
-1.16 0.02 -0.31 4 0 2518743289
-1.40 0.02 -0.32 2 2 2518743293
-1.07 0.02 -0.21 100 4 2518743298
-34.12 0.56 2.99 7 5 2518743300
-10.93 0.18 -1.73 8 6 2518743302
-1.58 0.03 -0.19 72 8 2518743307
-10.96 0.18 -0.96 1 10 2518743312
-1.14 0.02 -0.31 2 0 2518743344
-1.39 0.03 -0.32 2 2 2518743348
-1.06 0.02 -0.21 100 4 2518743353
-55.11 1.10 4.82 24 5 2518743355
-10.93 0.22 -1.73 8 6 2518743358
-1.59 0.03 -0.19 70 8 2518743362
-1.15 0.03 -0.31 2 0 2518743399
-1.40 0.03 -0.32 2 2 2518743404
-1.07 0.03 -0.21 98 4 2518743408
-34.40 0.81 3.01 7 5 2518743411
-10.93 0.26 -1.73 8 6 2518743413
-1.60 0.04 -0.20 66 8 2518743418
-1.15 0.03 -0.31 2 0 2518743454
-37.97 1.03 0.66 8 1 2518743457
-1.39 0.04 -0.32 2 2 2518743459
-34.81 0.94 1.82 11 3 2518743461
-1.07 0.03 -0.21 90 4 2518743464
-34.46 0.94 3.02 7 5 2518743466
-10.92 0.30 -1.73 8 6 2518743468
-1.60 0.04 -0.20 68 8 2518743473
-10.85 0.29 -0.95 1 10 2518743477
-1.12 0.03 -0.30 2 0 2518743510
-1.39 0.04 -0.32 2 2 2518743514
-1.07 0.03 -0.21 90 4 2518743519
-34.94 1.06 3.06 8 5 2518743521
-10.93 0.33 -1.73 8 6 2518743524
-1.60 0.05 -0.20 70 8 2518743528
-10.83 0.33 -0.95 1 10 2518743533
-16.62 0.50 -0.29 1 14 2518743542
-1.15 0.04 -0.31 2 0 2518743565
-1.39 0.05 -0.32 2 2 2518743570
-34.88 1.18 1.83 11 3 2518743572
-1.07 0.04 -0.21 83 4 2518743574
-34.85 1.18 3.05 7 5 2518743577
-10.94 0.37 -1.73 8 6 2518743579
-33.76 1.15 4.15 10 7 2518743581
-1.59 0.05 -0.20 70 8 2518743583
-10.83 0.37 -0.95 1 10 2518743588
-16.76 0.57 -0.29 1 14 2518743597
-1.14 0.04 -0.31 2 0 2518743620
-1.39 0.05 -0.32 2 2 2518743625
-1.06 0.04 -0.21 87 4 2518743629
-34.48 1.29 3.02 7 5 2518743632
-10.96 0.41 -1.74 8 6 2518743634
-1.59 0.06 -0.20 70 8 2518743639
-10.81 0.41 -0.95 1 10 2518743643
-1.13 0.05 -0.30 2 0 2518743676
-1.41 0.06 -0.32 2 2 2518743680
-1.07 0.04 -0.21 83 4 2518743685
-34.49 1.42 3.02 7 5 2518743687
-10.95 0.45 -1.74 8 6 2518743689
-33.48 1.38 4.11 10 7 2518743692
-1.60 0.07 -0.20 66 8 2518743694
-10.79 0.44 -0.95 1 10 2518743699
-1.14 0.05 -0.31 2 0 2518743731
-1.41 0.06 -0.33 2 2 2518743735
-34.38 1.53 1.80 11 3 2518743738
-1.06 0.05 -0.21 81 4 2518743740
-34.37 1.53 3.01 15 5 2518743742
-10.95 0.49 -1.74 8 6 2518743745
-30.82 1.37 3.79 9 7 2518743747
-1.60 0.07 -0.20 64 8 2518743749
-10.81 0.48 -0.95 1 10 2518743754
-1.15 0.06 -0.31 2 0 2518743786
-34.85 1.68 0.61 15 1 2518743788
-1.40 0.07 -0.32 2 2 2518743791
-33.89 1.63 1.78 11 3 2518743793
-1.07 0.05 -0.21 78 4 2518743795
-53.38 2.57 4.68 45 5 2518743798
-10.96 0.53 -1.74 8 6 2518743800
-1.60 0.08 -0.20 64 8 2518743805
-10.81 0.52 -0.95 3 10 2518743809
-1.13 0.06 -0.30 2 0 2518743841
-1.39 0.07 -0.32 1 2 2518743846
-34.73 1.78 1.82 11 3 2518743848
-1.07 0.05 -0.21 78 4 2518743851
-53.18 2.73 4.66 22 5 2518743853
-10.97 0.56 -1.74 8 6 2518743855
-1.59 0.08 -0.20 66 8 2518743860
-10.84 0.56 -0.95 2 10 2518743865
-35.15 1.81 -0.61 9 14 2518743874
-1.13 0.06 -0.30 2 0 2518743897
-1.40 0.08 -0.32 1 2 2518743901
-52.98 2.91 2.78 26 3 2518743904
-1.06 0.06 -0.21 78 4 2518743906
-52.99 2.91 4.64 22 5 2518743908
-10.97 0.60 -1.74 8 6 2518743911
-32.45 1.78 3.99 10 7 2518743913
-1.59 0.09 -0.20 62 8 2518743915
-10.82 0.59 -0.95 2 10 2518743920
-34.94 1.92 -0.61 9 14 2518743929
-1.13 0.07 -0.30 2 0 2518743952
-1.42 0.08 -0.33 2 2 2518743957
-52.83 3.08 2.77 26 3 2518743959
-1.06 0.06 -0.21 76 4 2518743961
-52.77 3.08 4.62 22 5 2518743964
-10.98 0.64 -1.74 8 6 2518743966
-32.42 1.89 3.99 20 7 2518743968
-1.59 0.09 -0.20 55 8 2518743970
-10.83 0.63 -0.95 2 10 2518743975
-12.43 0.73 -0.65 1 12 2518743980
-34.89 2.04 -0.61 9 14 2518743984
-1.14 0.07 -0.31 2 0 2518744007
-38.83 2.41 0.68 9 1 2518744010
-1.40 0.09 -0.32 2 2 2518744012
-52.62 3.26 2.76 25 3 2518744014
-1.07 0.07 -0.21 73 4 2518744017
-52.58 3.26 4.61 22 5 2518744019
-11.00 0.68 -1.75 7 6 2518744021
-32.41 2.01 3.99 20 7 2518744023
-1.60 0.10 -0.20 60 8 2518744026
-10.86 0.67 -0.95 2 10 2518744030
-12.44 0.77 -0.65 1 12 2518744035
-1.15 0.07 -0.31 2 0 2518744063
-35.31 2.31 0.62 8 1 2518744065
-1.40 0.09 -0.32 1 2 2518744067
-36.00 2.35 1.89 12 3 2518744070
-1.08 0.07 -0.21 73 4 2518744072
-32.49 2.12 2.85 6 5 2518744074
-10.97 0.72 -1.74 8 6 2518744076
-1.59 0.10 -0.20 58 8 2518744081
-10.93 0.71 -0.96 1 10 2518744086
-13.90 0.91 -0.73 15 12 2518744090
-36.55 2.39 -0.64 9 14 2518744095
-1.16 0.08 -0.31 2 0 2518744118
-1.40 0.10 -0.32 2 2 2518744123
-52.21 3.60 2.74 25 3 2518744125
-1.07 0.07 -0.21 68 4 2518744127
-32.67 2.25 2.87 7 5 2518744129
-10.96 0.76 -1.74 10 6 2518744132
-31.15 2.15 3.83 19 7 2518744134
-1.58 0.11 -0.19 60 8 2518744136
-10.93 0.75 -0.96 1 10 2518744141
-13.86 0.96 -0.73 10 12 2518744146
-1.15 0.08 -0.31 2 0 2518744173
-1.41 0.10 -0.33 2 2 2518744178
-52.06 3.77 2.74 25 3 2518744180
-1.07 0.08 -0.21 73 4 2518744182
-35.43 2.56 3.11 8 5 2518744185
-10.96 0.79 -1.74 11 6 2518744187
-31.24 2.26 3.85 9 7 2518744189
-1.59 0.11 -0.20 57 8 2518744192
-10.92 0.79 -0.96 1 10 2518744196
-13.83 1.00 -0.73 3 12 2518744201
-36.75 2.66 -0.64 9 14 2518744205
-1.13 0.09 -0.30 2 0 2518744229
-38.99 2.96 0.68 9 1 2518744231
-1.41 0.11 -0.33 2 2 2518744233
-36.13 2.75 1.90 12 3 2518744235
-1.07 0.08 -0.21 63 4 2518744238
-32.44 2.46 2.85 6 5 2518744240
-10.95 0.83 -1.74 11 6 2518744242
-30.78 2.34 3.79 9 7 2518744245
-1.60 0.12 -0.20 57 8 2518744247
-10.96 0.83 -0.96 1 10 2518744252
-13.84 1.05 -0.73 1 12 2518744256
-36.80 2.80 -0.64 9 14 2518744261
-1.13 0.09 -0.30 2 0 2518744284
-1.40 0.11 -0.32 2 2 2518744288
-51.73 4.10 2.72 25 3 2518744291
-1.07 0.08 -0.21 63 4 2518744293
-35.54 2.82 3.12 8 5 2518744295
-10.94 0.87 -1.74 9 6 2518744298
-32.57 2.58 4.01 10 7 2518744300
-1.60 0.13 -0.20 57 8 2518744302
-10.94 0.87 -0.96 2 10 2518744307
-1.12 0.09 -0.30 4 0 2518744339
-34.33 2.84 0.60 7 1 2518744341
-1.40 0.12 -0.32 2 2 2518744344
-34.22 2.83 1.80 11 3 2518744346
-1.08 0.09 -0.21 58 4 2518744348
-51.52 4.27 4.52 21 5 2518744351
-10.94 0.91 -1.74 11 6 2518744353
-34.06 2.82 4.20 11 7 2518744355
-1.59 0.13 -0.20 57 8 2518744358
-34.34 2.84 5.46 7 9 2518744360
-10.97 0.91 -0.96 1 10 2518744362
-1.14 0.10 -0.31 2 0 2518744394
-34.32 2.96 0.60 15 1 2518744397
-1.41 0.12 -0.33 2 2 2518744399
-36.04 3.11 1.90 12 3 2518744401
-1.07 0.09 -0.21 51 4 2518744404
-31.19 2.69 2.74 6 5 2518744406
-10.94 0.94 -1.74 12 6 2518744408
-31.48 2.72 3.88 10 7 2518744411
-1.59 0.14 -0.20 55 8 2518744413
-11.00 0.95 -0.97 2 10 2518744417
