X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 397764620
-1.42 0.00 -0.33 2 2 397764625
-26.95 0.02 1.41 8 3 397764627
-1.06 0.00 -0.21 100 4 397764629
-11.56 0.01 -1.83 11 6 397764634
-24.68 0.02 3.03 6 7 397764636
-1.59 0.00 -0.20 100 8 397764639
-26.32 0.02 4.17 4 9 397764641
-13.72 0.01 -1.20 4 10 397764643
-26.54 0.02 5.16 7 11 397764646
-13.80 0.01 -0.72 6 12 397764648
-25.51 0.02 5.89 2 13 397764650
-42.83 0.03 11.48 17 15 397764655
-1.15 0.00 -0.31 2 0 397764676
-1.42 0.01 -0.33 1 2 397764680
-26.91 0.11 1.41 8 3 397764682
-1.06 0.00 -0.21 100 4 397764685
-21.83 0.09 1.91 2 5 397764687
-11.53 0.05 -1.83 14 6 397764689
-27.33 0.11 3.36 7 7 397764692
-1.60 0.01 -0.20 100 8 397764694
-25.58 0.10 4.05 3 9 397764696
-13.73 0.06 -1.20 4 10 397764699
-23.78 0.10 4.62 11 11 397764701
-22.75 0.09 5.25 2 13 397764705
-22.11 0.09 5.92 5 15 397764710
-1.15 0.01 -0.31 2 0 397764731
-40.97 0.31 0.72 10 1 397764733
-1.41 0.01 -0.33 2 2 397764735
-33.84 0.26 1.77 11 3 397764738
-1.07 0.01 -0.21 100 4 397764740
-32.91 0.25 2.88 7 5 397764742
-11.52 0.09 -1.82 11 6 397764745
-20.70 0.16 2.54 7 7 397764747
-1.59 0.01 -0.20 100 8 397764749
-26.40 0.20 4.18 4 9 397764752
-13.76 0.11 -1.20 2 10 397764754
-13.80 0.11 -0.72 3 12 397764758
-21.69 0.17 5.01 1 13 397764761
-21.42 0.16 5.74 9 15 397764765
-1.14 0.01 -0.30 2 0 397764786
-34.30 0.38 0.60 7 1 397764788
-1.42 0.02 -0.33 2 2 397764791
-26.65 0.30 1.40 7 3 397764793
-1.07 0.01 -0.21 100 4 397764795
-11.51 0.13 -1.82 13 6 397764800
-20.61 0.23 2.53 7 7 397764802
-1.59 0.02 -0.20 100 8 397764805
-26.27 0.29 4.16 4 9 397764807
-13.80 0.15 -1.21 2 10 397764809
-26.56 0.29 5.16 7 11 397764811
-13.82 0.15 -0.72 1 12 397764814
-22.54 0.25 5.20 8 13 397764816
-1.15 0.02 -0.31 4 0 397764841
-1.41 0.02 -0.33 2 2 397764846
-27.04 0.39 1.42 8 3 397764848
-1.06 0.02 -0.21 100 4 397764851
-21.73 0.31 1.90 2 5 397764853
-11.51 0.17 -1.82 14 6 397764855
-26.18 0.38 3.22 7 7 397764858
-1.59 0.02 -0.19 100 8 397764860
-27.71 0.40 4.39 4 9 397764862
-13.86 0.20 -1.21 2 10 397764864
