X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 598376182
-1.40 0.00 -0.32 1 2 598376187
-1.06 0.00 -0.21 100 4 598376192
-11.56 0.03 -1.83 7 6 598376196
-1.58 0.00 -0.19 100 8 598376201
-23.01 0.07 -2.01 6 10 598376206
-1.12 0.01 -0.30 2 0 598376238
-1.40 0.01 -0.32 1 2 598376242
-1.06 0.01 -0.21 100 4 598376247
-11.55 0.07 -1.83 8 6 598376252
-1.59 0.01 -0.19 100 8 598376256
-23.07 0.15 -2.02 6 10 598376261
-1.14 0.01 -0.31 2 0 598376293
-1.40 0.01 -0.32 2 2 598376298
-1.07 0.01 -0.21 100 4 598376302
-11.55 0.11 -1.83 7 6 598376307
-1.59 0.02 -0.19 100 8 598376311
-23.10 0.22 -2.02 6 10 598376316
-1.14 0.01 -0.31 2 0 598376348
-1.40 0.02 -0.32 2 2 598376353
-1.06 0.01 -0.21 100 4 598376358
-11.55 0.15 -1.83 7 6 598376362
-1.58 0.02 -0.19 100 8 598376367
-23.14 0.30 -2.02 6 10 598376371
-1.13 0.02 -0.30 4 0 598376404
-1.40 0.02 -0.32 2 2 598376408
-1.06 0.02 -0.21 100 4 598376413
-11.56 0.19 -1.83 7 6 598376417
-1.58 0.03 -0.19 100 8 598376422
-23.18 0.38 -2.03 21 10 598376427
-1.15 0.02 -0.31 2 0 598376459
-1.40 0.03 -0.32 2 2 598376464
-1.07 0.02 -0.21 100 4 598376468
-11.56 0.23 -1.83 7 6 598376473
-1.58 0.03 -0.19 100 8 598376477
-23.15 0.46 -2.03 36 10 598376482
-1.12 0.03 -0.30 2 0 598376514
-1.39 0.03 -0.32 2 2 598376519
-1.07 0.03 -0.21 100 4 598376523
-11.54 0.27 -1.83 7 6 598376528
-1.59 0.04 -0.19 100 8 598376533
-23.19 0.55 -2.03 9 10 598376537
-1.14 0.03 -0.31 2 0 598376570
-1.39 0.04 -0.32 2 2 598376574
-1.07 0.03 -0.21 100 4 598376579
-11.54 0.31 -1.83 6 6 598376583
-1.58 0.04 -0.19 100 8 598376588
-23.32 0.63 -2.04 25 10 598376593
-1.14 0.04 -0.31 2 0 598376625
-1.39 0.04 -0.32 3 2 598376629
-1.07 0.03 -0.21 100 4 598376634
-11.55 0.35 -1.83 6 6 598376639
-1.58 0.05 -0.19 100 8 598376643
-23.29 0.72 -2.04 37 10 598376648
-1.15 0.04 -0.31 2 0 598376680
-1.41 0.05 -0.32 2 2 598376685
-1.06 0.04 -0.21 100 4 598376689
-11.56 0.40 -1.83 7 6 598376694
-1.58 0.05 -0.19 100 8 598376699
-23.32 0.80 -2.04 6 10 598376703
-1.12 0.04 -0.30 2 0 598376735
-1.39 0.05 -0.32 2 2 598376740
-1.06 0.04 -0.21 100 4 598376745
-11.56 0.44 -1.83 7 6 598376749
-1.58 0.06 -0.19 100 8 598376754
-23.46 0.88 -2.05 3 10 598376758
-1.14 0.05 -0.31 2 0 598376791
-1.40 0.06 -0.32 2 2 598376795
-1.07 0.04 -0.21 100 4 598376800
-11.54 0.48 -1.83 7 6 598376805
-1.60 0.07 -0.20 100 8 598376809
-23.51 0.97 -2.06 3 10 598376814
-1.13 0.05 -0.30 2 0 598376846
-1.39 0.06 -0.32 1 2 598376851
-1.07 0.05 -0.21 100 4 598376855
-11.54 0.51 -1.83 7 6 598376860
-1.60 0.07 -0.20 95 8 598376864
-23.55 1.05 -2.06 6 10 598376869
-1.13 0.05 -0.30 2 0 598376901
-1.41 0.07 -0.32 2 2 598376906
-1.07 0.05 -0.21 100 4 598376911
-11.55 0.55 -1.83 7 6 598376915
-1.58 0.08 -0.19 95 8 598376920
-23.62 1.13 -2.07 6 10 598376924
-1.14 0.06 -0.31 2 0 598376957
-1.41 0.07 -0.32 1 2 598376961
-1.06 0.05 -0.21 100 4 598376966
-11.55 0.59 -1.83 7 6 598376970
-1.59 0.08 -0.20 100 8 598376975
