X Y Z Reflectivity LaserID Timestamp 
-1.12 0.00 -0.30 2 0 1407755830
-1.41 0.01 -0.32 2 2 1407755835
-1.05 0.00 -0.20 100 4 1407755840
-11.70 0.05 -1.85 7 6 1407755844
-1.60 0.01 -0.20 100 8 1407755849
-22.27 0.09 -1.95 5 10 1407755854
-1.14 0.01 -0.30 2 0 1407755886
-1.41 0.01 -0.32 2 2 1407755890
-1.07 0.01 -0.21 100 4 1407755895
-11.69 0.09 -1.85 6 6 1407755900
-1.60 0.01 -0.20 100 8 1407755904
-22.27 0.17 -1.95 5 10 1407755909
-1.13 0.01 -0.30 2 0 1407755941
-1.40 0.02 -0.32 2 2 1407755946
-1.06 0.01 -0.21 100 4 1407755950
-11.69 0.13 -1.85 6 6 1407755955
-1.60 0.02 -0.20 100 8 1407755959
-22.26 0.24 -1.95 5 10 1407755964
-1.14 0.02 -0.31 4 0 1407755996
-1.39 0.02 -0.32 2 2 1407756001
-1.06 0.02 -0.21 100 4 1407756006
-11.69 0.17 -1.85 7 6 1407756010
-1.59 0.02 -0.20 100 8 1407756015
-22.26 0.32 -1.95 5 10 1407756019
-1.14 0.02 -0.31 4 0 1407756052
-1.41 0.03 -0.33 1 2 1407756056
-1.06 0.02 -0.21 100 4 1407756061
-11.69 0.21 -1.85 7 6 1407756065
-1.59 0.03 -0.20 100 8 1407756070
-22.29 0.40 -1.95 5 10 1407756075
-1.14 0.02 -0.31 2 0 1407756107
-1.41 0.03 -0.33 2 2 1407756112
-1.06 0.02 -0.21 100 4 1407756116
-11.68 0.25 -1.85 7 6 1407756121
-1.60 0.03 -0.20 100 8 1407756125
-22.29 0.48 -1.95 5 10 1407756130
-1.14 0.03 -0.31 2 0 1407756162
-1.41 0.04 -0.33 2 2 1407756167
-1.07 0.03 -0.21 100 4 1407756171
-11.67 0.29 -1.85 6 6 1407756176
-1.60 0.04 -0.20 100 8 1407756181
-22.26 0.56 -1.95 5 10 1407756185
-1.13 0.03 -0.30 2 0 1407756218
-1.40 0.04 -0.32 2 2 1407756222
-1.07 0.03 -0.21 100 4 1407756227
-11.67 0.33 -1.85 7 6 1407756231
-1.59 0.05 -0.20 100 8 1407756236
-22.23 0.63 -1.95 5 10 1407756241
-1.15 0.04 -0.31 2 0 1407756273
-1.40 0.04 -0.32 2 2 1407756277
-1.07 0.03 -0.21 100 4 1407756282
-11.67 0.37 -1.85 7 6 1407756287
-1.59 0.05 -0.20 100 8 1407756291
-22.23 0.71 -1.95 7 10 1407756296
-1.14 0.04 -0.31 2 0 1407756328
-1.40 0.05 -0.32 2 2 1407756333
-1.06 0.04 -0.21 100 4 1407756337
-11.67 0.41 -1.85 6 6 1407756342
-1.59 0.06 -0.20 100 8 1407756347
-22.20 0.79 -1.94 7 10 1407756351
-1.12 0.04 -0.30 2 0 1407756383
-1.41 0.05 -0.33 3 2 1407756388
-1.06 0.04 -0.21 100 4 1407756393
-11.66 0.45 -1.85 7 6 1407756397
-1.59 0.06 -0.20 100 8 1407756402
-22.16 0.86 -1.94 7 10 1407756406
-1.12 0.05 -0.30 2 0 1407756439
-1.42 0.06 -0.33 2 2 1407756443
-1.07 0.05 -0.21 100 4 1407756448
-11.65 0.49 -1.85 7 6 1407756453
-1.60 0.07 -0.20 100 8 1407756457
-22.15 0.94 -1.94 5 10 1407756462
-1.14 0.05 -0.31 2 0 1407756494
-1.40 0.06 -0.32 1 2 1407756499
-1.07 0.05 -0.21 100 4 1407756503
-11.65 0.53 -1.85 7 6 1407756508
-1.59 0.07 -0.20 98 8 1407756512
-22.13 1.01 -1.94 5 10 1407756517
-1.13 0.06 -0.30 2 0 1407756549
-1.40 0.07 -0.32 2 2 1407756554
-1.07 0.05 -0.21 100 4 1407756559
-11.65 0.57 -1.85 7 6 1407756563
-1.59 0.08 -0.20 100 8 1407756568
-22.12 1.09 -1.94 5 10 1407756572
-1.14 0.06 -0.31 2 0 1407756606
-1.41 0.07 -0.33 1 2 1407756610
-1.06 0.06 -0.21 100 4 1407756615
-11.64 0.61 -1.85 7 6 1407756619
-1.59 0.08 -0.20 92 8 1407756624
-22.11 1.16 -1.94 5 10 1407756629
-1.14 0.06 -0.31 2 0 1407756661
-1.41 0.08 -0.33 2 2 1407756665
-1.06 0.06 -0.21 100 4 1407756670
-11.64 0.65 -1.85 7 6 1407756675
-1.60 0.09 -0.20 100 8 1407756679
-22.07 1.24 -1.93 5 10 1407756684
-1.14 0.07 -0.31 2 0 1407756716
-1.42 0.08 -0.33 3 2 1407756721
-1.07 0.06 -0.21 100 4 1407756725
-11.63 0.69 -1.84 7 6 1407756730
-1.60 0.10 -0.20 95 8 1407756735
-22.08 1.32 -1.94 5 10 1407756739
-1.13 0.07 -0.30 2 0 1407756771
-1.42 0.09 -0.33 2 2 1407756776
-1.08 0.07 -0.21 100 4 1407756781
-11.62 0.73 -1.84 7 6 1407756785
-1.60 0.10 -0.20 95 8 1407756790
-22.05 1.39 -1.93 5 10 1407756794
-1.16 0.08 -0.31 2 0 1407756827
-1.41 0.09 -0.33 1 2 1407756831
-1.07 0.07 -0.21 100 4 1407756836
-11.62 0.77 -1.84 7 6 1407756841
-1.59 0.11 -0.20 95 8 1407756845
-22.03 1.47 -1.93 5 10 1407756850
-1.14 0.08 -0.31 2 0 1407756882
-1.41 0.10 -0.33 2 2 1407756887
-1.06 0.07 -0.21 100 4 1407756891
-11.62 0.81 -1.84 7 6 1407756896
-1.58 0.11 -0.19 89 8 1407756900
-22.01 1.54 -1.93 5 10 1407756905
-1.13 0.08 -0.30 2 0 1407756937
-1.42 0.10 -0.33 2 2 1407756942
-1.07 0.08 -0.21 100 4 1407756946
-11.61 0.85 -1.84 7 6 1407756951
-1.59 0.12 -0.20 92 8 1407756956
-21.97 1.62 -1.93 7 10 1407756960
-1.13 0.09 -0.30 2 0 1407756993
