X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.30 2 0 823649478
-1.40 0.00 -0.32 2 2 823649482
-1.06 0.00 -0.21 100 4 823649487
-11.88 0.01 -1.88 4 6 823649492
-1.59 0.00 -0.20 100 8 823649496
-23.75 0.01 -2.08 3 10 823649501
-1.13 0.00 -0.30 2 0 823649533
-1.41 0.01 -0.32 1 2 823649538
-1.06 0.00 -0.21 100 4 823649542
-11.87 0.05 -1.88 4 6 823649547
-1.58 0.01 -0.19 100 8 823649551
-23.68 0.10 -2.07 19 10 823649556
-1.13 0.01 -0.30 2 0 823649588
-1.40 0.01 -0.32 2 2 823649593
-50.77 0.36 2.66 24 3 823649595
-1.06 0.01 -0.21 100 4 823649597
-11.88 0.09 -1.88 4 6 823649602
-1.58 0.01 -0.19 100 8 823649607
-23.67 0.17 -2.07 13 10 823649611
-1.14 0.01 -0.30 2 0 823649644
-1.40 0.01 -0.32 2 2 823649648
-1.06 0.01 -0.21 100 4 823649653
-11.88 0.13 -1.88 4 6 823649657
-1.59 0.02 -0.19 100 8 823649662
-23.74 0.25 -2.08 3 10 823649667
-1.14 0.02 -0.30 2 0 823649699
-1.42 0.02 -0.33 2 2 823649703
-1.06 0.01 -0.21 100 4 823649708
-11.86 0.17 -1.88 4 6 823649713
-1.58 0.02 -0.19 100 8 823649717
-1.14 0.02 -0.30 4 0 823649754
-1.41 0.02 -0.33 1 2 823649759
-1.06 0.02 -0.21 100 4 823649763
-11.87 0.21 -1.88 4 6 823649768
-1.58 0.03 -0.19 100 8 823649773
-1.14 0.02 -0.30 2 0 823649809
-1.40 0.03 -0.32 1 2 823649814
-1.06 0.02 -0.21 100 4 823649819
-11.87 0.25 -1.88 3 6 823649823
-1.58 0.03 -0.19 100 8 823649828
-23.90 0.50 -2.09 3 10 823649833
-1.15 0.03 -0.31 2 0 823649865
-1.41 0.03 -0.33 2 2 823649869
-1.06 0.03 -0.21 100 4 823649874
-11.86 0.29 -1.88 2 6 823649879
-1.57 0.04 -0.19 100 8 823649883
-23.91 0.59 -2.09 3 10 823649888
-32.32 0.80 -1.69 9 12 823649892
-1.13 0.03 -0.30 2 0 823649920
-1.42 0.04 -0.33 2 2 823649925
-1.06 0.03 -0.21 100 4 823649929
-11.88 0.33 -1.88 2 6 823649934
-1.58 0.04 -0.19 100 8 823649938
-23.93 0.67 -2.09 3 10 823649943
-32.24 0.91 -1.69 18 12 823649948
-1.13 0.04 -0.30 2 0 823649975
-1.40 0.04 -0.32 2 2 823649980
-1.07 0.03 -0.21 100 4 823649985
-11.86 0.37 -1.88 2 6 823649989
-1.59 0.05 -0.19 100 8 823649994
-24.03 0.76 -2.10 3 10 823649998
-32.23 1.02 -1.69 27 12 823650003
-1.13 0.04 -0.30 2 0 823650031
-1.40 0.05 -0.32 2 2 823650035
-1.07 0.04 -0.21 100 4 823650040
-42.85 1.50 3.75 13 5 823650042
-11.86 0.42 -1.88 2 6 823650044
-1.59 0.06 -0.19 100 8 823650049
-24.12 0.85 -2.11 3 10 823650054
-32.22 1.13 -1.69 17 12 823650058
-1.13 0.04 -0.30 2 0 823650086
-1.40 0.05 -0.32 3 2 823650091
-1.07 0.04 -0.21 100 4 823650095
-11.84 0.46 -1.88 2 6 823650100
-1.57 0.06 -0.19 100 8 823650104
-24.19 0.93 -2.12 3 10 823650109
-32.23 1.24 -1.69 9 12 823650114
-1.13 0.05 -0.30 2 0 823650141
-1.40 0.06 -0.32 2 2 823650146
-1.06 0.04 -0.21 100 4 823650150
-11.84 0.50 -1.88 2 6 823650155
-1.58 0.07 -0.19 100 8 823650160
-24.18 1.01 -2.12 3 10 823650164
-32.25 1.35 -1.69 9 12 823650169
-1.14 0.05 -0.30 2 0 823650197
-1.40 0.06 -0.32 1 2 823650201
-49.69 2.26 2.61 23 3 823650203
-1.06 0.05 -0.21 100 4 823650206
-11.84 0.54 -1.88 2 6 823650210
-1.58 0.07 -0.19 100 8 823650215
-24.18 1.10 -2.12 3 10 823650220
-32.30 1.47 -1.69 9 12 823650224
-1.14 0.06 -0.30 2 0 823650252
-1.40 0.07 -0.32 2 2 823650256
-1.06 0.05 -0.21 100 4 823650261
-11.84 0.58 -1.88 1 6 823650266
-1.59 0.08 -0.19 100 8 823650270
-32.37 1.58 -1.70 9 12 823650279
