X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 864146113
-1.40 0.00 -0.32 2 2 864146118
-1.06 0.00 -0.21 100 4 864146122
-11.83 0.01 -1.87 4 6 864146127
-1.58 0.00 -0.19 100 8 864146131
-22.66 0.02 -1.98 2 10 864146136
-14.97 0.01 -0.78 3 12 864146141
-1.13 0.00 -0.30 2 0 864146168
-1.39 0.01 -0.32 1 2 864146173
-1.06 0.00 -0.21 100 4 864146178
-11.82 0.05 -1.87 4 6 864146182
-1.59 0.01 -0.20 100 8 864146187
-22.65 0.10 -1.98 2 10 864146191
-1.14 0.01 -0.31 2 0 864146224
-1.40 0.01 -0.32 1 2 864146228
-1.06 0.01 -0.21 100 4 864146233
-11.82 0.10 -1.87 4 6 864146237
-1.58 0.01 -0.19 100 8 864146242
-1.13 0.01 -0.30 2 0 864146279
-1.39 0.02 -0.32 1 2 864146284
-1.06 0.01 -0.21 100 4 864146288
-11.83 0.14 -1.87 4 6 864146293
-1.59 0.02 -0.20 100 8 864146297
-1.14 0.02 -0.31 2 0 864146334
-1.39 0.02 -0.32 2 2 864146339
-1.06 0.02 -0.21 100 4 864146343
-11.83 0.18 -1.87 4 6 864146348
-1.58 0.02 -0.19 100 8 864146353
-1.14 0.02 -0.31 4 0 864146390
-1.40 0.03 -0.32 1 2 864146394
-1.06 0.02 -0.21 100 4 864146399
-11.83 0.22 -1.87 4 6 864146403
-1.58 0.03 -0.19 100 8 864146408
-22.69 0.42 -1.99 8 10 864146413
-1.13 0.02 -0.30 2 0 864146445
-1.42 0.03 -0.33 1 2 864146449
-1.07 0.02 -0.21 100 4 864146454
-11.84 0.26 -1.88 4 6 864146459
-1.58 0.03 -0.19 100 8 864146463
-22.66 0.50 -1.98 31 10 864146468
-1.13 0.03 -0.30 2 0 864146500
-1.41 0.04 -0.33 2 2 864146505
-1.07 0.03 -0.21 100 4 864146509
-11.83 0.30 -1.87 4 6 864146514
-1.59 0.04 -0.19 100 8 864146519
-22.67 0.58 -1.98 8 10 864146523
-1.13 0.03 -0.30 2 0 864146555
-1.40 0.04 -0.32 2 2 864146560
-1.08 0.03 -0.21 100 4 864146565
-11.83 0.34 -1.87 4 6 864146569
-1.58 0.05 -0.19 100 8 864146574
-1.14 0.04 -0.31 2 0 864146611
-1.39 0.05 -0.32 2 2 864146615
-1.07 0.03 -0.21 100 4 864146620
-11.83 0.39 -1.87 4 6 864146625
-1.58 0.05 -0.19 100 8 864146629
-22.80 0.74 -2.00 2 10 864146634
-1.14 0.04 -0.31 2 0 864146666
-1.41 0.05 -0.33 2 2 864146671
-1.07 0.04 -0.21 100 4 864146675
-11.83 0.43 -1.88 4 6 864146680
-1.58 0.06 -0.19 100 8 864146684
-22.78 0.82 -1.99 2 10 864146689
-1.13 0.04 -0.30 2 0 864146721
-1.40 0.06 -0.32 2 2 864146726
-1.07 0.04 -0.21 100 4 864146731
-11.83 0.47 -1.88 4 6 864146735
-1.57 0.06 -0.19 100 8 864146740
-22.82 0.90 -2.00 2 10 864146744
-1.13 0.05 -0.30 2 0 864146777
-1.41 0.06 -0.33 2 2 864146781
-1.07 0.05 -0.21 100 4 864146786
-11.83 0.51 -1.87 4 6 864146790
-1.58 0.07 -0.19 100 8 864146795
-22.86 0.98 -2.00 2 10 864146800
-1.13 0.05 -0.30 2 0 864146832
-1.40 0.06 -0.32 2 2 864146836
-1.07 0.05 -0.21 100 4 864146841
-11.83 0.55 -1.88 4 6 864146846
-1.58 0.07 -0.19 100 8 864146850
-22.88 1.06 -2.00 2 10 864146855
-1.12 0.06 -0.30 2 0 864146887
-1.39 0.07 -0.32 1 2 864146892
-1.07 0.05 -0.21 100 4 864146896
-11.84 0.59 -1.88 4 6 864146901
-1.59 0.08 -0.20 100 8 864146906
-22.95 1.15 -2.01 3 10 864146910
-1.15 0.06 -0.31 2 0 864146942
-1.41 0.08 -0.33 1 2 864146947
-1.06 0.06 -0.21 100 4 864146952
-47.99 2.57 4.20 18 5 864146954
-11.83 0.63 -1.88 4 6 864146956
-1.59 0.08 -0.19 95 8 864146961
-22.99 1.23 -2.01 3 10 864146965
-1.14 0.06 -0.30 2 0 864146998
-1.42 0.08 -0.33 2 2 864147002
-1.07 0.06 -0.21 100 4 864147007
-11.84 0.67 -1.88 4 6 864147012
-1.60 0.09 -0.20 100 8 864147016
-23.01 1.31 -2.02 3 10 864147021
-1.12 0.07 -0.30 2 0 864147053
-1.41 0.09 -0.33 3 2 864147058
-1.07 0.06 -0.21 100 4 864147062
-11.82 0.72 -1.88 2 6 864147067
-1.60 0.10 -0.20 92 8 864147071
-23.07 1.40 -2.02 3 10 864147076
-1.15 0.07 -0.31 2 0 864147108
-1.40 0.09 -0.32 1 2 864147113
-1.07 0.07 -0.21 100 4 864147117
-11.83 0.75 -1.88 1 6 864147122
-1.60 0.10 -0.20 95 8 864147127
-23.11 1.47 -2.03 3 10 864147131
-1.15 0.08 -0.31 2 0 864147164
-1.41 0.10 -0.33 1 2 864147168
-1.07 0.07 -0.21 100 4 864147173
-11.83 0.80 -1.88 1 6 864147177
-1.58 0.11 -0.19 92 8 864147182
-23.17 1.56 -2.03 3 10 864147187
-1.15 0.08 -0.31 2 0 864147219
-1.40 0.10 -0.32 2 2 864147223
-1.06 0.08 -0.21 100 4 864147228
-11.84 0.84 -1.88 1 6 864147233
-1.59 0.11 -0.20 95 8 864147237
-23.23 1.64 -2.04 3 10 864147242
-1.13 0.08 -0.30 2 0 864147274
-1.40 0.10 -0.32 2 2 864147279
-1.06 0.08 -0.21 100 4 864147283
-11.83 0.88 -1.88 1 6 864147288
-48.02 3.57 5.91 21 7 864147290
-1.59 0.12 -0.20 86 8 864147293
-23.27 1.73 -2.04 3 10 864147297
-1.12 0.09 -0.30 2 0 864147329
-1.41 0.11 -0.33 2 2 864147334
-1.06 0.08 -0.21 100 4 864147339
-11.84 0.92 -1.88 1 6 864147343
-1.60 0.12 -0.20 92 8 864147348
-23.34 1.82 -2.05 3 10 864147353
-1.13 0.09 -0.30 2 0 864147385
-1.40 0.11 -0.32 2 2 864147389
-1.07 0.09 -0.21 100 4 864147394
-11.82 0.96 -1.88 1 6 864147399
-1.59 0.13 -0.20 86 8 864147403
-23.53 1.92 -2.07 3 10 864147408
-1.13 0.10 -0.30 4 0 864147440
-1.41 0.12 -0.33 2 2 864147445
-1.07 0.09 -0.21 100 4 864147449
-11.82 1.00 -1.88 14 6 864147454
-1.59 0.13 -0.20 92 8 864147458
-44.14 3.75 -2.32 18 12 864147468
-1.13 0.10 -0.30 2 0 864147495
-1.41 0.12 -0.33 2 2 864147500
-1.06 0.09 -0.21 98 4 864147505
-11.82 1.05 -1.88 26 6 864147509
-1.59 0.14 -0.20 86 8 864147514
-23.51 2.08 -2.07 3 10 864147518
-46.12 4.08 -2.43 20 12 864147523
-1.13 0.10 -0.30 2 0 864147551
-1.41 0.13 -0.33 1 2 864147555
-1.07 0.10 -0.21 98 4 864147560
-11.82 1.09 -1.88 25 6 864147564
-37.77 3.48 4.66 12 7 864147567
-1.60 0.15 -0.20 86 8 864147569
-23.61 2.17 -2.07 3 10 864147574
-1.13 0.11 -0.30 2 0 864147606
-1.42 0.14 -0.33 1 2 864147611
