X Y Z Reflectivity LaserID Timestamp 
-1.13 0.01 -0.30 2 0 1466153917
-102.52 0.64 1.79 63 1 1466153919
-1.40 0.01 -0.32 2 2 1466153921
-102.52 0.64 5.37 63 3 1466153924
-1.06 0.01 -0.21 100 4 1466153926
-102.59 0.64 8.98 63 5 1466153928
-11.21 0.07 -1.78 5 6 1466153931
-102.72 0.65 12.61 63 7 1466153933
-1.60 0.01 -0.20 100 8 1466153935
-102.82 0.65 16.29 63 9 1466153937
-11.06 0.07 -0.97 1 10 1466153940
-1.13 0.01 -0.30 2 0 1466153972
-1.41 0.01 -0.33 1 2 1466153977
-102.61 1.00 5.38 63 3 1466153979
-1.06 0.01 -0.21 100 4 1466153981
-102.79 1.00 8.99 63 5 1466153984
-11.21 0.11 -1.78 4 6 1466153986
-102.80 1.00 12.62 63 7 1466153988
-1.60 0.02 -0.20 100 8 1466153990
-102.90 1.01 16.30 63 9 1466153993
-10.93 0.11 -0.96 1 10 1466153995
-1.14 0.01 -0.31 2 0 1466154027
-102.72 1.33 1.79 63 1 1466154030
-1.41 0.02 -0.32 2 2 1466154032
-1.06 0.01 -0.21 100 4 1466154036
-11.27 0.15 -1.79 1 6 1466154041
-102.88 1.33 12.63 63 7 1466154043
-1.60 0.02 -0.20 100 8 1466154046
-103.04 1.33 16.32 63 9 1466154048
-10.82 0.14 -0.95 1 10 1466154050
-21.46 0.28 -0.37 2 14 1466154060
-1.14 0.02 -0.30 4 0 1466154083
-102.71 1.69 1.79 63 1 1466154085
-1.40 0.02 -0.32 2 2 1466154087
-1.07 0.02 -0.21 100 4 1466154092
-12.24 0.20 -1.94 7 6 1466154096
-103.10 1.69 12.66 63 7 1466154099
-1.59 0.03 -0.20 100 8 1466154101
-103.18 1.69 16.34 63 9 1466154103
-10.75 0.18 -0.94 1 10 1466154106
-1.14 0.02 -0.31 4 0 1466154138
-102.98 2.07 1.80 63 1 1466154140
-1.40 0.03 -0.32 1 2 1466154142
-103.00 2.07 5.40 63 3 1466154145
-1.06 0.02 -0.21 100 4 1466154147
-103.17 2.07 9.03 63 5 1466154149
-12.24 0.25 -1.94 8 6 1466154152
-103.20 2.07 12.67 63 7 1466154154
-1.59 0.03 -0.20 100 8 1466154156
-103.34 2.07 16.37 63 9 1466154159
-10.65 0.21 -0.93 1 10 1466154161
-1.14 0.03 -0.31 2 0 1466154193
-103.10 2.43 1.80 63 1 1466154195
-1.41 0.03 -0.33 2 2 1466154198
-103.19 2.43 5.41 63 3 1466154200
-1.06 0.03 -0.21 100 4 1466154202
-12.24 0.29 -1.94 7 6 1466154207
-103.31 2.43 12.69 63 7 1466154209
-1.60 0.04 -0.20 100 8 1466154212
-103.44 2.44 16.39 63 9 1466154214
