X Y Z Reflectivity LaserID Timestamp 
-1.12 0.00 -0.30 2 0 996726537
-1.41 0.00 -0.33 1 2 996726541
-1.05 0.00 -0.20 100 4 996726546
-11.46 0.04 -1.81 7 6 996726550
-1.58 0.00 -0.19 100 8 996726555
-21.18 0.07 -1.85 9 10 996726560
-1.12 0.01 -0.30 2 0 996726592
-1.41 0.01 -0.33 2 2 996726597
-1.07 0.01 -0.21 100 4 996726601
-11.45 0.08 -1.81 7 6 996726606
-1.59 0.01 -0.20 100 8 996726610
-21.13 0.14 -1.85 63 10 996726615
-1.14 0.01 -0.31 2 0 996726647
-1.40 0.01 -0.32 2 2 996726652
-1.07 0.01 -0.21 100 4 996726656
-11.46 0.12 -1.81 7 6 996726661
-1.59 0.02 -0.20 100 8 996726666
-21.16 0.21 -1.85 72 10 996726670
-1.13 0.02 -0.30 2 0 996726703
-1.40 0.02 -0.32 2 2 996726707
-1.07 0.01 -0.21 100 4 996726712
-11.46 0.16 -1.81 8 6 996726716
-1.58 0.02 -0.19 100 8 996726721
-21.29 0.29 -1.86 4 10 996726726
-1.14 0.02 -0.31 4 0 996726758
-1.40 0.02 -0.32 2 2 996726762
-1.05 0.02 -0.20 100 4 996726767
-11.47 0.19 -1.82 8 6 996726772
-1.57 0.03 -0.19 100 8 996726776
-21.31 0.36 -1.86 7 10 996726781
-1.13 0.02 -0.30 2 0 996726813
-1.41 0.03 -0.32 1 2 996726818
-1.06 0.02 -0.21 100 4 996726822
-11.46 0.23 -1.81 8 6 996726827
-1.58 0.03 -0.19 100 8 996726832
-21.33 0.43 -1.87 7 10 996726836
-1.13 0.03 -0.30 2 0 996726868
-1.42 0.03 -0.33 2 2 996726873
-1.08 0.03 -0.21 100 4 996726878
-11.46 0.27 -1.82 8 6 996726882
-1.59 0.04 -0.20 100 8 996726887
-21.37 0.51 -1.87 7 10 996726891
-94.20 2.25 -1.64 63 14 996726901
-1.14 0.03 -0.31 2 0 996726924
-1.40 0.04 -0.32 2 2 996726928
-1.07 0.03 -0.21 100 4 996726933
-11.45 0.31 -1.81 9 6 996726938
-1.59 0.04 -0.19 100 8 996726942
-21.42 0.59 -1.88 7 10 996726947
-1.14 0.04 -0.31 2 0 996726979
-1.40 0.04 -0.32 2 2 996726984
-1.07 0.03 -0.21 100 4 996726988
-11.44 0.35 -1.81 9 6 996726993
-1.58 0.05 -0.19 100 8 996726997
-21.47 0.66 -1.88 7 10 996727002
-1.15 0.04 -0.31 2 0 996727034
-1.41 0.05 -0.32 2 2 996727039
-1.06 0.04 -0.21 100 4 996727044
-11.45 0.39 -1.81 9 6 996727048
-1.58 0.05 -0.19 100 8 996727053
-21.48 0.74 -1.88 7 10 996727057
-1.13 0.04 -0.30 2 0 996727091
-1.41 0.05 -0.33 3 2 996727095
-1.07 0.04 -0.21 100 4 996727100
-11.44 0.43 -1.81 9 6 996727104
-1.58 0.06 -0.19 100 8 996727109
-21.50 0.81 -1.88 7 10 996727114
-1.13 0.05 -0.30 2 0 996727146
-1.41 0.06 -0.33 2 2 996727150
-1.07 0.04 -0.21 100 4 996727155
-11.43 0.47 -1.81 10 6 996727160
-1.58 0.07 -0.19 100 8 996727164
-21.57 0.89 -1.89 7 10 996727169
-1.14 0.05 -0.31 2 0 996727201
-1.41 0.06 -0.32 1 2 996727206
-1.07 0.05 -0.21 100 4 996727210
-11.43 0.51 -1.81 9 6 996727215
-1.58 0.07 -0.19 100 8 996727220
-21.61 0.97 -1.89 5 10 996727224
-1.14 0.05 -0.31 2 0 996727256
-1.39 0.07 -0.32 2 2 996727261
-1.07 0.05 -0.21 100 4 996727266
-11.43 0.55 -1.81 9 6 996727270
-1.58 0.08 -0.19 100 8 996727275
-15.45 0.74 -1.35 12 10 996727279
-1.12 0.06 -0.30 2 0 996727312
-1.42 0.07 -0.33 1 2 996727316
-1.06 0.06 -0.21 100 4 996727321
-11.43 0.59 -1.81 9 6 996727326
-1.57 0.08 -0.19 100 8 996727330
-1.15 0.06 -0.31 2 0 996727367
-1.40 0.08 -0.32 2 2 996727372
-1.06 0.06 -0.21 100 4 996727376
-11.41 0.63 -1.81 13 6 996727381
-1.59 0.09 -0.20 98 8 996727385
-14.93 0.83 -1.31 22 10 996727390
-1.11 0.07 -0.30 2 0 996727422
-1.40 0.08 -0.32 3 2 996727427
-1.07 0.06 -0.21 100 4 996727431
-11.39 0.67 -1.81 11 6 996727436
-1.60 0.09 -0.20 92 8 996727441
-14.53 0.85 -1.27 8 10 996727445
-1.13 0.07 -0.30 2 0 996727478
-1.41 0.09 -0.33 2 2 996727482
-1.07 0.07 -0.21 100 4 996727487
-11.30 0.70 -1.79 9 6 996727491
-1.60 0.10 -0.20 86 8 996727496
-1.18 0.08 -0.32 2 0 996727533
-1.42 0.09 -0.33 1 2 996727537
-1.07 0.07 -0.21 100 4 996727542
-11.05 0.73 -1.75 9 6 996727547
-1.59 0.10 -0.20 92 8 996727551
-14.56 0.96 -1.28 8 10 996727556
-1.14 0.08 -0.31 2 0 996727588
-1.41 0.10 -0.33 2 2 996727593
-1.05 0.07 -0.21 100 4 996727597
-10.82 0.75 -1.72 9 6 996727602
-1.58 0.11 -0.19 86 8 996727607
-14.62 1.01 -1.28 22 10 996727611
-1.14 0.08 -0.31 2 0 996727643
-1.41 0.10 -0.33 2 2 996727648
-1.06 0.08 -0.21 100 4 996727653
-10.68 0.78 -1.70 9 6 996727657
-1.60 0.12 -0.20 95 8 996727662
-14.65 1.06 -1.29 7 10 996727667
-1.13 0.09 -0.30 2 0 996727699
-1.41 0.11 -0.33 2 2 996727703
-1.07 0.08 -0.21 100 4 996727708
-10.68 0.81 -1.70 12 6 996727713
-1.60 0.12 -0.20 86 8 996727717
-15.27 1.16 -1.34 9 10 996727722
-1.12 0.09 -0.30 2 0 996727754
-1.40 0.11 -0.32 2 2 996727759
-1.06 0.09 -0.21 100 4 996727763
-10.67 0.85 -1.70 11 6 996727768
-1.59 0.13 -0.20 86 8 996727772
-15.34 1.23 -1.35 8 10 996727777
-1.14 0.10 -0.31 4 0 996727809
-1.41 0.12 -0.33 2 2 996727814
-1.07 0.09 -0.21 100 4 996727819
-10.66 0.89 -1.69 19 6 996727823
-1.59 0.13 -0.20 89 8 996727828
-15.32 1.28 -1.34 4 10 996727832
-17.65 1.47 -0.31 1 14 996727842
-1.14 0.10 -0.31 2 0 996727865
-1.40 0.12 -0.32 3 2 996727869
-1.05 0.09 -0.21 100 4 996727874
-10.67 0.92 -1.70 24 6 996727878
-1.58 0.14 -0.20 77 8 996727883
-17.58 1.52 -1.54 4 10 996727888
-17.57 1.52 -0.92 5 12 996727892
-17.61 1.52 -0.31 3 14 996727897
-1.14 0.10 -0.31 2 0 996727920
-1.41 0.13 -0.33 2 2 996727925
-1.06 0.10 -0.21 95 4 996727929
-10.64 0.96 -1.69 26 6 996727934
-1.59 0.14 -0.20 77 8 996727938
-15.01 1.35 -1.32 4 10 996727943
-17.54 1.58 -0.92 10 12 996727948
-17.58 1.58 -0.31 4 14 996727952
-1.13 0.11 -0.30 2 0 996727975
-1.41 0.13 -0.33 1 2 996727980
-1.08 0.10 -0.21 100 4 996727984
-10.64 1.00 -1.69 29 6 996727989
-1.59 0.15 -0.20 80 8 996727994
-15.02 1.41 -1.32 11 10 996727998
-17.52 1.64 -0.92 10 12 996728003
-17.55 1.64 -0.31 6 14 996728007
-1.13 0.11 -0.31 2 0 996728031
-1.40 0.14 -0.32 2 2 996728035
-1.07 0.10 -0.21 92 4 996728040
-10.58 1.03 -1.68 26 6 996728044
-1.60 0.15 -0.20 83 8 996728049
-15.04 1.46 -1.32 18 10 996728054
-17.60 1.71 -0.93 5 12 996728058
-17.65 1.71 -0.31 3 14 996728063
-1.14 0.12 -0.31 2 0 996728086
-1.41 0.14 -0.33 1 2 996728090
-1.08 0.11 -0.21 98 4 996728095
-10.62 1.07 -1.69 30 6 996728100
-1.58 0.16 -0.20 74 8 996728104
-15.01 1.52 -1.32 21 10 996728109
-17.72 1.79 -0.31 1 14 996728118
-1.14 0.12 -0.31 2 0 996728141
-1.40 0.15 -0.33 2 2 996728146
-1.06 0.11 -0.21 98 4 996728150
-10.61 1.11 -1.69 28 6 996728155
-1.60 0.17 -0.20 80 8 996728160
-15.05 1.57 -1.32 15 10 996728164
-1.14 0.12 -0.31 2 0 996728196
-1.41 0.15 -0.33 2 2 996728201
-1.07 0.12 -0.21 96 4 996728206
-10.63 1.15 -1.69 33 6 996728210
-1.60 0.17 -0.20 80 8 996728215
-14.97 1.62 -1.32 19 10 996728219
-1.13 0.13 -0.30 2 0 996728252
-1.42 0.16 -0.33 1 2 996728256
-1.07 0.12 -0.21 83 4 996728261
-10.63 1.18 -1.69 30 6 996728266
-1.59 0.18 -0.20 80 8 996728270
-15.03 1.67 -1.32 9 10 996728275
-1.14 0.13 -0.31 2 0 996728307
-1.41 0.16 -0.33 1 2 996728312
-1.07 0.12 -0.21 83 4 996728316
-10.65 1.22 -1.70 27 6 996728321
-1.59 0.18 -0.20 72 8 996728325
-15.07 1.73 -1.33 10 10 996728330
-1.14 0.14 -0.31 2 0 996728362
-1.41 0.17 -0.33 2 2 996728367
-1.08 0.13 -0.21 87 4 996728372
-10.70 1.27 -1.71 22 6 996728376
-1.59 0.19 -0.20 72 8 996728381
-1.13 0.14 -0.31 2 0 996728418
-1.41 0.17 -0.33 1 2 996728422
-1.06 0.13 -0.21 73 4 996728427
-10.71 1.31 -1.71 25 6 996728431
-1.59 0.19 -0.20 72 8 996728436
-16.51 2.02 -1.46 5 10 996728441
-43.36 5.29 -2.29 18 12 996728445
-1.14 0.14 -0.31 2 0 996728473
-1.41 0.18 -0.33 2 2 996728477
-1.07 0.13 -0.21 78 4 996728482
-10.71 1.34 -1.71 26 6 996728487
-1.59 0.20 -0.20 70 8 996728491
-16.24 2.04 -1.43 9 10 996728496
-43.29 5.43 -2.29 18 12 996728500
-1.13 0.15 -0.31 2 0 996728528
-1.44 0.19 -0.33 1 2 996728533
-1.07 0.14 -0.21 71 4 996728537
-10.69 1.38 -1.71 25 6 996728542
-1.60 0.21 -0.20 68 8 996728547
-16.27 2.10 -1.44 9 10 996728551
-42.47 5.48 -2.24 17 12 996728556
-1.12 0.15 -0.30 2 0 996728583
-1.40 0.19 -0.33 2 2 996728588
-1.07 0.14 -0.21 66 4 996728593
-10.71 1.42 -1.71 23 6 996728597
-1.60 0.21 -0.20 62 8 996728602
-16.26 2.15 -1.44 9 10 996728606
-43.06 5.70 -2.28 17 12 996728611
-1.14 0.16 -0.31 2 0 996728639
