X Y Z Reflectivity LaserID Timestamp 
-1.13 0.00 -0.30 2 0 2163259778
-1.06 0.00 -0.21 100 4 2163259787
-12.00 0.01 -1.90 6 6 2163259791
-1.59 0.00 -0.20 83 8 2163259796
-23.81 0.01 -2.08 6 10 2163259801
-1.15 0.00 -0.31 2 0 2163259833
-1.39 0.01 -0.32 2 2 2163259838
-1.06 0.00 -0.21 100 4 2163259842
-12.00 0.05 -1.90 5 6 2163259847
-1.59 0.01 -0.20 72 8 2163259851
-23.83 0.10 -2.08 6 10 2163259856
-1.15 0.01 -0.31 2 0 2163259888
-1.39 0.01 -0.32 2 2 2163259893
-1.06 0.01 -0.21 100 4 2163259897
-12.01 0.09 -1.90 5 6 2163259902
-1.58 0.01 -0.19 72 8 2163259907
-23.81 0.18 -2.08 6 10 2163259911
-1.12 0.01 -0.30 2 0 2163259944
-1.40 0.02 -0.32 2 2 2163259948
-1.06 0.01 -0.21 100 4 2163259953
-12.01 0.13 -1.90 5 6 2163259957
-1.58 0.02 -0.19 74 8 2163259962
-23.84 0.26 -2.09 6 10 2163259967
-1.13 0.02 -0.30 4 0 2163259999
-1.40 0.02 -0.32 2 2 2163260003
-1.06 0.02 -0.21 100 4 2163260008
-12.02 0.17 -1.90 5 6 2163260013
-1.59 0.02 -0.19 72 8 2163260017
-23.82 0.35 -2.08 6 10 2163260022
-1.13 0.02 -0.30 2 0 2163260054
-1.39 0.03 -0.32 2 2 2163260059
-1.06 0.02 -0.21 100 4 2163260063
-12.00 0.22 -1.90 5 6 2163260068
-1.60 0.03 -0.20 70 8 2163260073
-23.84 0.43 -2.09 6 10 2163260077
-1.14 0.02 -0.31 2 0 2163260109
-1.36 0.03 -0.31 2 2 2163260114
-1.08 0.02 -0.21 100 4 2163260119
-12.01 0.26 -1.90 5 6 2163260123
-1.59 0.03 -0.20 70 8 2163260128
-23.81 0.51 -2.08 6 10 2163260132
-1.14 0.03 -0.30 2 0 2163260165
-1.39 0.03 -0.32 2 2 2163260169
-1.06 0.03 -0.21 100 4 2163260174
-12.02 0.30 -1.90 6 6 2163260179
-1.59 0.04 -0.19 68 8 2163260183
-23.84 0.60 -2.09 6 10 2163260188
-1.14 0.03 -0.31 2 0 2163260220
-1.40 0.04 -0.32 2 2 2163260225
-1.05 0.03 -0.20 100 4 2163260229
-12.03 0.34 -1.91 6 6 2163260234
-1.59 0.05 -0.19 68 8 2163260238
-23.85 0.68 -2.09 6 10 2163260243
-1.12 0.04 -0.30 2 0 2163260275
-1.40 0.04 -0.32 2 2 2163260280
-1.06 0.03 -0.21 100 4 2163260285
-12.02 0.38 -1.90 6 6 2163260289
-1.60 0.05 -0.20 66 8 2163260294
-23.84 0.76 -2.09 6 10 2163260298
-1.12 0.04 -0.30 2 0 2163260331
-1.39 0.05 -0.32 2 2 2163260335
-1.06 0.04 -0.21 87 4 2163260340
-12.01 0.43 -1.90 6 6 2163260344
-1.60 0.06 -0.20 66 8 2163260349
-23.82 0.84 -2.09 6 10 2163260354
-100.41 3.56 -1.75 63 14 2163260363
-1.13 0.04 -0.30 2 0 2163260386
-1.39 0.05 -0.32 2 2 2163260390
-1.07 0.04 -0.21 81 4 2163260395
-12.01 0.47 -1.90 6 6 2163260400
-1.60 0.06 -0.20 66 8 2163260404
-23.82 0.92 -2.09 6 10 2163260409
-1.15 0.05 -0.31 2 0 2163260441
-1.07 0.05 -0.21 81 4 2163260450
-12.01 0.51 -1.90 6 6 2163260455
-1.59 0.07 -0.20 66 8 2163260460
-23.81 1.00 -2.08 22 10 2163260464
-1.14 0.05 -0.30 2 0 2163260496
-1.39 0.06 -0.32 2 2 2163260501
-1.06 0.05 -0.21 78 4 2163260506
-12.02 0.55 -1.91 6 6 2163260510
-1.59 0.07 -0.20 66 8 2163260515
-23.77 1.08 -2.08 26 10 2163260519
-1.12 0.06 -0.30 2 0 2163260552
-1.40 0.07 -0.32 2 2 2163260556
-1.06 0.05 -0.21 73 4 2163260561
-12.01 0.59 -1.90 6 6 2163260566
-1.60 0.08 -0.20 64 8 2163260570
-23.83 1.18 -2.09 6 10 2163260575
-1.12 0.06 -0.30 2 0 2163260607
-1.41 0.07 -0.33 1 2 2163260612
-1.06 0.06 -0.21 71 4 2163260616
-12.00 0.63 -1.90 6 6 2163260621
-1.60 0.08 -0.20 68 8 2163260625
-23.83 1.26 -2.09 6 10 2163260630
-1.14 0.06 -0.31 2 0 2163260662
-1.39 0.08 -0.32 2 2 2163260667
-1.06 0.06 -0.21 73 4 2163260671
-12.00 0.68 -1.90 6 6 2163260676
-1.60 0.09 -0.20 64 8 2163260681
-23.83 1.34 -2.09 6 10 2163260685
-1.16 0.07 -0.31 2 0 2163260718
-1.39 0.08 -0.32 2 2 2163260722
-1.07 0.06 -0.21 73 4 2163260727
-11.99 0.72 -1.90 6 6 2163260731
-1.59 0.10 -0.20 64 8 2163260736
-23.84 1.42 -2.09 6 10 2163260741
-1.13 0.07 -0.30 2 0 2163260773
-1.39 0.09 -0.32 2 2 2163260777
-1.06 0.07 -0.21 66 4 2163260782
-12.00 0.76 -1.90 7 6 2163260787
-1.59 0.10 -0.20 64 8 2163260791
-23.83 1.51 -2.09 6 10 2163260796
-1.12 0.07 -0.30 2 0 2163260828
-1.40 0.09 -0.32 1 2 2163260833
-1.07 0.07 -0.21 66 4 2163260837
-12.00 0.80 -1.90 7 6 2163260842
-1.59 0.11 -0.20 57 8 2163260847
-23.85 1.59 -2.09 6 10 2163260851
-1.13 0.08 -0.30 2 0 2163260883
-1.41 0.10 -0.33 2 2 2163260888
-1.07 0.07 -0.21 66 4 2163260893
-11.98 0.84 -1.90 7 6 2163260897
-1.60 0.11 -0.20 58 8 2163260902
-23.84 1.67 -2.09 6 10 2163260907
-1.13 0.08 -0.30 2 0 2163260939
-1.39 0.10 -0.32 2 2 2163260943
-1.07 0.08 -0.21 61 4 2163260948
-11.98 0.88 -1.90 7 6 2163260953
-1.60 0.12 -0.20 57 8 2163260957
-23.90 1.76 -2.10 6 10 2163260962
-1.13 0.09 -0.30 2 0 2163260994
-1.39 0.11 -0.32 2 2 2163260999
-1.07 0.08 -0.21 51 4 2163261003
-11.99 0.92 -1.90 7 6 2163261008
-1.59 0.12 -0.20 54 8 2163261012
-23.96 1.85 -2.10 6 10 2163261017
-33.84 2.61 -1.78 10 12 2163261022
