X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.30 2 0 868946725
-1.41 0.00 -0.33 1 2 868946729
-1.05 0.00 -0.20 100 4 868946734
-11.80 0.00 -1.87 7 6 868946738
-1.59 0.00 -0.19 100 8 868946743
-1.13 0.00 -0.30 2 0 868946780
-1.41 0.01 -0.32 1 2 868946784
-1.06 0.00 -0.21 100 4 868946789
-11.80 0.04 -1.87 7 6 868946794
-1.59 0.01 -0.20 100 8 868946798
-1.13 0.01 -0.30 2 0 868946835
-1.39 0.01 -0.32 1 2 868946840
-1.06 0.01 -0.21 100 4 868946844
-11.80 0.08 -1.87 7 6 868946849
-1.59 0.01 -0.19 100 8 868946854
-23.16 0.16 -2.03 24 10 868946858
-1.14 0.01 -0.30 2 0 868946890
-1.39 0.01 -0.32 1 2 868946895
-1.06 0.01 -0.21 100 4 868946900
-11.81 0.12 -1.87 6 6 868946904
-1.58 0.02 -0.19 100 8 868946909
-23.17 0.24 -2.03 24 10 868946913
-1.14 0.02 -0.31 2 0 868946946
-1.39 0.02 -0.32 2 2 868946950
-1.05 0.01 -0.20 100 4 868946955
-11.81 0.16 -1.87 6 6 868946960
-1.58 0.02 -0.19 100 8 868946964
-1.13 0.02 -0.30 4 0 868947001
-1.40 0.02 -0.32 2 2 868947006
-1.06 0.02 -0.21 100 4 868947010
-11.81 0.21 -1.87 6 6 868947015
-1.58 0.03 -0.19 100 8 868947019
-1.13 0.02 -0.30 2 0 868947056
-1.41 0.03 -0.33 1 2 868947061
-1.07 0.02 -0.21 100 4 868947065
-11.80 0.25 -1.87 6 6 868947070
-1.58 0.03 -0.19 100 8 868947075
-1.13 0.03 -0.30 2 0 868947112
-1.40 0.03 -0.32 2 2 868947116
-1.08 0.03 -0.21 100 4 868947121
-11.80 0.29 -1.87 6 6 868947125
-1.58 0.04 -0.19 100 8 868947130
-1.13 0.03 -0.30 2 0 868947167
-1.40 0.04 -0.32 1 2 868947171
-1.07 0.03 -0.21 100 4 868947176
-11.80 0.33 -1.87 6 6 868947181
-1.58 0.04 -0.19 100 8 868947185
-1.13 0.04 -0.30 2 0 868947222
-1.40 0.04 -0.32 2 2 868947227
-1.06 0.03 -0.21 100 4 868947231
-11.80 0.37 -1.87 6 6 868947236
-1.58 0.05 -0.19 100 8 868947241
-1.12 0.04 -0.30 2 0 868947277
-1.41 0.05 -0.33 2 2 868947282
-1.06 0.04 -0.21 100 4 868947287
-11.81 0.41 -1.87 6 6 868947291
-1.58 0.06 -0.19 100 8 868947296
-48.31 1.69 7.66 17 9 868947298
-52.85 1.85 -2.77 27 12 868947305
-1.13 0.04 -0.30 2 0 868947333
-1.41 0.05 -0.33 2 2 868947337
-1.07 0.04 -0.21 100 4 868947342
-11.79 0.45 -1.87 5 6 868947347
-48.99 1.88 6.02 22 7 868947349
-1.58 0.06 -0.19 100 8 868947351
-52.77 2.02 -2.77 27 12 868947360
-1.14 0.05 -0.30 2 0 868947388
-1.39 0.06 -0.32 2 2 868947393
-57.88 2.42 3.04 30 3 868947395
-1.07 0.04 -0.21 100 4 868947397
-11.80 0.49 -1.87 5 6 868947402
-48.99 2.04 6.02 22 7 868947404
-1.58 0.07 -0.19 100 8 868947406
-1.14 0.05 -0.31 2 0 868947443
-1.40 0.06 -0.32 2 2 868947448
-1.06 0.05 -0.21 100 4 868947453
-11.79 0.53 -1.87 6 6 868947457
-48.90 2.21 6.01 22 7 868947459
-1.57 0.07 -0.19 100 8 868947462
-47.94 2.16 7.60 17 9 868947464
-1.14 0.06 -0.31 2 0 868947499
-58.04 2.83 1.01 19 1 868947501
-1.40 0.07 -0.32 2 2 868947503
-58.13 2.83 3.05 30 3 868947506
-1.06 0.05 -0.21 100 4 868947508
-11.80 0.57 -1.87 5 6 868947512
-1.57 0.08 -0.19 100 8 868947517
-47.88 2.33 7.59 17 9 868947519
-1.12 0.06 -0.30 2 0 868947554
-1.38 0.07 -0.32 1 2 868947559
-1.06 0.06 -0.21 100 4 868947563
-11.80 0.62 -1.87 4 6 868947568
-1.59 0.08 -0.20 100 8 868947572
-23.67 1.23 -2.07 3 10 868947577
-45.65 2.38 -2.40 20 12 868947582
-1.16 0.06 -0.31 2 0 868947609
-1.41 0.08 -0.33 2 2 868947614
-1.06 0.06 -0.21 100 4 868947618
-11.78 0.66 -1.87 5 6 868947623
-1.60 0.09 -0.20 100 8 868947628
-23.74 1.32 -2.08 3 10 868947632
-48.82 2.72 -2.56 23 12 868947637
-1.17 0.07 -0.31 2 0 868947665
-1.39 0.08 -0.32 3 2 868947669
-1.06 0.06 -0.21 100 4 868947674
-11.78 0.70 -1.87 6 6 868947678
-1.59 0.09 -0.20 89 8 868947683
-23.79 1.41 -2.09 3 10 868947688
-1.15 0.07 -0.31 2 0 868947720
-1.40 0.09 -0.32 1 2 868947724
-1.07 0.07 -0.21 100 4 868947729
-11.79 0.74 -1.87 6 6 868947734
-48.85 3.06 6.01 22 7 868947736
-1.58 0.10 -0.19 92 8 868947738
-23.86 1.50 -2.09 3 10 868947743
-1.15 0.08 -0.31 2 0 868947775
-1.40 0.09 -0.32 1 2 868947780
-1.06 0.07 -0.21 100 4 868947784
-11.79 0.78 -1.87 6 6 868947789
-39.34 2.60 4.84 13 7 868947791
-1.59 0.11 -0.20 92 8 868947794
-23.99 1.59 -2.10 3 10 868947798
-48.79 3.23 -2.56 23 12 868947803
-1.14 0.08 -0.31 2 0 868947830
-1.42 0.10 -0.33 2 2 868947835
-1.06 0.07 -0.21 100 4 868947840
-11.78 0.82 -1.87 5 6 868947844
-39.42 2.75 4.85 13 7 868947847
-1.59 0.11 -0.20 89 8 868947849
-47.23 3.29 7.50 16 9 868947851
-48.69 3.40 -2.56 23 12 868947858
-1.13 0.08 -0.30 2 0 868947886
-48.96 3.58 0.86 18 1 868947888
-1.39 0.10 -0.32 2 2 868947890
-49.04 3.59 2.58 22 3 868947893
-1.07 0.08 -0.21 100 4 868947895
-49.08 3.59 4.31 19 5 868947897
-11.77 0.86 -1.87 4 6 868947900
-48.62 3.56 5.99 22 7 868947902
-1.60 0.12 -0.20 92 8 868947904
-38.76 2.84 6.16 10 9 868947906
-48.66 3.56 -2.56 23 12 868947913
-48.94 3.58 -0.86 17 14 868947918
-1.14 0.09 -0.31 2 0 868947941
-48.92 3.76 0.86 18 1 868947943
-1.40 0.11 -0.32 2 2 868947946
-1.06 0.08 -0.21 100 4 868947950
-11.77 0.90 -1.87 4 6 868947955
-1.60 0.12 -0.20 95 8 868947959
-38.75 2.97 6.16 10 9 868947962
-48.75 3.74 -2.56 23 12 868947969
-1.13 0.09 -0.30 2 0 868947996
-1.41 0.11 -0.33 2 2 868948001
-1.07 0.09 -0.21 100 4 868948006
-11.77 0.94 -1.87 5 6 868948010
-37.52 3.01 4.62 12 7 868948012
-1.59 0.13 -0.20 95 8 868948015
-38.69 3.10 6.15 9 9 868948017
-1.13 0.09 -0.30 4 0 868948052
-1.40 0.12 -0.32 2 2 868948056
-1.06 0.09 -0.21 100 4 868948061
-11.75 0.98 -1.87 14 6 868948065
-1.59 0.13 -0.20 92 8 868948070
-38.48 3.22 6.12 9 9 868948072
-1.13 0.10 -0.30 2 0 868948107
-1.41 0.12 -0.33 2 2 868948111
-1.07 0.09 -0.21 100 4 868948116
-11.73 1.02 -1.87 26 6 868948121
-39.71 3.46 4.89 13 7 868948123
-1.59 0.14 -0.20 77 8 868948125
-38.65 3.37 6.15 9 9 868948128
-1.12 0.10 -0.30 2 0 868948162
-1.41 0.13 -0.33 2 2 868948167
-1.08 0.10 -0.21 100 4 868948171
-39.18 3.56 3.44 19 5 868948174
-11.73 1.07 -1.87 22 6 868948176
-1.60 0.15 -0.20 83 8 868948181
-37.12 3.37 5.90 9 9 868948183
-1.14 0.11 -0.31 2 0 868948217
-1.39 0.13 -0.32 1 2 868948222
-46.94 4.43 2.47 20 3 868948224
-1.08 0.10 -0.21 92 4 868948227
-11.74 1.11 -1.87 17 6 868948231
-39.56 3.74 4.88 13 7 868948234
-1.59 0.15 -0.20 72 8 868948236
-36.78 3.47 5.85 9 9 868948238
-1.14 0.11 -0.31 4 0 868948273
-1.40 0.14 -0.32 2 2 868948277
-1.07 0.10 -0.21 90 4 868948282
-11.73 1.15 -1.87 4 6 868948287
-1.59 0.15 -0.20 86 8 868948291
-36.88 3.60 5.87 9 9 868948293
-24.53 2.40 -2.16 3 10 868948296
-1.13 0.11 -0.30 2 0 868948328
-1.40 0.14 -0.32 2 2 868948333
-1.07 0.11 -0.21 96 4 868948337
