X Y Z Reflectivity LaserID Timestamp 
-1.13 0.00 -0.30 2 0 981973057
-1.40 0.00 -0.32 2 2 981973061
-1.06 0.00 -0.21 100 4 981973066
-11.89 0.04 -1.88 5 6 981973070
-1.58 0.00 -0.19 74 8 981973075
-23.36 0.07 -2.04 6 10 981973080
-1.11 0.01 -0.30 2 0 981973112
-1.39 0.01 -0.32 2 2 981973116
-1.06 0.01 -0.21 100 4 981973121
-11.89 0.08 -1.88 4 6 981973126
-1.59 0.01 -0.19 77 8 981973130
-23.32 0.15 -2.04 6 10 981973135
-1.14 0.01 -0.31 2 0 981973167
-1.39 0.01 -0.32 2 2 981973172
-1.07 0.01 -0.21 100 4 981973176
-11.87 0.12 -1.88 5 6 981973181
-1.59 0.02 -0.20 72 8 981973186
-23.30 0.24 -2.04 6 10 981973190
-47.66 0.48 -2.50 22 12 981973195
-1.12 0.02 -0.30 2 0 981973222
-107.23 1.46 1.87 63 1 981973225
-1.39 0.02 -0.32 2 2 981973227
-1.07 0.01 -0.21 100 4 981973232
-11.88 0.16 -1.88 4 6 981973236
-1.59 0.02 -0.20 80 8 981973241
-23.27 0.32 -2.04 6 10 981973245
-1.14 0.02 -0.31 2 0 981973278
-107.20 1.81 1.87 63 1 981973280
-1.39 0.02 -0.32 2 2 981973282
-1.07 0.02 -0.21 100 4 981973287
-11.88 0.20 -1.88 4 6 981973292
-1.58 0.03 -0.19 72 8 981973296
-23.24 0.39 -2.03 6 10 981973301
-1.14 0.02 -0.31 2 0 981973333
-107.25 2.19 1.87 63 1 981973335
-1.39 0.03 -0.32 2 2 981973338
-1.06 0.02 -0.21 95 4 981973342
-11.88 0.24 -1.88 4 6 981973347
-1.58 0.03 -0.19 70 8 981973351
-23.22 0.47 -2.03 6 10 981973356
-1.11 0.03 -0.30 2 0 981973388
-107.24 2.56 1.87 63 1 981973391
-1.39 0.03 -0.32 2 2 981973393
-1.06 0.03 -0.21 96 4 981973397
-11.88 0.28 -1.88 4 6 981973402
