X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.31 2 0 894071468
-6.56 0.03 0.11 3 1 894071470
-1.39 0.01 -0.32 2 2 894071472
-5.98 0.03 0.31 2 3 894071474
-1.07 0.00 -0.21 100 4 894071477
-4.50 0.02 -0.71 3 6 894071481
-1.59 0.01 -0.20 89 8 894071486
-5.09 0.02 -0.45 2 10 894071491
-6.34 0.03 -0.11 2 14 894071500
-1.13 0.01 -0.30 2 0 894071523
-6.56 0.05 0.11 3 1 894071525
-1.40 0.01 -0.32 1 2 894071527
-5.98 0.05 0.31 2 3 894071530
-1.07 0.01 -0.21 100 4 894071532
-4.51 0.04 -0.71 3 6 894071537
-1.59 0.01 -0.19 86 8 894071541
-5.12 0.04 -0.45 0 10 894071546
-6.48 0.05 -0.11 2 14 894071555
-1.14 0.01 -0.31 2 0 894071578
-6.56 0.08 0.11 3 1 894071580
-1.40 0.02 -0.32 2 2 894071583
-6.02 0.07 0.32 3 3 894071585
-1.06 0.01 -0.21 100 4 894071587
-4.51 0.05 -0.71 3 6 894071592
-1.59 0.02 -0.20 86 8 894071597
-6.56 0.08 -0.11 5 14 894071610
-1.12 0.02 -0.30 2 0 894071633
-6.57 0.10 0.11 3 1 894071636
-1.41 0.02 -0.32 2 2 894071638
-6.05 0.09 0.32 3 3 894071640
-1.07 0.02 -0.21 100 4 894071643
-4.51 0.07 -0.71 3 6 894071647
-1.59 0.02 -0.20 83 8 894071652
-5.15 0.08 -0.45 0 10 894071656
-5.95 0.09 -0.31 2 12 894071661
-6.57 0.10 -0.11 3 14 894071666
-1.14 0.02 -0.31 2 0 894071689
-6.56 0.12 0.11 3 1 894071691
-1.41 0.03 -0.32 1 2 894071693
-6.07 0.11 0.32 3 3 894071696
-1.07 0.02 -0.21 100 4 894071698
-4.51 0.08 -0.71 2 6 894071703
-1.60 0.03 -0.20 83 8 894071707
-5.96 0.11 -0.31 1 12 894071716
-6.57 0.12 -0.11 4 14 894071721
-1.13 0.02 -0.30 2 0 894071744
-6.56 0.14 0.11 2 1 894071746
-1.39 0.03 -0.32 2 2 894071749
-6.09 0.13 0.32 3 3 894071751
-1.08 0.02 -0.21 100 4 894071753
-4.51 0.10 -0.71 2 6 894071758
-1.59 0.03 -0.20 77 8 894071762
-6.57 0.14 -0.11 3 14 894071776
-1.15 0.03 -0.31 2 0 894071799
-6.56 0.17 0.11 1 1 894071802
-1.40 0.04 -0.32 2 2 894071804
-6.06 0.15 0.32 3 3 894071806
-1.07 0.03 -0.21 98 4 894071808
-4.52 0.11 -0.72 2 6 894071813
-1.59 0.04 -0.20 80 8 894071818
-6.57 0.17 -0.11 3 14 894071832
-1.13 0.03 -0.30 2 0 894071855
-6.54 0.19 0.11 1 1 894071857
-1.40 0.04 -0.32 2 2 894071859
-6.07 0.18 0.32 3 3 894071861
-1.06 0.03 -0.21 98 4 894071864
-4.54 0.13 -0.72 2 6 894071868
-1.59 0.05 -0.19 68 8 894071873
-6.21 0.18 -0.33 3 12 894071882
-6.56 0.19 -0.11 4 14 894071887
-1.13 0.04 -0.30 2 0 894071910
-6.52 0.21 0.11 1 1 894071912
-1.42 0.05 -0.33 2 2 894071914
-6.10 0.20 0.32 2 3 894071917
-1.06 0.03 -0.21 98 4 894071919
-4.55 0.15 -0.72 2 6 894071924
-1.60 0.05 -0.20 68 8 894071928
