X Y Z Reflectivity LaserID Timestamp 
-1.13 0.01 -0.30 2 0 649557997
-1.40 0.01 -0.32 1 2 649558001
-1.06 0.01 -0.21 100 4 649558006
-11.97 0.08 -1.90 6 6 649558011
-1.59 0.01 -0.20 100 8 649558015
-24.01 0.16 -2.10 13 10 649558020
-1.14 0.01 -0.31 2 0 649558052
-1.40 0.01 -0.32 1 2 649558057
-1.06 0.01 -0.21 100 4 649558061
-11.97 0.12 -1.90 6 6 649558066
-1.59 0.02 -0.19 100 8 649558071
-24.04 0.24 -2.10 6 10 649558075
-1.13 0.02 -0.30 2 0 649558107
-1.41 0.02 -0.33 2 2 649558112
-1.06 0.01 -0.21 100 4 649558117
-11.98 0.16 -1.90 6 6 649558121
-1.57 0.02 -0.19 100 8 649558126
-24.10 0.32 -2.11 3 10 649558130
-1.14 0.02 -0.31 4 0 649558163
-1.40 0.02 -0.32 1 2 649558167
-1.06 0.02 -0.21 100 4 649558172
-11.97 0.20 -1.90 6 6 649558177
-1.58 0.03 -0.19 100 8 649558181
-24.11 0.41 -2.11 3 10 649558186
-1.12 0.02 -0.30 2 0 649558218
-1.40 0.03 -0.32 1 2 649558223
-1.07 0.02 -0.21 100 4 649558227
-11.96 0.24 -1.90 5 6 649558232
-1.58 0.03 -0.19 100 8 649558236
-24.13 0.49 -2.11 6 10 649558241
-1.14 0.03 -0.31 2 0 649558273
-1.41 0.03 -0.33 2 2 649558278
-1.08 0.03 -0.21 100 4 649558283
-11.96 0.28 -1.90 5 6 649558287
-1.59 0.04 -0.20 100 8 649558292
-24.14 0.57 -2.11 6 10 649558296
-1.14 0.03 -0.30 2 0 649558329
-1.40 0.04 -0.32 1 2 649558333
-1.07 0.03 -0.21 100 4 649558338
-11.96 0.33 -1.89 4 6 649558342
-1.58 0.04 -0.19 100 8 649558347
-24.15 0.66 -2.11 6 10 649558352
-1.15 0.04 -0.31 2 0 649558384
-1.41 0.04 -0.33 2 2 649558388
-1.06 0.03 -0.21 100 4 649558393
-11.96 0.37 -1.90 5 6 649558398
-1.57 0.05 -0.19 100 8 649558402
-25.29 0.78 4.01 15 9 649558405
-24.14 0.74 -2.11 6 10 649558407
-1.13 0.04 -0.30 2 0 649558439
-1.40 0.05 -0.32 2 2 649558444
-1.06 0.04 -0.21 100 4 649558448
-11.96 0.41 -1.90 5 6 649558453
-1.58 0.05 -0.19 100 8 649558458
-25.15 0.86 3.99 15 9 649558460
-24.11 0.83 -2.11 6 10 649558462
-1.13 0.04 -0.30 2 0 649558494
-1.41 0.05 -0.33 2 2 649558499
-1.07 0.04 -0.21 100 4 649558504
-11.95 0.45 -1.89 5 6 649558508
-1.58 0.06 -0.19 100 8 649558513
-25.00 0.94 3.96 11 9 649558515
