X Y Z Reflectivity LaserID Timestamp 
-1.15 0.01 -0.31 2 0 485758152
-74.34 0.34 1.30 4 1 485758154
-1.41 0.01 -0.33 1 2 485758157
-1.06 0.00 -0.21 100 4 485758161
-11.34 0.05 -1.80 2 6 485758166
-1.59 0.01 -0.19 100 8 485758170
-20.00 0.09 -1.75 1 10 485758175
-1.16 0.01 -0.31 2 0 485758207
-74.11 0.59 1.29 23 1 485758210
-1.42 0.01 -0.33 1 2 485758212
-1.06 0.01 -0.21 100 4 485758217
-11.35 0.09 -1.80 2 6 485758221
-1.59 0.01 -0.20 100 8 485758226
-19.96 0.16 -1.75 1 10 485758230
-1.14 0.01 -0.31 2 0 485758263
-1.42 0.02 -0.33 2 2 485758267
-1.06 0.01 -0.21 100 4 485758272
-11.35 0.13 -1.80 3 6 485758276
-1.60 0.02 -0.20 100 8 485758281
-19.95 0.23 -1.75 1 10 485758286
-1.14 0.02 -0.31 4 0 485758318
-1.42 0.02 -0.33 2 2 485758322
-1.06 0.02 -0.21 100 4 485758327
-11.34 0.17 -1.80 3 6 485758332
-1.60 0.02 -0.20 100 8 485758336
-19.95 0.30 -1.75 1 10 485758341
-1.14 0.02 -0.31 2 0 485758373
-1.42 0.03 -0.33 1 2 485758378
-1.07 0.02 -0.21 100 4 485758382
-11.34 0.21 -1.80 3 6 485758387
-1.59 0.03 -0.20 100 8 485758392
-19.97 0.37 -1.75 1 10 485758396
-1.15 0.03 -0.31 2 0 485758428
-1.42 0.03 -0.33 1 2 485758433
-1.07 0.02 -0.21 100 4 485758438
-11.34 0.25 -1.80 2 6 485758442
-1.59 0.04 -0.19 100 8 485758447
-19.93 0.44 -1.74 1 10 485758451
-1.15 0.03 -0.31 2 0 485758484
-1.43 0.04 -0.33 2 2 485758488
-1.06 0.03 -0.21 100 4 485758493
-11.34 0.29 -1.80 2 6 485758498
-1.58 0.04 -0.19 100 8 485758502
-19.95 0.50 -1.75 1 10 485758507
-1.15 0.03 -0.31 2 0 485758539
-1.42 0.04 -0.33 2 2 485758544
-1.06 0.03 -0.21 100 4 485758548
-11.33 0.33 -1.80 2 6 485758553
-1.59 0.05 -0.20 100 8 485758557
-19.95 0.58 -1.75 1 10 485758562
-1.16 0.04 -0.31 2 0 485758594
-1.41 0.05 -0.33 2 2 485758599
-1.07 0.03 -0.21 100 4 485758603
-11.32 0.37 -1.79 2 6 485758608
-1.59 0.05 -0.19 100 8 485758613
-19.85 0.65 -1.74 1 10 485758617
-1.15 0.04 -0.31 2 0 485758650
-1.42 0.05 -0.33 2 2 485758654
-1.07 0.04 -0.21 100 4 485758659
-11.33 0.41 -1.80 2 6 485758663
-1.59 0.06 -0.19 100 8 485758668
-1.17 0.05 -0.31 2 0 485758705
-1.42 0.06 -0.33 2 2 485758709
-1.07 0.04 -0.21 100 4 485758714
-11.33 0.45 -1.80 2 6 485758719
-1.57 0.06 -0.19 100 8 485758723
-20.04 0.79 -1.75 1 10 485758728
-1.17 0.05 -0.31 2 0 485758760
-1.43 0.06 -0.33 1 2 485758765
-1.06 0.05 -0.21 100 4 485758769
-11.34 0.49 -1.80 2 6 485758774
-1.58 0.07 -0.19 100 8 485758779
-19.94 0.85 -1.75 1 10 485758783
-1.16 0.05 -0.31 2 0 485758815
-1.42 0.07 -0.33 1 2 485758820
-1.06 0.05 -0.21 100 4 485758825
-11.33 0.53 -1.80 2 6 485758829
-1.60 0.07 -0.20 100 8 485758834
-19.89 0.93 -1.74 1 10 485758839
-1.16 0.06 -0.31 2 0 485758871
-1.42 0.07 -0.33 2 2 485758875
-1.06 0.05 -0.21 100 4 485758880
-11.32 0.57 -1.79 2 6 485758885
-1.60 0.08 -0.20 100 8 485758889
-19.90 1.00 -1.74 1 10 485758894
-1.13 0.06 -0.30 2 0 485758926
-1.43 0.08 -0.33 1 2 485758931
-1.07 0.06 -0.21 100 4 485758935
-11.31 0.60 -1.79 2 6 485758940
-1.60 0.09 -0.20 100 8 485758944
-19.96 1.06 -1.75 1 10 485758949
-1.15 0.07 -0.31 2 0 485758981
-1.42 0.08 -0.33 2 2 485758986
-1.07 0.06 -0.21 100 4 485758991
-11.31 0.64 -1.79 1 6 485758995
-1.59 0.09 -0.20 100 8 485759000
-19.92 1.13 -1.75 1 10 485759004
-1.16 0.07 -0.31 2 0 485759037
-1.41 0.09 -0.33 3 2 485759041
-1.06 0.06 -0.21 100 4 485759046
-11.31 0.68 -1.80 2 6 485759050
-1.59 0.10 -0.20 100 8 485759055
-19.92 1.20 -1.75 1 10 485759060
-65.73 3.96 -1.15 35 14 485759069
-1.14 0.07 -0.31 2 0 485759092
-1.43 0.09 -0.33 2 2 485759097
-1.06 0.07 -0.21 100 4 485759101
-11.31 0.72 -1.79 2 6 485759106
-1.60 0.10 -0.20 98 8 485759110
-65.71 4.20 -1.15 35 14 485759124
-1.16 0.08 -0.31 2 0 485759147
-1.43 0.10 -0.33 1 2 485759152
-1.07 0.07 -0.21 100 4 485759156
-11.29 0.76 -1.79 2 6 485759161
-1.60 0.11 -0.20 98 8 485759166
-19.91 1.34 -1.75 1 10 485759170
-1.14 0.08 -0.31 2 0 485759203
-1.41 0.10 -0.33 2 2 485759207
-1.07 0.08 -0.21 100 4 485759212
-11.29 0.80 -1.79 2 6 485759216
-1.59 0.11 -0.20 92 8 485759221
