X Y Z Reflectivity LaserID Timestamp 
-1.13 0.00 -0.30 2 0 715844842
-1.40 0.01 -0.32 1 2 715844847
-1.06 0.00 -0.21 100 4 715844851
-11.72 0.05 -1.86 6 6 715844856
-1.58 0.01 -0.19 100 8 715844861
-22.72 0.10 -1.99 11 10 715844865
-15.97 0.07 -0.84 2 12 715844870
-1.13 0.01 -0.30 2 0 715844897
-1.41 0.01 -0.33 2 2 715844902
-1.06 0.01 -0.21 100 4 715844907
-11.72 0.09 -1.86 4 6 715844911
-1.57 0.01 -0.19 100 8 715844916
-22.66 0.17 -1.98 40 10 715844920
-1.12 0.01 -0.30 2 0 715844953
-1.41 0.02 -0.33 2 2 715844957
-1.06 0.01 -0.21 100 4 715844962
-11.72 0.13 -1.86 5 6 715844967
-1.59 0.02 -0.20 100 8 715844971
-22.65 0.25 -1.98 34 10 715844976
-1.14 0.02 -0.30 4 0 715845008
-1.40 0.02 -0.32 2 2 715845013
-1.06 0.02 -0.21 100 4 715845017
-11.71 0.17 -1.85 5 6 715845022
-1.59 0.02 -0.19 100 8 715845026
-1.13 0.02 -0.30 4 0 715845063
-1.41 0.03 -0.33 1 2 715845068
-1.07 0.02 -0.21 100 4 715845072
-11.70 0.21 -1.85 5 6 715845077
-1.58 0.03 -0.19 100 8 715845082
-22.68 0.41 -1.98 5 10 715845086
-1.15 0.02 -0.31 4 0 715845119
-1.40 0.03 -0.32 2 2 715845123
-1.06 0.02 -0.21 100 4 715845128
-11.70 0.25 -1.85 4 6 715845132
-1.58 0.03 -0.19 100 8 715845137
-21.12 0.45 -1.85 4 10 715845142
-1.15 0.03 -0.31 4 0 715845174
-1.42 0.04 -0.33 2 2 715845178
-1.07 0.03 -0.21 100 4 715845183
-11.70 0.29 -1.85 4 6 715845188
-1.58 0.04 -0.19 100 8 715845192
-20.96 0.52 -1.83 6 10 715845197
-1.13 0.03 -0.30 2 0 715845229
-1.41 0.04 -0.33 2 2 715845234
-1.06 0.03 -0.21 100 4 715845238
-11.68 0.33 -1.85 4 6 715845243
-1.58 0.05 -0.19 100 8 715845248
-20.80 0.59 -1.82 14 10 715845252
-1.14 0.04 -0.31 2 0 715845284
-1.42 0.05 -0.33 2 2 715845289
-1.07 0.03 -0.21 100 4 715845294
-11.66 0.37 -1.85 4 6 715845298
-1.59 0.05 -0.19 100 8 715845303
-20.56 0.66 -1.80 14 10 715845308
-1.14 0.04 -0.31 2 0 715845340
-1.40 0.05 -0.32 2 2 715845344
-1.07 0.04 -0.21 100 4 715845349
-11.66 0.41 -1.85 5 6 715845354
-1.59 0.06 -0.19 100 8 715845358
-20.24 0.72 -1.77 13 10 715845363
-1.13 0.04 -0.30 2 0 715845395
-1.40 0.05 -0.32 2 2 715845400
-1.07 0.04 -0.21 100 4 715845404
-11.65 0.45 -1.85 5 6 715845409
-1.57 0.06 -0.19 100 8 715845413
-20.05 0.77 -1.76 11 10 715845418
-43.96 1.70 -2.31 18 12 715845423
-1.15 0.05 -0.31 2 0 715845450
-1.41 0.06 -0.33 2 2 715845455
-1.06 0.04 -0.21 100 4 715845460
-11.65 0.49 -1.85 5 6 715845464
-1.58 0.07 -0.19 100 8 715845469
-19.90 0.84 -1.74 13 10 715845473
-1.13 0.05 -0.30 2 0 715845506
-1.41 0.06 -0.33 1 2 715845510
-1.06 0.05 -0.21 100 4 715845515
-11.64 0.53 -1.84 5 6 715845519
-1.58 0.07 -0.19 100 8 715845524
-19.83 0.90 -1.74 7 10 715845529
-21.54 0.98 -1.13 18 12 715845533
-1.12 0.06 -0.30 2 0 715845561
-1.41 0.07 -0.33 1 2 715845566
-1.07 0.05 -0.21 100 4 715845570
-11.62 0.57 -1.84 6 6 715845575
-1.59 0.08 -0.20 100 8 715845579
-19.76 0.97 -1.73 8 10 715845584
-1.13 0.06 -0.30 2 0 715845616
-1.41 0.07 -0.33 1 2 715845621
-1.07 0.06 -0.21 100 4 715845625
-11.61 0.61 -1.84 6 6 715845630
-1.59 0.08 -0.20 100 8 715845635
-19.73 1.04 -1.73 8 10 715845639
-1.16 0.07 -0.31 2 0 715845672
-1.40 0.08 -0.32 2 2 715845676
-1.07 0.06 -0.21 100 4 715845681
-11.61 0.65 -1.84 5 6 715845685
-1.58 0.09 -0.19 100 8 715845690
-19.73 1.11 -1.73 10 10 715845695
-1.16 0.07 -0.31 2 0 715845727
