X Y Z Reflectivity LaserID Timestamp 
-1.12 0.01 -0.30 2 0 1121431274
-1.41 0.01 -0.32 2 2 1121431278
-1.06 0.01 -0.21 100 4 1121431283
-5.96 0.03 -0.94 2 6 1121431288
-1.58 0.01 -0.19 86 8 1121431292
-9.31 0.05 -0.81 2 10 1121431297
-1.11 0.01 -0.30 2 0 1121431329
-1.39 0.01 -0.32 2 2 1121431334
-1.06 0.01 -0.21 100 4 1121431338
-5.97 0.05 -0.95 2 6 1121431343
-1.59 0.01 -0.20 86 8 1121431347
-9.17 0.08 -0.80 2 10 1121431352
-1.13 0.01 -0.30 2 0 1121431384
-1.41 0.02 -0.33 2 2 1121431389
-1.06 0.01 -0.21 100 4 1121431393
-5.98 0.08 -0.95 2 6 1121431398
-1.60 0.02 -0.20 86 8 1121431403
-9.10 0.11 -0.80 3 10 1121431407
-1.14 0.02 -0.30 2 0 1121431440
-1.40 0.02 -0.32 2 2 1121431444
-1.08 0.02 -0.21 98 4 1121431449
-5.98 0.10 -0.95 2 6 1121431453
-1.59 0.03 -0.20 77 8 1121431458
-9.09 0.15 -0.80 2 10 1121431463
-1.13 0.02 -0.30 2 0 1121431495
-1.39 0.03 -0.32 1 2 1121431499
-1.06 0.02 -0.21 100 4 1121431504
-6.00 0.12 -0.95 2 6 1121431509
-1.58 0.03 -0.19 74 8 1121431513
-1.13 0.03 -0.30 2 0 1121431550
-1.40 0.03 -0.32 2 2 1121431555
-1.06 0.02 -0.21 98 4 1121431559
-6.01 0.14 -0.95 2 6 1121431564
-1.59 0.04 -0.19 70 8 1121431569
-8.01 0.18 -0.70 2 10 1121431573
-1.12 0.03 -0.30 2 0 1121431605
-1.41 0.04 -0.33 2 2 1121431610
-1.06 0.03 -0.21 100 4 1121431615
-6.01 0.16 -0.95 2 6 1121431619
-1.59 0.04 -0.19 72 8 1121431624
-7.33 0.19 -0.64 0 10 1121431629
-1.11 0.03 -0.30 2 0 1121431661
-1.41 0.04 -0.33 2 2 1121431665
-1.06 0.03 -0.21 96 4 1121431670
-6.00 0.18 -0.95 2 6 1121431675
-1.59 0.05 -0.20 70 8 1121431679
-7.22 0.22 -0.63 1 10 1121431684
-1.16 0.04 -0.31 2 0 1121431716
