X Y Z Reflectivity LaserID Timestamp 
-1.14 0.01 -0.30 2 0 900258980
-6.56 0.04 0.11 3 1 900258982
-1.41 0.01 -0.32 2 2 900258985
-5.97 0.03 0.31 2 3 900258987
-1.07 0.01 -0.21 100 4 900258989
-4.49 0.03 -0.71 3 6 900258994
-1.59 0.01 -0.19 83 8 900258998
-5.10 0.03 -0.45 2 10 900259003
-6.31 0.04 -0.11 1 14 900259012
-1.14 0.01 -0.31 2 0 900259035
-6.56 0.06 0.11 3 1 900259038
-1.40 0.01 -0.32 1 2 900259040
-5.99 0.06 0.31 2 3 900259042
-1.06 0.01 -0.21 100 4 900259045
-4.50 0.04 -0.71 3 6 900259049
-1.59 0.01 -0.20 89 8 900259054
-5.92 0.06 -0.31 1 12 900259063
-6.55 0.06 -0.11 4 14 900259068
-1.14 0.01 -0.31 2 0 900259091
-6.56 0.08 0.11 3 1 900259093
-1.42 0.02 -0.33 2 2 900259095
-6.03 0.08 0.32 3 3 900259098
-1.06 0.01 -0.21 100 4 900259100
-4.51 0.06 -0.71 3 6 900259104
-1.60 0.02 -0.20 83 8 900259109
-5.15 0.06 -0.45 0 10 900259114
-5.92 0.07 -0.31 2 12 900259118
-6.56 0.08 -0.11 4 14 900259123
-1.13 0.02 -0.30 2 0 900259146
-6.56 0.11 0.11 3 1 900259148
-1.41 0.02 -0.33 2 2 900259151
-6.06 0.10 0.32 3 3 900259153
-1.07 0.02 -0.21 100 4 900259155
-4.50 0.07 -0.71 3 6 900259160
-1.60 0.03 -0.20 86 8 900259164
-5.15 0.08 -0.45 0 10 900259169
-6.16 0.10 -0.32 3 12 900259174
-6.57 0.11 -0.11 3 14 900259178
-1.15 0.02 -0.31 2 0 900259201
-6.56 0.13 0.11 2 1 900259204
-1.39 0.03 -0.32 1 2 900259206
-6.09 0.12 0.32 3 3 900259208
-1.07 0.02 -0.21 100 4 900259210
-4.50 0.09 -0.71 3 6 900259215
-1.60 0.03 -0.20 80 8 900259220
-6.21 0.12 -0.33 2 12 900259229
-6.56 0.13 -0.11 4 14 900259233
-1.15 0.03 -0.31 2 0 900259257
-6.56 0.15 0.11 2 1 900259259
-1.41 0.03 -0.33 1 2 900259261
-6.07 0.14 0.32 3 3 900259263
-1.07 0.02 -0.21 98 4 900259266
-4.51 0.10 -0.71 2 6 900259270
-1.59 0.04 -0.20 74 8 900259275
-6.56 0.15 -0.11 4 14 900259289
-1.15 0.03 -0.31 2 0 900259312
-6.55 0.17 0.11 1 1 900259314
-1.40 0.04 -0.32 1 2 900259316
-6.06 0.16 0.32 3 3 900259319
-1.06 0.03 -0.21 100 4 900259321
-4.52 0.12 -0.72 2 6 900259326
-1.59 0.04 -0.20 77 8 900259330
-6.56 0.17 -0.11 4 14 900259344
-1.14 0.03 -0.31 2 0 900259367
-6.53 0.20 0.11 1 1 900259369
-1.41 0.04 -0.33 2 2 900259372
-6.08 0.18 0.32 2 3 900259374
-1.06 0.03 -0.21 96 4 900259376
-4.53 0.14 -0.72 2 6 900259381
-1.59 0.05 -0.20 77 8 900259386
-6.23 0.19 -0.33 5 12 900259395
-6.55 0.20 -0.11 3 14 900259399
-1.15 0.04 -0.31 2 0 900259422
-6.49 0.22 0.11 1 1 900259425
-1.41 0.05 -0.33 2 2 900259427
-6.10 0.20 0.32 1 3 900259429
-1.07 0.04 -0.21 92 4 900259432
-4.55 0.15 -0.72 2 6 900259436
-1.59 0.05 -0.20 72 8 900259441
-6.25 0.21 -0.33 5 12 900259450
-6.37 0.21 -0.11 1 14 900259455
-1.17 0.04 -0.31 2 0 900259478
-6.48 0.24 0.11 2 1 900259480
-1.40 0.05 -0.32 2 2 900259482
-6.14 0.23 0.32 1 3 900259485
-1.07 0.04 -0.21 92 4 900259487
-4.61 0.17 -0.73 1 6 900259492
-1.59 0.06 -0.20 74 8 900259496
-6.39 0.24 -0.34 2 12 900259505
-6.56 0.24 -0.11 2 14 900259510
-1.16 0.05 -0.31 2 0 900259533
-6.47 0.26 0.11 2 1 900259535
-1.41 0.06 -0.33 2 2 900259538
-1.07 0.04 -0.21 81 4 900259542
-4.74 0.19 -0.75 6 6 900259547
-1.58 0.06 -0.19 72 8 900259551
-6.51 0.26 -0.34 2 12 900259561
-6.55 0.27 -0.11 1 14 900259565
-1.16 0.05 -0.31 2 0 900259588
-6.49 0.29 0.11 1 1 900259591
-1.40 0.06 -0.32 2 2 900259593
-1.06 0.05 -0.21 87 4 900259598
-4.73 0.21 -0.75 1 6 900259602
-1.59 0.07 -0.20 66 8 900259607
-6.47 0.29 -0.34 3 12 900259616
-6.48 0.29 -0.11 1 14 900259621
-1.14 0.05 -0.30 2 0 900259645
-6.44 0.31 0.11 0 1 900259647
-1.40 0.07 -0.32 2 2 900259649
-1.06 0.05 -0.21 83 4 900259654
-4.72 0.22 -0.75 3 6 900259658
-1.60 0.08 -0.20 64 8 900259663
-6.47 0.31 -0.34 5 12 900259672
-6.47 0.31 -0.11 3 14 900259677
-1.13 0.06 -0.30 2 0 900259700
-5.64 0.29 0.10 0 1 900259702
-1.40 0.07 -0.32 2 2 900259704
-1.07 0.05 -0.21 78 4 900259709
-4.73 0.24 -0.75 5 6 900259714
-1.59 0.08 -0.20 60 8 900259718
-6.44 0.33 -0.34 6 12 900259727
-6.50 0.33 -0.11 2 14 900259732
-1.15 0.06 -0.31 2 0 900259755
-5.64 0.31 0.10 0 1 900259757
-1.40 0.08 -0.32 1 2 900259760
