X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.31 2 0 903957228
-6.56 0.02 0.11 3 1 903957231
-1.41 0.00 -0.33 2 2 903957233
-5.94 0.02 0.31 2 3 903957235
-1.07 0.00 -0.21 100 4 903957237
-4.50 0.01 -0.71 3 6 903957242
-1.60 0.00 -0.20 80 8 903957247
-5.09 0.01 -0.45 2 10 903957251
-6.32 0.02 -0.11 2 14 903957260
-1.14 0.01 -0.31 2 0 903957284
-6.55 0.04 0.11 3 1 903957286
-1.38 0.01 -0.32 2 2 903957288
-5.94 0.04 0.31 2 3 903957290
-1.07 0.01 -0.21 100 4 903957293
-4.49 0.03 -0.71 3 6 903957297
-1.59 0.01 -0.20 80 8 903957302
-5.09 0.03 -0.45 1 10 903957307
-6.29 0.04 -0.11 2 14 903957316
-1.16 0.01 -0.31 2 0 903957339
-6.56 0.06 0.11 3 1 903957341
-1.39 0.01 -0.32 2 2 903957343
-5.96 0.06 0.31 2 3 903957346
-1.07 0.01 -0.21 100 4 903957348
-4.50 0.04 -0.71 3 6 903957353
-1.58 0.02 -0.19 77 8 903957357
-5.91 0.06 -0.31 1 12 903957366
-6.56 0.06 -0.11 5 14 903957371
-1.14 0.02 -0.31 2 0 903957394
-6.56 0.09 0.11 3 1 903957396
-1.40 0.02 -0.32 2 2 903957399
-5.99 0.08 0.31 3 3 903957401
-1.06 0.01 -0.21 100 4 903957403
-4.50 0.06 -0.71 3 6 903957408
-1.59 0.02 -0.20 77 8 903957413
-5.91 0.08 -0.31 2 12 903957422
-6.56 0.09 -0.11 4 14 903957426
-1.12 0.02 -0.30 2 0 903957449
-6.56 0.11 0.11 3 1 903957452
-1.41 0.02 -0.33 2 2 903957454
-6.01 0.10 0.32 3 3 903957456
-1.07 0.02 -0.21 98 4 903957459
-4.51 0.08 -0.71 3 6 903957463
-1.59 0.03 -0.20 74 8 903957468
-5.97 0.10 -0.31 2 12 903957477
-6.57 0.11 -0.11 3 14 903957482
-1.14 0.02 -0.30 2 0 903957505
-6.56 0.13 0.11 2 1 903957507
-1.39 0.03 -0.32 2 2 903957509
-6.06 0.12 0.32 5 3 903957512
-1.07 0.02 -0.21 100 4 903957514
-4.51 0.09 -0.71 2 6 903957519
-1.60 0.03 -0.20 72 8 903957523
-6.23 0.13 -0.33 2 12 903957532
-6.56 0.13 -0.11 4 14 903957537
-1.13 0.03 -0.30 2 0 903957560
-6.55 0.16 0.11 1 1 903957562
-1.39 0.03 -0.32 2 2 903957565
-6.03 0.14 0.32 3 3 903957567
-1.07 0.03 -0.21 100 4 903957569
-4.50 0.11 -0.71 2 6 903957574
-1.59 0.04 -0.20 68 8 903957578
-6.57 0.16 -0.11 4 14 903957592
-1.13 0.03 -0.30 2 0 903957615
