X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.31 2 0 2686745127
-1.39 0.01 -0.32 2 2 2686745131
-1.06 0.00 -0.21 100 4 2686745136
-10.80 0.04 -1.71 8 6 2686745141
-32.51 0.12 3.99 10 7 2686745143
-1.59 0.01 -0.19 80 8 2686745145
-30.28 0.11 4.80 5 9 2686745148
-13.84 0.05 -1.21 3 10 2686745150
-16.04 0.06 -0.84 49 12 2686745154
-16.12 0.06 -0.28 26 14 2686745159
-1.14 0.01 -0.30 2 0 2686745182
-1.39 0.01 -0.32 2 2 2686745187
-1.06 0.01 -0.21 100 4 2686745191
-10.81 0.08 -1.71 8 6 2686745196
-32.20 0.23 3.95 10 7 2686745198
-1.58 0.01 -0.19 77 8 2686745201
-29.04 0.21 4.60 5 9 2686745203
-13.57 0.10 -1.19 3 10 2686745205
-16.04 0.11 -0.84 36 12 2686745210
-16.11 0.12 -0.28 27 14 2686745214
-1.10 0.01 -0.30 2 0 2686745237
-29.46 0.31 1.54 10 3 2686745244
-1.06 0.01 -0.21 100 4 2686745247
-29.24 0.31 2.56 5 5 2686745249
-10.80 0.11 -1.71 8 6 2686745251
-28.67 0.31 3.52 8 7 2686745254
-1.59 0.02 -0.20 80 8 2686745256
-28.96 0.31 4.59 5 9 2686745258
-13.40 0.14 -1.17 3 10 2686745260
-16.11 0.17 -0.28 26 14 2686745270
-1.13 0.02 -0.30 4 0 2686745293
-1.40 0.02 -0.32 2 2 2686745297
-29.69 0.42 1.56 10 3 2686745300
-1.06 0.02 -0.21 100 4 2686745302
-10.78 0.15 -1.71 8 6 2686745307
-1.59 0.02 -0.20 77 8 2686745311
-28.92 0.41 4.58 5 9 2686745313
-13.26 0.19 -1.16 1 10 2686745316
-13.51 0.19 -0.71 1 12 2686745320
-16.13 0.23 -0.28 26 14 2686745325
-1.15 0.02 -0.31 4 0 2686745348
-1.38 0.02 -0.32 2 2 2686745353
-1.07 0.02 -0.21 100 4 2686745357
-10.79 0.19 -1.71 7 6 2686745362
-29.79 0.53 3.66 9 7 2686745364
-1.60 0.03 -0.20 72 8 2686745366
-29.17 0.51 4.62 5 9 2686745369
-13.14 0.23 -1.15 2 10 2686745371
-13.35 0.24 -0.70 1 12 2686745376
-16.14 0.28 -0.28 26 14 2686745380
-1.13 0.02 -0.30 2 0 2686745403
-1.39 0.03 -0.32 2 2 2686745408
-1.07 0.02 -0.21 100 4 2686745413
-28.89 0.61 2.53 5 5 2686745415
-10.78 0.23 -1.71 8 6 2686745417
-30.83 0.65 3.79 9 7 2686745419
-1.58 0.03 -0.19 72 8 2686745422
-29.98 0.63 4.75 5 9 2686745424
-13.09 0.28 -1.15 14 10 2686745426
-13.27 0.28 -0.70 1 12 2686745431
-16.14 0.34 -0.28 26 14 2686745436
-1.14 0.03 -0.31 2 0 2686745459
-1.39 0.03 -0.32 2 2 2686745463
-1.06 0.03 -0.21 100 4 2686745468
-29.25 0.72 2.56 5 5 2686745470
-10.79 0.27 -1.71 8 6 2686745472
-1.59 0.04 -0.19 68 8 2686745477
-30.78 0.76 4.88 6 9 2686745479
-13.03 0.32 -1.14 2 10 2686745482
-30.75 0.76 5.98 10 11 2686745484
-13.20 0.32 -0.69 1 12 2686745486
-16.13 0.40 -0.28 26 14 2686745491
-1.12 0.03 -0.30 2 0 2686745514
-1.40 0.04 -0.32 2 2 2686745518
-30.28 0.85 1.59 10 3 2686745521
-1.06 0.03 -0.21 100 4 2686745523
-29.23 0.82 2.56 5 5 2686745525
-10.78 0.30 -1.71 7 6 2686745528
-30.49 0.86 3.75 9 7 2686745530
-1.60 0.04 -0.20 64 8 2686745532
-30.81 0.87 4.88 12 9 2686745535
-12.99 0.37 -1.14 12 10 2686745537
-30.83 0.87 6.00 10 11 2686745539
-13.12 0.37 -0.69 1 12 2686745541
-16.15 0.45 -0.28 25 14 2686745546
-1.15 0.04 -0.31 2 0 2686745569
-30.60 0.97 0.53 13 1 2686745571
-30.72 0.97 1.61 21 3 2686745576
-1.07 0.03 -0.21 100 4 2686745578
-30.74 0.97 2.69 18 5 2686745581
-10.76 0.34 -1.71 7 6 2686745583
-30.74 0.97 3.78 39 7 2686745585
-1.60 0.05 -0.20 68 8 2686745588
-30.86 0.98 4.89 6 9 2686745590
-12.86 0.41 -1.13 3 10 2686745592
-13.04 0.41 -0.68 1 12 2686745597
-16.15 0.51 -0.28 26 14 2686745601
-1.12 0.04 -0.30 2 0 2686745624
-30.58 1.07 0.53 19 1 2686745627
-1.39 0.05 -0.32 2 2 2686745629
-30.74 1.08 1.61 10 3 2686745631
-1.06 0.04 -0.21 90 4 2686745634
-10.76 0.38 -1.70 7 6 2686745638
-31.10 1.09 3.82 9 7 2686745641
-1.60 0.06 -0.20 64 8 2686745643
-30.74 1.08 4.87 12 9 2686745645
-12.96 0.45 -0.68 1 12 2686745652
-16.16 0.57 -0.28 23 14 2686745657
-1.14 0.04 -0.31 2 0 2686745680
-1.39 0.05 -0.32 2 2 2686745684
-30.65 1.18 1.61 21 3 2686745687
-1.06 0.04 -0.21 83 4 2686745689
-10.75 0.41 -1.70 7 6 2686745694
-30.68 1.18 3.77 19 7 2686745696
-1.58 0.06 -0.19 60 8 2686745698
-30.65 1.18 4.86 6 9 2686745700
-12.95 0.50 -0.68 1 12 2686745707
-16.16 0.62 -0.28 23 14 2686745712
-1.14 0.05 -0.31 2 0 2686745735
-1.40 0.06 -0.32 2 2 2686745740
-1.06 0.04 -0.21 81 4 2686745744
-31.21 1.31 2.73 6 5 2686745747
-10.75 0.45 -1.70 7 6 2686745749
-31.66 1.33 3.89 10 7 2686745751
-1.59 0.07 -0.20 58 8 2686745753
-12.92 0.54 -0.68 1 12 2686745763
-16.16 0.68 -0.28 23 14 2686745767
-1.14 0.05 -0.31 2 0 2686745790
-1.40 0.06 -0.32 2 2 2686745795
-30.06 1.37 1.58 10 3 2686745797
-1.06 0.05 -0.21 78 4 2686745799
-10.75 0.49 -1.71 7 6 2686745804
-30.83 1.40 3.79 9 7 2686745806
-1.60 0.07 -0.20 65 8 2686745809
-30.10 1.37 4.77 5 9 2686745811
-12.82 0.58 -1.12 116 10 2686745813
-12.91 0.59 -0.68 2 12 2686745818
-16.18 0.73 -0.28 8 14 2686745823
-1.13 0.06 -0.30 2 0 2686745846
-1.41 0.07 -0.32 2 2 2686745850
-30.05 1.47 1.58 10 3 2686745852
-1.06 0.05 -0.21 76 4 2686745855
-10.74 0.53 -1.70 7 6 2686745859
-29.35 1.44 3.61 9 7 2686745862
-1.60 0.08 -0.20 60 8 2686745864
-30.43 1.49 4.82 5 9 2686745866
-12.83 0.63 -1.12 34 10 2686745869
-12.89 0.63 -0.68 5 12 2686745873
-1.11 0.06 -0.30 2 0 2686745901
-1.40 0.07 -0.32 1 2 2686745905
-1.08 0.06 -0.21 71 4 2686745910
-10.73 0.56 -1.70 8 6 2686745915
-31.38 1.64 3.86 10 7 2686745917
-1.59 0.08 -0.20 58 8 2686745919
-30.34 1.59 4.81 5 9 2686745922
-12.82 0.67 -1.12 18 10 2686745924
-12.90 0.68 -0.68 1 12 2686745929
-13.68 0.72 -0.24 0 14 2686745933
-1.17 0.07 -0.31 2 0 2686745956
-1.39 0.08 -0.32 2 2 2686745961
-1.07 0.06 -0.21 76 4 2686745965
-30.52 1.71 2.67 6 5 2686745968
-10.74 0.60 -1.70 7 6 2686745970
-32.43 1.81 3.99 10 7 2686745972
-1.59 0.09 -0.19 60 8 2686745975
-30.54 1.71 4.85 5 9 2686745977
-12.82 0.72 -1.12 12 10 2686745979
-12.89 0.72 -0.68 1 12 2686745984
-13.47 0.75 -0.24 0 14 2686745988
-1.13 0.07 -0.30 2 0 2686746011
-1.40 0.08 -0.32 2 2 2686746016
-1.06 0.06 -0.21 71 4 2686746021
-10.73 0.64 -1.70 7 6 2686746025
-1.59 0.09 -0.20 60 8 2686746030
-30.26 1.80 4.80 5 9 2686746032
-12.89 0.77 -0.68 1 12 2686746039
-13.42 0.80 -0.23 0 14 2686746044
-1.13 0.07 -0.30 2 0 2686746067
-1.41 0.09 -0.33 2 2 2686746071
-1.06 0.07 -0.21 73 4 2686746076
-29.93 1.88 2.62 5 5 2686746078
-10.73 0.68 -1.70 7 6 2686746081
-1.60 0.10 -0.20 65 8 2686746085
-12.88 0.81 -0.68 1 12 2686746094
-1.11 0.07 -0.30 2 0 2686746122
-1.41 0.09 -0.33 1 2 2686746127
-1.07 0.07 -0.21 68 4 2686746131
-10.72 0.71 -1.70 7 6 2686746136
-30.53 2.03 3.76 9 7 2686746138
-1.60 0.11 -0.20 58 8 2686746140
-30.36 2.02 4.82 5 9 2686746143
-10.82 0.72 -0.95 70 10 2686746145
-12.90 0.86 -0.68 1 12 2686746150
-1.14 0.08 -0.31 2 0 2686746177
-1.40 0.10 -0.32 2 2 2686746182
-1.08 0.08 -0.21 71 4 2686746187
-30.70 2.15 2.69 6 5 2686746189
-10.72 0.75 -1.70 7 6 2686746191
-1.60 0.11 -0.20 58 8 2686746196
-30.40 2.13 4.83 5 9 2686746198
-10.70 0.75 -0.94 100 10 2686746200
-12.91 0.90 -0.68 1 12 2686746205
-1.13 0.08 -0.30 2 0 2686746233
-1.40 0.10 -0.32 2 2 2686746237
-1.07 0.08 -0.21 68 4 2686746242
-29.84 2.19 2.62 5 5 2686746244
-10.72 0.79 -1.70 7 6 2686746246
-1.59 0.12 -0.20 60 8 2686746251
-30.41 2.23 4.83 5 9 2686746253
-10.58 0.78 -0.93 100 10 2686746256
-12.91 0.95 -0.68 1 12 2686746260
-1.14 0.09 -0.31 2 0 2686746288
-1.41 0.11 -0.33 2 2 2686746293
-1.06 0.08 -0.21 63 4 2686746297
-29.70 2.29 2.61 5 5 2686746299
-10.72 0.83 -1.70 7 6 2686746302
-30.66 2.36 3.78 9 7 2686746304
-1.59 0.12 -0.20 58 8 2686746306
-10.52 0.81 -0.92 41 10 2686746311
-12.89 0.99 -0.68 1 12 2686746316
-1.13 0.09 -0.30 4 0 2686746343
-1.42 0.11 -0.33 2 2 2686746348
-1.06 0.09 -0.21 66 4 2686746352
-10.72 0.86 -1.70 7 6 2686746357
-30.24 2.43 3.73 9 7 2686746359
-1.60 0.13 -0.20 57 8 2686746362
-12.91 1.04 -0.68 1 12 2686746371
-1.12 0.09 -0.30 4 0 2686746399
-1.40 0.12 -0.32 2 2 2686746403
-1.07 0.09 -0.21 61 4 2686746408
-10.71 0.90 -1.70 7 6 2686746412
-30.09 2.53 3.71 9 7 2686746415
-1.60 0.13 -0.20 54 8 2686746417
-10.29 0.86 -0.90 4 10 2686746422
-12.93 1.09 -0.68 1 12 2686746426
-1.13 0.10 -0.30 2 0 2686746454
-1.40 0.12 -0.32 2 2 2686746458
-1.07 0.09 -0.21 50 4 2686746463
-30.72 2.69 2.70 6 5 2686746465
-10.72 0.94 -1.70 7 6 2686746468
-31.07 2.72 3.83 9 7 2686746470
-1.60 0.14 -0.20 54 8 2686746472
-10.28 0.90 -0.90 2 10 2686746477
-11.05 0.97 -0.58 1 12 2686746481
-1.14 0.10 -0.31 2 0 2686746509
-1.41 0.13 -0.33 2 2 2686746514
-1.07 0.10 -0.21 50 4 2686746518
-10.71 0.98 -1.70 7 6 2686746523
-1.59 0.15 -0.20 54 8 2686746528
-10.25 0.93 -0.90 3 10 2686746532
-11.08 1.01 -0.58 2 12 2686746537
-1.14 0.11 -0.31 2 0 2686746564
-1.39 0.13 -0.32 2 2 2686746569
-1.06 0.10 -0.21 50 4 2686746574
-31.36 2.96 2.76 6 5 2686746576
-10.73 1.01 -1.71 6 6 2686746578
-1.60 0.15 -0.20 52 8 2686746583
-30.93 2.92 4.92 6 9 2686746585
-10.17 0.96 -0.89 7 10 2686746587
-1.12 0.11 -0.30 2 0 2686746620
-1.40 0.14 -0.32 2 2 2686746624
-1.06 0.10 -0.21 47 4 2686746629
-10.71 1.05 -1.70 7 6 2686746634
-1.60 0.16 -0.20 51 8 2686746638
-10.14 0.99 -0.89 7 10 2686746643
