X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 805948296
-1.40 0.00 -0.32 2 2 805948301
-1.07 0.00 -0.21 100 4 805948306
-11.64 0.00 -1.84 4 6 805948310
-1.58 0.00 -0.19 92 8 805948315
-22.55 0.00 -1.97 2 10 805948320
-1.15 0.00 -0.31 2 0 805948352
-1.06 0.00 -0.21 100 4 805948361
-11.64 0.04 -1.84 4 6 805948366
-1.59 0.01 -0.19 89 8 805948370
-22.52 0.08 -1.97 2 10 805948375
-1.13 0.01 -0.30 2 0 805948407
-1.40 0.01 -0.32 2 2 805948412
-1.06 0.01 -0.21 100 4 805948416
-11.65 0.08 -1.85 4 6 805948421
-1.59 0.01 -0.20 86 8 805948425
-22.49 0.16 -1.97 2 10 805948430
-1.14 0.01 -0.30 2 0 805948462
-1.39 0.01 -0.32 2 2 805948467
-1.07 0.01 -0.21 100 4 805948472
-11.64 0.12 -1.84 3 6 805948476
-1.60 0.02 -0.20 86 8 805948481
-22.48 0.24 -1.97 2 10 805948485
-1.13 0.02 -0.30 2 0 805948518
-1.40 0.02 -0.32 2 2 805948522
-1.08 0.02 -0.21 100 4 805948527
-11.66 0.16 -1.85 3 6 805948531
-1.60 0.02 -0.20 83 8 805948536
-22.45 0.31 -1.96 2 10 805948541
-42.29 0.59 -2.22 16 12 805948545
-1.14 0.02 -0.31 2 0 805948573
-1.40 0.02 -0.32 1 2 805948578
-1.07 0.02 -0.21 100 4 805948582
-11.66 0.20 -1.85 3 6 805948587
-1.59 0.03 -0.19 83 8 805948591
-22.43 0.39 -1.96 2 10 805948596
-42.41 0.74 -2.22 33 12 805948601
-1.14 0.02 -0.30 2 0 805948628
-1.41 0.03 -0.32 2 2 805948633
-1.07 0.02 -0.21 100 4 805948637
-11.66 0.24 -1.85 3 6 805948642
-1.59 0.03 -0.20 68 8 805948647
-22.39 0.47 -1.96 2 10 805948651
-42.47 0.89 -2.23 33 12 805948656
-1.13 0.03 -0.30 2 0 805948684
-1.41 0.03 -0.32 2 2 805948688
-1.07 0.03 -0.21 100 4 805948693
-11.66 0.28 -1.85 4 6 805948697
-1.59 0.04 -0.20 80 8 805948702
-22.39 0.55 -1.96 2 10 805948707
-42.59 1.04 -2.23 16 12 805948711
-1.13 0.03 -0.30 2 0 805948739
-1.42 0.04 -0.33 2 2 805948743
-1.07 0.03 -0.21 100 4 805948748
-11.66 0.33 -1.85 3 6 805948753
-1.60 0.04 -0.20 70 8 805948757
-22.38 0.63 -1.96 2 10 805948762
-42.34 1.18 -2.22 33 12 805948766
-1.13 0.04 -0.30 2 0 805948794
-1.39 0.04 -0.32 2 2 805948799
-1.07 0.03 -0.21 100 4 805948803
-11.64 0.36 -1.84 3 6 805948808
-1.60 0.05 -0.20 70 8 805948813
-22.40 0.70 -1.96 11 10 805948817
-1.14 0.04 -0.31 2 0 805948849
-1.07 0.04 -0.21 90 4 805948859
-11.64 0.41 -1.85 4 6 805948863
-1.59 0.06 -0.20 64 8 805948868
-22.34 0.78 -1.96 41 10 805948872
-1.16 0.04 -0.31 2 0 805948905
-1.40 0.05 -0.32 2 2 805948909
-1.06 0.04 -0.21 83 4 805948914
-11.64 0.45 -1.84 4 6 805948919
-1.59 0.06 -0.20 64 8 805948923
-22.35 0.86 -1.96 24 10 805948928
-1.14 0.05 -0.31 2 0 805948960
-1.39 0.06 -0.32 2 2 805948965
-1.06 0.04 -0.21 78 4 805948969
-11.62 0.48 -1.84 3 6 805948974
-1.60 0.07 -0.20 71 8 805948978
-22.37 0.93 -1.96 27 10 805948983
-1.13 0.05 -0.30 2 0 805949015
-1.40 0.06 -0.32 2 2 805949020
-1.07 0.05 -0.21 81 4 805949025
-11.61 0.52 -1.84 4 6 805949029
-1.61 0.07 -0.20 71 8 805949034
-22.36 1.01 -1.96 33 10 805949038
-1.16 0.06 -0.31 2 0 805949071
-1.39 0.07 -0.32 2 2 805949075
-1.07 0.05 -0.21 78 4 805949080
-11.60 0.57 -1.84 3 6 805949084
-1.60 0.08 -0.20 65 8 805949089
-22.36 1.09 -1.96 33 10 805949094
-1.15 0.06 -0.31 2 0 805949126
-1.40 0.07 -0.32 1 2 805949130
-1.07 0.06 -0.21 73 4 805949135
-11.58 0.60 -1.84 4 6 805949140
-1.59 0.08 -0.20 57 8 805949144
-22.37 1.17 -1.96 33 10 805949149
-1.15 0.06 -0.31 2 0 805949181
-1.41 0.08 -0.33 2 2 805949186
-1.07 0.06 -0.21 71 4 805949190
-11.58 0.65 -1.84 4 6 805949195
-1.60 0.09 -0.20 60 8 805949200
-22.35 1.25 -1.96 30 10 805949204
-1.13 0.07 -0.30 2 0 805949236
-1.06 0.06 -0.21 73 4 805949246
-11.56 0.68 -1.83 4 6 805949250
-1.60 0.09 -0.20 57 8 805949255
-22.36 1.32 -1.96 22 10 805949259
-1.13 0.07 -0.30 2 0 805949292
-1.42 0.09 -0.33 2 2 805949296
-1.07 0.07 -0.21 71 4 805949301
-11.52 0.72 -1.83 4 6 805949306
-1.60 0.10 -0.20 57 8 805949310
-22.41 1.41 -1.96 11 10 805949315
-1.13 0.07 -0.30 2 0 805949347
-1.40 0.09 -0.32 1 2 805949352
-1.08 0.07 -0.21 76 4 805949356
-11.52 0.76 -1.83 4 6 805949361
-1.60 0.11 -0.20 54 8 805949365
-22.36 1.48 -1.96 5 10 805949370
-1.15 0.08 -0.31 2 0 805949402
-1.39 0.10 -0.32 1 2 805949407
-1.08 0.07 -0.21 71 4 805949411
-11.52 0.80 -1.83 4 6 805949416
-1.59 0.11 -0.20 54 8 805949421
-22.35 1.56 -1.96 5 10 805949425
-1.15 0.08 -0.31 2 0 805949458
-1.07 0.08 -0.21 71 4 805949467
-11.51 0.84 -1.83 4 6 805949471
-1.60 0.12 -0.20 54 8 805949476
-22.36 1.63 -1.96 5 10 805949481
-1.12 0.09 -0.30 2 0 805949513
-1.42 0.11 -0.33 2 2 805949517
-1.07 0.08 -0.21 63 4 805949522
-11.50 0.88 -1.83 4 6 805949527
-1.60 0.12 -0.20 58 8 805949531
-22.36 1.71 -1.96 5 10 805949536
-1.15 0.09 -0.31 2 0 805949568
-1.42 0.11 -0.33 2 2 805949573
-1.08 0.09 -0.21 63 4 805949577
-11.48 0.92 -1.82 5 6 805949582
-1.60 0.13 -0.20 57 8 805949587
-22.36 1.79 -1.96 5 10 805949591
-1.14 0.10 -0.31 2 0 805949623
-1.39 0.12 -0.32 1 2 805949628
-1.08 0.09 -0.21 66 4 805949633
-11.50 0.96 -1.83 5 6 805949637
-1.60 0.13 -0.20 55 8 805949642
-22.35 1.87 -1.96 5 10 805949647
-1.13 0.10 -0.30 2 0 805949679
-1.41 0.12 -0.33 2 2 805949683
-1.07 0.09 -0.21 51 4 805949688
-11.49 1.00 -1.83 5 6 805949693
-1.60 0.14 -0.20 54 8 805949697
-22.35 1.95 -1.96 5 10 805949702
-1.13 0.10 -0.30 2 0 805949734
-1.42 0.13 -0.33 2 2 805949739
-1.07 0.10 -0.21 56 4 805949743
-11.50 1.04 -1.83 5 6 805949748
-1.60 0.14 -0.20 54 8 805949752
-22.35 2.02 -1.96 5 10 805949757
-1.16 0.11 -0.31 2 0 805949789
