X Y Z Reflectivity LaserID Timestamp 
-1.14 0.00 -0.30 2 0 366212593
-1.43 0.00 -0.33 1 2 366212597
-1.07 0.00 -0.21 100 4 366212602
-10.41 0.01 -1.65 27 6 366212607
-1.59 0.00 -0.19 100 8 366212611
-18.50 0.01 -1.62 12 10 366212616
-32.43 0.02 -1.70 9 12 366212620
-1.16 0.01 -0.31 2 0 366212648
-1.42 0.01 -0.33 1 2 366212653
-1.06 0.00 -0.21 100 4 366212657
-10.60 0.05 -1.68 20 6 366212662
-1.59 0.01 -0.20 100 8 366212667
-18.46 0.08 -1.62 13 10 366212671
-32.54 0.14 -1.71 9 12 366212676
-67.74 0.30 -1.18 78 14 366212680
-1.14 0.01 -0.30 2 0 366212703
-1.42 0.01 -0.33 1 2 366212708
-1.06 0.01 -0.21 100 4 366212713
-10.63 0.08 -1.68 25 6 366212717
-1.59 0.01 -0.20 100 8 366212722
-18.36 0.14 -1.61 10 10 366212726
-32.51 0.24 -1.70 18 12 366212731
-67.81 0.51 -1.18 39 14 366212736
-1.14 0.01 -0.31 2 0 366212759
-1.42 0.02 -0.33 2 2 366212763
-1.06 0.01 -0.21 100 4 366212768
-10.54 0.12 -1.67 18 6 366212773
-1.59 0.02 -0.20 100 8 366212777
-18.38 0.21 -1.61 10 10 366212782
-32.77 0.37 -1.72 9 12 366212786
-67.86 0.76 -1.18 39 14 366212791
-1.14 0.02 -0.31 2 0 366212814
-1.40 0.02 -0.32 2 2 366212819
-1.07 0.02 -0.21 100 4 366212823
-10.46 0.15 -1.66 14 6 366212828
-1.59 0.02 -0.19 100 8 366212832
-18.66 0.27 -1.63 12 10 366212837
-32.89 0.48 -1.72 18 12 366212842
-67.80 0.98 -1.18 39 14 366212846
-1.15 0.02 -0.31 2 0 366212869
-1.41 0.03 -0.33 1 2 366212874
-1.07 0.02 -0.21 100 4 366212879
-10.47 0.19 -1.66 14 6 366212883
-1.59 0.03 -0.19 100 8 366212888
-18.70 0.34 -1.64 10 10 366212892
-33.07 0.60 -1.73 9 12 366212897
-67.86 1.23 -1.18 39 14 366212902
-1.13 0.02 -0.30 2 0 366212926
-1.42 0.03 -0.33 1 2 366212930
-1.06 0.02 -0.21 100 4 366212935
-10.66 0.23 -1.69 14 6 366212939
-1.59 0.03 -0.20 100 8 366212944
-18.97 0.41 -1.66 11 10 366212949
-33.29 0.71 -1.74 9 12 366212953
-59.70 1.28 -1.04 23 14 366212958
-1.14 0.03 -0.31 2 0 366212981
-1.42 0.04 -0.33 2 2 366212985
-1.06 0.03 -0.21 100 4 366212990
-10.72 0.27 -1.70 15 6 366212995
-1.59 0.04 -0.19 100 8 366212999
-18.74 0.47 -1.64 12 10 366213004
-33.58 0.84 -1.76 9 12 366213008
-67.85 1.70 -1.18 39 14 366213013
-1.15 0.03 -0.31 2 0 366213036
-1.41 0.04 -0.33 2 2 366213041
-1.07 0.03 -0.21 100 4 366213045
-10.72 0.31 -1.70 24 6 366213050
-1.59 0.05 -0.20 100 8 366213055
-18.93 0.54 -1.66 9 10 366213059
-33.60 0.96 -1.76 9 12 366213064
-1.14 0.04 -0.31 2 0 366213091
-1.41 0.05 -0.32 2 2 366213096
-1.07 0.03 -0.21 100 4 366213101
-10.70 0.34 -1.70 25 6 366213105
-1.59 0.05 -0.20 100 8 366213110
-18.90 0.61 -1.65 11 10 366213114
-33.17 1.07 -1.74 9 12 366213119
-1.15 0.04 -0.31 2 0 366213147
-1.42 0.05 -0.33 2 2 366213151
-1.07 0.04 -0.21 100 4 366213156
