X Y Z Reflectivity LaserID Timestamp 
-1.13 0.00 -0.30 2 0 1063536828
-1.40 0.01 -0.32 2 2 1063536832
-1.07 0.00 -0.21 100 4 1063536837
-12.11 0.05 -1.92 6 6 1063536841
-1.60 0.01 -0.20 100 8 1063536846
-23.78 0.10 -2.08 6 10 1063536851
-1.14 0.01 -0.31 2 0 1063536883
-1.41 0.01 -0.32 1 2 1063536888
-1.07 0.01 -0.21 100 4 1063536892
-12.10 0.09 -1.92 6 6 1063536897
-1.60 0.01 -0.20 100 8 1063536901
-23.78 0.18 -2.08 6 10 1063536906
-1.12 0.01 -0.30 2 0 1063536938
-1.41 0.02 -0.33 2 2 1063536943
-1.06 0.01 -0.21 100 4 1063536947
-12.10 0.13 -1.92 6 6 1063536952
-1.60 0.02 -0.20 100 8 1063536957
-23.76 0.26 -2.08 6 10 1063536961
-1.14 0.02 -0.31 2 0 1063536994
-1.41 0.02 -0.32 2 2 1063536998
-1.08 0.02 -0.21 100 4 1063537003
-12.09 0.18 -1.92 6 6 1063537007
-1.61 0.02 -0.20 100 8 1063537012
-23.71 0.34 -2.08 6 10 1063537017
-1.12 0.02 -0.30 4 0 1063537049
-1.41 0.03 -0.32 1 2 1063537053
-1.08 0.02 -0.21 100 4 1063537058
-12.09 0.22 -1.92 6 6 1063537063
-1.60 0.03 -0.20 100 8 1063537067
-23.71 0.43 -2.07 6 10 1063537072
-1.14 0.02 -0.31 2 0 1063537104
-1.39 0.03 -0.32 2 2 1063537109
-1.07 0.02 -0.21 100 4 1063537113
-12.10 0.26 -1.92 7 6 1063537118
-1.59 0.03 -0.20 100 8 1063537123
-23.70 0.51 -2.07 6 10 1063537127
-1.14 0.03 -0.31 2 0 1063537159
-1.41 0.04 -0.32 2 2 1063537164
-1.06 0.03 -0.21 100 4 1063537169
-12.10 0.30 -1.92 6 6 1063537173
-1.60 0.04 -0.20 100 8 1063537178
-23.68 0.59 -2.07 3 10 1063537182
-1.12 0.03 -0.30 2 0 1063537215
-1.40 0.04 -0.32 2 2 1063537219
-1.06 0.03 -0.21 100 4 1063537224
-12.09 0.34 -1.92 7 6 1063537229
-1.60 0.05 -0.20 100 8 1063537233
-23.65 0.67 -2.07 3 10 1063537238
-1.14 0.04 -0.30 2 0 1063537270
-1.41 0.05 -0.33 2 2 1063537275
-1.07 0.03 -0.21 100 4 1063537279
-12.09 0.39 -1.92 7 6 1063537284
-1.61 0.05 -0.20 100 8 1063537288
-23.66 0.76 -2.07 3 10 1063537293
-1.13 0.04 -0.30 2 0 1063537325
-1.40 0.05 -0.32 2 2 1063537330
-1.07 0.04 -0.21 100 4 1063537335
-12.09 0.43 -1.92 7 6 1063537339
-1.60 0.06 -0.20 100 8 1063537344
-23.62 0.84 -2.07 3 10 1063537348
-1.14 0.04 -0.30 2 0 1063537382
-1.40 0.05 -0.32 2 2 1063537386
-1.07 0.04 -0.21 100 4 1063537391
-12.09 0.47 -1.92 7 6 1063537395
