X Y Z Reflectivity LaserID Timestamp 
-1.13 0.01 -0.30 2 0 1223545122
-1.41 0.01 -0.33 2 2 1223545126
-1.06 0.01 -0.21 100 4 1223545131
-11.80 0.08 -1.87 4 6 1223545135
-1.59 0.01 -0.20 100 8 1223545140
-23.40 0.15 -2.05 3 10 1223545145
-1.13 0.01 -0.30 2 0 1223545177
-1.41 0.01 -0.32 2 2 1223545182
-1.06 0.01 -0.21 100 4 1223545186
-11.80 0.12 -1.87 4 6 1223545191
-1.59 0.02 -0.19 100 8 1223545195
-23.40 0.23 -2.05 3 10 1223545200
-1.13 0.02 -0.30 2 0 1223545232
-1.40 0.02 -0.32 2 2 1223545237
-1.06 0.01 -0.21 100 4 1223545241
-11.81 0.16 -1.87 4 6 1223545246
-1.58 0.02 -0.19 100 8 1223545251
-23.38 0.31 -2.05 9 10 1223545255
-1.14 0.02 -0.31 4 0 1223545288
-1.40 0.02 -0.32 1 2 1223545292
-1.05 0.02 -0.20 100 4 1223545297
-11.82 0.20 -1.87 5 6 1223545301
-1.57 0.03 -0.19 100 8 1223545306
-23.33 0.39 -2.04 37 10 1223545311
-1.12 0.02 -0.30 2 0 1223545343
-1.41 0.03 -0.32 1 2 1223545347
-1.07 0.02 -0.21 100 4 1223545352
-11.82 0.24 -1.87 5 6 1223545357
-1.58 0.03 -0.19 100 8 1223545361
-23.32 0.47 -2.04 12 10 1223545366
-1.14 0.03 -0.30 2 0 1223545398
-1.43 0.03 -0.33 2 2 1223545403
-1.07 0.03 -0.21 100 4 1223545407
-11.82 0.28 -1.87 5 6 1223545412
-1.59 0.04 -0.19 100 8 1223545417
-23.40 0.55 -2.05 3 10 1223545421
-1.14 0.03 -0.30 2 0 1223545453
-1.39 0.04 -0.32 2 2 1223545458
-1.07 0.03 -0.21 100 4 1223545463
-11.82 0.32 -1.87 6 6 1223545467
-1.58 0.04 -0.19 100 8 1223545472
-23.43 0.64 -2.05 3 10 1223545476
-1.15 0.04 -0.31 2 0 1223545509
-1.40 0.04 -0.32 2 2 1223545513
-1.07 0.03 -0.21 100 4 1223545518
-11.82 0.36 -1.87 5 6 1223545523
-1.57 0.05 -0.19 100 8 1223545527
-23.42 0.72 -2.05 3 10 1223545532
-1.16 0.04 -0.31 2 0 1223545564
-1.41 0.05 -0.32 2 2 1223545569
-1.06 0.04 -0.21 100 4 1223545573
-11.83 0.40 -1.87 5 6 1223545578
-1.58 0.05 -0.19 100 8 1223545582
-23.45 0.80 -2.05 3 10 1223545587
-1.12 0.04 -0.30 2 0 1223545619
-1.41 0.05 -0.33 2 2 1223545624
-1.07 0.04 -0.21 100 4 1223545629
-11.83 0.44 -1.87 5 6 1223545633
-1.58 0.06 -0.19 100 8 1223545638
-23.42 0.88 -2.05 3 10 1223545642
-1.14 0.05 -0.31 2 0 1223545675
-1.41 0.06 -0.33 2 2 1223545679
-1.07 0.04 -0.21 100 4 1223545684
-11.82 0.49 -1.87 6 6 1223545688
-1.59 0.07 -0.20 100 8 1223545693
-23.44 0.96 -2.05 3 10 1223545698
-120.92 4.96 -2.11 100 14 1223545707
-1.14 0.05 -0.30 2 0 1223545730
-1.39 0.06 -0.32 2 2 1223545734
-1.07 0.05 -0.21 100 4 1223545739
-11.82 0.53 -1.87 5 6 1223545744
-1.58 0.07 -0.19 100 8 1223545748
-23.45 1.04 -2.05 3 10 1223545753
-92.49 4.11 -1.62 63 14 1223545762
-1.14 0.05 -0.31 2 0 1223545785
-1.40 0.07 -0.32 2 2 1223545790
-1.06 0.05 -0.21 100 4 1223545794
-11.82 0.57 -1.87 5 6 1223545799
-1.57 0.08 -0.19 100 8 1223545804
-23.45 1.12 -2.05 3 10 1223545808
-92.45 4.42 -1.62 63 14 1223545817
-1.14 0.06 -0.31 2 0 1223545840
-1.41 0.07 -0.32 1 2 1223545845
-1.06 0.05 -0.21 100 4 1223545850
-11.82 0.61 -1.87 5 6 1223545854
-1.58 0.08 -0.19 100 8 1223545859
-23.46 1.20 -2.05 3 10 1223545863
-92.42 4.74 -1.62 63 14 1223545873
-1.14 0.06 -0.31 2 0 1223545896
-1.40 0.08 -0.32 1 2 1223545900
-1.07 0.06 -0.21 100 4 1223545905
-11.82 0.65 -1.88 5 6 1223545910
-1.58 0.09 -0.19 97 8 1223545914
-23.43 1.29 -2.05 3 10 1223545919
-1.12 0.07 -0.30 2 0 1223545951
-1.41 0.08 -0.33 3 2 1223545956
-1.06 0.06 -0.21 100 4 1223545960
-11.81 0.69 -1.87 5 6 1223545965
-1.60 0.09 -0.20 100 8 1223545969
-23.44 1.37 -2.05 3 10 1223545974
-1.15 0.07 -0.31 2 0 1223546006
-1.40 0.09 -0.32 2 2 1223546011
-1.07 0.07 -0.21 100 4 1223546015
-11.81 0.73 -1.87 5 6 1223546020
-1.60 0.10 -0.20 98 8 1223546025
-23.43 1.45 -2.05 3 10 1223546029
-45.91 2.85 -2.41 20 12 1223546034
-1.17 0.08 -0.31 2 0 1223546062
-1.40 0.09 -0.32 1 2 1223546066
-1.07 0.07 -0.21 100 4 1223546071
-11.80 0.77 -1.87 4 6 1223546075
-1.59 0.10 -0.20 92 8 1223546080
-23.44 1.53 -2.05 3 10 1223546085
-45.67 2.99 -2.40 20 12 1223546089
-1.16 0.08 -0.31 2 0 1223546117
-1.40 0.10 -0.32 1 2 1223546121
-1.06 0.07 -0.21 100 4 1223546126
-11.81 0.81 -1.88 4 6 1223546131
-1.59 0.11 -0.20 89 8 1223546135
-23.43 1.61 -2.05 3 10 1223546140
-1.12 0.08 -0.30 2 0 1223546172
-1.41 0.10 -0.33 2 2 1223546177
-1.06 0.08 -0.21 100 4 1223546181
-11.80 0.85 -1.87 4 6 1223546186
-1.59 0.11 -0.20 89 8 1223546191
-23.43 1.69 -2.05 3 10 1223546195
-1.13 0.09 -0.30 2 0 1223546227
-1.41 0.11 -0.33 2 2 1223546232
-1.06 0.08 -0.21 100 4 1223546237
-11.78 0.89 -1.87 4 6 1223546241
-1.60 0.12 -0.20 89 8 1223546246
-23.44 1.77 -2.06 3 10 1223546251
