X Y Z Reflectivity LaserID Timestamp 
-1.15 0.01 -0.31 2 0 822549054
-1.40 0.01 -0.32 1 2 822549059
-1.05 0.00 -0.20 100 4 822549063
-12.17 0.06 -1.93 5 6 822549068
-1.59 0.01 -0.20 100 8 822549073
-24.73 0.12 -2.16 7 10 822549077
-1.12 0.01 -0.30 2 0 822549109
-1.41 0.01 -0.33 2 2 822549114
-1.06 0.01 -0.21 100 4 822549119
-12.17 0.10 -1.93 5 6 822549123
-1.58 0.01 -0.19 100 8 822549128
-24.81 0.20 -2.17 3 10 822549132
-1.13 0.01 -0.30 2 0 822549165
-1.39 0.02 -0.32 2 2 822549169
-1.06 0.01 -0.21 100 4 822549174
-12.15 0.14 -1.92 4 6 822549179
-1.59 0.02 -0.19 100 8 822549183
-24.90 0.29 -2.18 3 10 822549188
-1.13 0.02 -0.30 4 0 822549220
-1.39 0.02 -0.32 2 2 822549225
-1.06 0.02 -0.21 100 4 822549229
-12.15 0.18 -1.93 4 6 822549234
-1.58 0.02 -0.19 100 8 822549238
-1.15 0.02 -0.31 4 0 822549275
-1.40 0.03 -0.32 1 2 822549280
-1.06 0.02 -0.21 100 4 822549284
-12.15 0.23 -1.93 4 6 822549289
-1.57 0.03 -0.19 100 8 822549294
-1.15 0.03 -0.31 4 0 822549331
-1.41 0.03 -0.33 2 2 822549335
-1.05 0.02 -0.20 100 4 822549340
-12.15 0.27 -1.93 3 6 822549344
-1.58 0.04 -0.19 100 8 822549349
-25.09 0.56 -2.20 3 10 822549354
-1.13 0.03 -0.30 2 0 822549386
-1.41 0.04 -0.33 2 2 822549390
-1.06 0.03 -0.21 100 4 822549395
-12.16 0.31 -1.93 3 6 822549400
-1.58 0.04 -0.19 100 8 822549404
-25.19 0.64 -2.20 3 10 822549409
-1.11 0.03 -0.30 2 0 822549441
-1.40 0.04 -0.32 2 2 822549446
-1.07 0.03 -0.21 100 4 822549450
-12.15 0.35 -1.92 3 6 822549455
-1.59 0.05 -0.19 100 8 822549460
-25.19 0.73 -2.20 3 10 822549464
-1.13 0.04 -0.30 2 0 822549496
-1.38 0.04 -0.32 2 2 822549501
-1.08 0.03 -0.21 100 4 822549506
-12.16 0.39 -1.93 2 6 822549510
-1.59 0.05 -0.20 100 8 822549515
-1.14 0.04 -0.30 2 0 822549552
-1.39 0.05 -0.32 2 2 822549556
-1.07 0.04 -0.21 100 4 822549561
-12.15 0.43 -1.93 2 6 822549566
-1.58 0.06 -0.19 100 8 822549570
-28.93 1.04 -1.52 14 12 822549579
-1.12 0.04 -0.30 2 0 822549607
-1.41 0.06 -0.33 2 2 822549612
-1.06 0.04 -0.21 100 4 822549616
-12.16 0.48 -1.93 1 6 822549621
-1.58 0.06 -0.19 100 8 822549625
-28.90 1.14 -1.52 21 12 822549635
-1.13 0.05 -0.30 2 0 822549662
-1.42 0.06 -0.33 2 2 822549667
-1.06 0.05 -0.21 100 4 822549672
-12.15 0.52 -1.93 1 6 822549676
-1.59 0.07 -0.19 100 8 822549681
-28.89 1.24 -1.52 27 12 822549690
-1.13 0.05 -0.30 2 0 822549718
-1.41 0.07 -0.33 1 2 822549722
-1.07 0.05 -0.21 100 4 822549727
-12.15 0.56 -1.93 1 6 822549731
-1.59 0.07 -0.19 100 8 822549736
-28.88 1.34 -1.52 34 12 822549745
-1.12 0.06 -0.30 2 0 822549773
-1.39 0.07 -0.32 1 2 822549778
-1.07 0.05 -0.21 100 4 822549782
-12.17 0.61 -1.93 1 6 822549787
-1.59 0.08 -0.19 100 8 822549791
-28.88 1.44 -1.52 34 12 822549801
-1.15 0.06 -0.31 2 0 822549828
-1.41 0.08 -0.33 1 2 822549833
-1.07 0.06 -0.21 100 4 822549837
-12.17 0.65 -1.93 1 6 822549842
-1.58 0.08 -0.19 100 8 822549847
-28.88 1.54 -1.52 42 12 822549856
-1.13 0.06 -0.30 2 0 822549884
-1.41 0.08 -0.33 2 2 822549888
-1.05 0.06 -0.21 100 4 822549893
-12.16 0.69 -1.93 1 6 822549897
-1.58 0.09 -0.19 100 8 822549902
-28.88 1.64 -1.52 42 12 822549911
-1.15 0.07 -0.31 2 0 822549939
-1.41 0.09 -0.33 3 2 822549943
-40.30 2.44 2.12 13 3 822549946
-1.06 0.06 -0.21 100 4 822549948
-12.15 0.73 -1.93 2 6 822549953
-1.58 0.10 -0.19 100 8 822549957
-28.89 1.75 -1.52 42 12 822549966
-1.14 0.07 -0.31 2 0 822549994
-1.42 0.09 -0.33 1 2 822549999
-1.06 0.07 -0.21 100 4 822550003
-12.14 0.78 -1.93 2 6 822550008
-1.60 0.10 -0.20 98 8 822550013
-28.90 1.85 -1.52 35 12 822550022
-1.14 0.08 -0.31 2 0 822550049
-1.41 0.09 -0.33 1 2 822550054
-1.07 0.07 -0.21 100 4 822550059
-12.14 0.81 -1.93 2 6 822550063
-31.82 2.14 3.92 10 7 822550066
-1.60 0.11 -0.20 95 8 822550068
-26.14 1.75 -2.29 4 10 822550072
-28.90 1.94 -1.52 35 12 822550077
-1.14 0.08 -0.30 2 0 822550105
-1.41 0.10 -0.33 2 2 822550109
-1.07 0.08 -0.21 100 4 822550114
-12.15 0.86 -1.93 2 6 822550119
-40.86 2.89 5.03 14 7 822550121
-1.59 0.11 -0.20 92 8 822550123
-26.15 1.85 -2.29 4 10 822550128
-28.93 2.04 -1.52 28 12 822550132
-1.13 0.08 -0.30 2 0 822550160
-1.42 0.11 -0.33 2 2 822550165
-1.06 0.08 -0.21 100 4 822550169
-40.26 2.98 3.53 10 5 822550172
-12.15 0.90 -1.93 2 6 822550174
-41.03 3.04 5.05 14 7 822550176
-1.60 0.12 -0.20 92 8 822550178
-26.24 1.95 -2.30 4 10 822550183
-28.95 2.15 -1.52 21 12 822550188
-1.13 0.09 -0.30 2 0 822550215
-1.41 0.11 -0.33 2 2 822550220
-1.06 0.08 -0.21 100 4 822550225
-40.25 3.13 3.53 10 5 822550227
-12.15 0.94 -1.93 9 6 822550229
-31.61 2.45 3.89 10 7 822550231
-1.60 0.12 -0.20 92 8 822550234
-26.37 2.05 -2.31 4 10 822550238
-28.98 2.25 -1.52 21 12 822550243
-1.13 0.09 -0.30 4 0 822550272
-1.41 0.11 -0.33 2 2 822550276
-1.06 0.09 -0.21 100 4 822550281
-12.14 0.99 -1.93 16 6 822550285
-31.88 2.59 3.93 10 7 822550288
-1.60 0.13 -0.20 89 8 822550290
-26.40 2.15 -2.32 4 10 822550295
-29.02 2.36 -1.53 14 12 822550299
-1.13 0.10 -0.30 4 0 822550327
-1.40 0.12 -0.32 2 2 822550331
-1.07 0.09 -0.21 100 4 822550336
-12.14 1.03 -1.93 18 6 822550341
-30.59 2.59 3.77 9 7 822550343
-1.60 0.14 -0.20 89 8 822550345
-29.07 2.46 -1.53 14 12 822550354
-1.13 0.10 -0.30 2 0 822550382
-1.40 0.12 -0.33 2 2 822550387
-1.07 0.09 -0.21 100 4 822550391
-12.13 1.07 -1.93 6 6 822550396
-32.34 2.85 3.99 10 7 822550398
-1.59 0.14 -0.20 80 8 822550401
-29.13 2.57 -1.53 7 12 822550410
-42.99 3.79 -0.75 37 14 822550414
-1.13 0.10 -0.30 2 0 822550437
-1.41 0.13 -0.33 2 2 822550442
-39.60 3.63 2.08 13 3 822550444
-1.06 0.10 -0.21 100 4 822550447
-12.15 1.11 -1.93 3 6 822550451
-32.31 2.96 3.98 20 7 822550454
-1.59 0.15 -0.20 80 8 822550456
-32.61 2.99 5.19 7 9 822550458
-26.68 2.44 -2.34 4 10 822550460
-29.02 2.66 -1.53 7 12 822550465
-42.94 3.93 -0.75 100 14 822550470
-1.13 0.11 -0.30 2 0 822550493
-1.42 0.14 -0.33 1 2 822550497
-41.35 3.94 2.18 15 3 822550500
-1.06 0.10 -0.21 98 4 822550502
-12.16 1.16 -1.93 2 6 822550507
-32.34 3.08 3.99 10 7 822550509
-1.59 0.15 -0.20 83 8 822550511
-26.80 2.55 -2.35 4 10 822550516
-42.92 4.09 -0.75 100 14 822550525
-1.13 0.11 -0.30 2 0 822550548
-1.41 0.14 -0.33 2 2 822550553
-1.07 0.11 -0.21 100 4 822550557
-38.00 3.75 3.34 9 5 822550560
-12.16 1.20 -1.94 2 6 822550562
-1.60 0.16 -0.20 83 8 822550566
-26.86 2.65 -2.36 4 10 822550571
-42.90 4.23 -0.75 15 14 822550580
-1.13 0.12 -0.30 2 0 822550603
-1.41 0.14 -0.33 2 2 822550608
-1.08 0.11 -0.21 92 4 822550612
-38.38 3.93 3.38 9 5 822550615
-12.18 1.25 -1.94 1 6 822550617
-32.32 3.31 3.99 10 7 822550619
-1.60 0.16 -0.20 80 8 822550622
-26.98 2.76 -2.37 4 10 822550626
-1.14 0.12 -0.31 2 0 822550659
-1.40 0.15 -0.32 2 2 822550663
-1.07 0.11 -0.21 92 4 822550668
-12.18 1.29 -1.94 1 6 822550672
-1.59 0.17 -0.20 77 8 822550677
-27.04 2.86 -2.38 4 10 822550682
-1.13 0.12 -0.30 2 0 822550714
-1.43 0.16 -0.33 1 2 822550718
-40.65 4.45 2.14 14 3 822550721
-1.06 0.12 -0.21 83 4 822550723
-34.01 3.72 2.99 7 5 822550725
-12.19 1.33 -1.94 1 6 822550728
-32.75 3.58 4.05 10 7 822550730
-1.59 0.17 -0.20 77 8 822550732
-27.17 2.97 -2.39 4 10 822550737
-1.13 0.13 -0.30 2 0 822550769
-1.42 0.16 -0.33 1 2 822550774
-41.02 4.63 2.16 14 3 822550776
-1.07 0.12 -0.21 96 4 822550778
-33.71 3.80 2.97 7 5 822550781
-12.17 1.37 -1.94 2 6 822550783
-32.74 3.69 4.05 10 7 822550785
-1.60 0.18 -0.20 80 8 822550788
-31.70 3.58 5.05 6 9 822550790
-27.21 3.07 -2.40 4 10 822550792
-32.50 3.67 -1.71 46 12 822550797
-41.00 4.62 -0.72 11 14 822550801
-1.13 0.13 -0.31 4 0 822550824
-40.75 4.74 0.72 21 1 822550827
-1.41 0.16 -0.33 2 2 822550829
-40.70 4.73 2.15 14 3 822550831
-1.07 0.12 -0.21 83 4 822550834
-40.72 4.73 3.59 11 5 822550836
-12.18 1.42 -1.94 2 6 822550838
-32.84 3.82 4.06 10 7 822550841
-1.60 0.19 -0.20 74 8 822550843
-31.62 3.67 5.04 6 9 822550845
-27.40 3.19 -2.41 4 10 822550848
-41.12 4.78 -2.17 15 12 822550852
-40.93 4.76 -0.72 11 14 822550857
-1.13 0.14 -0.30 2 0 822550880
-40.89 4.89 0.72 10 1 822550882
-1.40 0.17 -0.32 2 2 822550884
-1.07 0.13 -0.21 76 4 822550889
