X Y Z Reflectivity LaserID Timestamp 
-1.15 0.00 -0.31 2 0 144121637
-1.41 0.00 -0.32 1 2 144121641
-1.06 0.00 -0.21 100 4 144121646
-11.66 0.03 -1.85 6 6 144121651
-1.59 0.00 -0.20 83 8 144121655
-1.13 0.01 -0.30 2 0 144121692
-1.39 0.01 -0.32 2 2 144121697
-1.06 0.01 -0.21 100 4 144121701
-11.65 0.07 -1.85 6 6 144121706
-1.59 0.01 -0.20 74 8 144121711
-1.14 0.01 -0.30 2 0 144121747
-1.39 0.01 -0.32 2 2 144121752
-1.07 0.01 -0.21 100 4 144121757
-11.65 0.11 -1.85 6 6 144121761
-1.59 0.01 -0.20 70 8 144121766
-22.58 0.21 -1.98 5 10 144121770
-1.14 0.01 -0.31 4 0 144121803
-1.39 0.02 -0.32 2 2 144121807
-1.07 0.01 -0.21 100 4 144121812
-11.65 0.15 -1.85 6 6 144121817
-1.58 0.02 -0.19 74 8 144121821
-22.60 0.29 -1.98 5 10 144121826
-1.15 0.02 -0.31 4 0 144121858
-1.39 0.02 -0.32 2 2 144121863
-1.06 0.02 -0.21 100 4 144121867
-11.65 0.19 -1.85 6 6 144121872
-1.58 0.03 -0.19 70 8 144121876
-22.59 0.37 -1.98 5 10 144121881
-1.13 0.02 -0.30 2 0 144121913
-1.39 0.03 -0.32 2 2 144121918
-1.06 0.02 -0.21 100 4 144121923
-11.65 0.23 -1.85 7 6 144121927
-1.59 0.03 -0.20 68 8 144121932
-22.60 0.45 -1.98 5 10 144121936
-1.15 0.03 -0.31 2 0 144121970
-1.39 0.03 -0.32 2 2 144121974
-1.07 0.02 -0.21 100 4 144121979
-11.63 0.27 -1.84 7 6 144121983
-1.60 0.04 -0.20 66 8 144121988
-22.59 0.52 -1.98 5 10 144121993
-1.13 0.03 -0.30 2 0 144122025
-1.39 0.04 -0.32 2 2 144122029
-1.07 0.03 -0.21 98 4 144122034
-11.64 0.31 -1.84 6 6 144122039
-1.60 0.04 -0.20 68 8 144122043
-22.60 0.60 -1.98 5 10 144122048
-1.15 0.03 -0.31 2 0 144122080
-1.39 0.04 -0.32 2 2 144122085
-1.06 0.03 -0.21 87 4 144122089
-11.63 0.35 -1.84 6 6 144122094
-1.58 0.05 -0.19 70 8 144122099
-22.60 0.68 -1.98 5 10 144122103
-1.14 0.04 -0.30 2 0 144122135
-1.40 0.05 -0.32 2 2 144122140
-1.06 0.04 -0.21 96 4 144122145
-11.64 0.39 -1.84 7 6 144122149
-1.59 0.05 -0.20 64 8 144122154
-22.62 0.76 -1.98 5 10 144122158
-1.13 0.04 -0.30 2 0 144122191
-1.40 0.05 -0.32 2 2 144122195
-1.06 0.04 -0.21 81 4 144122200
-11.63 0.43 -1.84 7 6 144122205
-1.59 0.06 -0.20 68 8 144122209
-22.63 0.84 -1.98 5 10 144122214
-1.16 0.05 -0.31 2 0 144122246
-1.40 0.06 -0.32 2 2 144122251
-1.07 0.04 -0.21 81 4 144122255
-11.61 0.47 -1.84 7 6 144122260
-1.59 0.06 -0.20 70 8 144122264
-22.65 0.92 -1.98 5 10 144122269
-1.14 0.05 -0.31 2 0 144122301
-1.38 0.06 -0.32 2 2 144122306
-1.07 0.05 -0.21 83 4 144122310
-11.62 0.51 -1.84 7 6 144122315
-1.59 0.07 -0.20 66 8 144122320
-22.67 1.00 -1.99 5 10 144122324
-1.14 0.05 -0.30 2 0 144122357
-1.39 0.07 -0.32 2 2 144122361
-1.07 0.05 -0.21 78 4 144122366
-11.62 0.55 -1.84 7 6 144122370
-1.59 0.08 -0.19 66 8 144122375
-22.74 1.08 -1.99 5 10 144122380
-1.14 0.06 -0.31 2 0 144122412
-1.41 0.07 -0.33 2 2 144122416
-1.06 0.05 -0.21 78 4 144122421
-11.62 0.59 -1.84 7 6 144122426
-1.59 0.08 -0.20 66 8 144122430
-22.74 1.16 -1.99 5 10 144122435
-1.15 0.06 -0.31 2 0 144122467
-1.40 0.08 -0.32 1 2 144122472
-1.07 0.06 -0.21 76 4 144122476
-11.61 0.63 -1.84 7 6 144122481
-1.60 0.09 -0.20 62 8 144122486
-22.76 1.24 -1.99 5 10 144122490
-1.15 0.07 -0.31 2 0 144122522
-1.40 0.08 -0.32 2 2 144122527
-1.07 0.06 -0.21 73 4 144122532
-11.60 0.67 -1.84 7 6 144122536
-1.60 0.09 -0.20 60 8 144122541
-22.81 1.32 -2.00 5 10 144122546
-1.12 0.07 -0.30 2 0 144122578
-1.39 0.09 -0.32 2 2 144122582
-1.08 0.07 -0.21 71 4 144122587
-11.60 0.71 -1.84 7 6 144122592
-1.59 0.10 -0.20 65 8 144122596
-22.86 1.40 -2.00 5 10 144122601
-1.12 0.07 -0.30 2 0 144122633
-1.39 0.09 -0.32 1 2 144122638
-1.08 0.07 -0.21 71 4 144122642
-11.61 0.75 -1.84 7 6 144122647
-1.58 0.10 -0.19 55 8 144122651
-22.89 1.49 -2.01 5 10 144122656
-1.14 0.08 -0.30 2 0 144122688
-1.41 0.10 -0.33 2 2 144122693
-1.07 0.07 -0.21 66 4 144122698
-11.60 0.79 -1.84 7 6 144122702
-1.59 0.11 -0.20 57 8 144122707
-22.93 1.57 -2.01 6 10 144122711
-1.13 0.08 -0.30 2 0 144122744
-1.40 0.10 -0.32 2 2 144122748
-1.07 0.08 -0.21 66 4 144122753
-11.60 0.84 -1.84 7 6 144122757
-1.59 0.11 -0.20 57 8 144122762
-22.94 1.65 -2.01 6 10 144122767
-1.13 0.09 -0.30 2 0 144122799
-1.40 0.11 -0.33 2 2 144122804
-1.07 0.08 -0.21 66 4 144122808
-11.58 0.87 -1.84 7 6 144122813
-1.60 0.12 -0.20 57 8 144122817
-22.97 1.73 -2.02 6 10 144122822
-1.14 0.09 -0.31 2 0 144122854
-1.41 0.11 -0.33 2 2 144122859
-1.07 0.08 -0.21 58 4 144122863
-11.58 0.91 -1.84 7 6 144122868
-1.60 0.13 -0.20 54 8 144122873
-23.03 1.82 -2.02 6 10 144122877
-1.13 0.09 -0.30 4 0 144122910
-1.39 0.11 -0.32 1 2 144122914
-1.07 0.09 -0.21 53 4 144122919
-11.57 0.95 -1.84 7 6 144122923
-1.59 0.13 -0.20 51 8 144122928
-23.07 1.90 -2.03 6 10 144122933
-54.77 4.51 -0.96 43 14 144122942
-1.13 0.10 -0.30 2 0 144122965
-1.40 0.12 -0.33 2 2 144122969
-1.06 0.09 -0.21 53 4 144122974
-11.58 1.00 -1.84 7 6 144122979
-1.59 0.14 -0.20 55 8 144122983
-23.09 1.98 -2.03 6 10 144122988
-1.13 0.10 -0.30 2 0 144123020
-1.41 0.13 -0.33 2 2 144123025
-1.07 0.10 -0.21 48 4 144123029
-11.57 1.03 -1.84 7 6 144123034
-1.59 0.14 -0.20 51 8 144123039
-23.12 2.07 -2.03 6 10 144123043
-1.12 0.10 -0.30 2 0 144123075
-1.41 0.13 -0.33 2 2 144123080
-1.07 0.10 -0.21 48 4 144123085
-11.56 1.07 -1.84 7 6 144123089
-1.60 0.15 -0.20 51 8 144123094
-23.16 2.15 -2.03 6 10 144123098
-1.12 0.11 -0.30 2 0 144123131
-1.39 0.13 -0.32 1 2 144123135
-1.08 0.10 -0.21 48 4 144123140
-11.56 1.11 -1.84 7 6 144123145
-1.60 0.15 -0.20 48 8 144123149
-23.20 2.24 -2.04 6 10 144123154
-43.00 4.14 -2.26 17 12 144123158
-1.15 0.11 -0.31 2 0 144123186
-1.40 0.14 -0.32 2 2 144123191
-1.07 0.11 -0.21 47 4 144123195
-11.55 1.16 -1.84 7 6 144123200
-1.59 0.16 -0.20 46 8 144123204
-23.24 2.32 -2.04 6 10 144123209
-1.14 0.12 -0.31 2 0 144123241
-1.40 0.14 -0.33 2 2 144123246
-1.06 0.11 -0.21 46 4 144123251
-11.56 1.20 -1.84 7 6 144123255
-1.60 0.17 -0.20 49 8 144123260
-23.27 2.41 -2.05 6 10 144123264
-1.13 0.12 -0.30 2 0 144123297
-1.40 0.15 -0.33 2 2 144123301
-1.07 0.11 -0.21 45 4 144123306
-11.54 1.23 -1.84 7 6 144123310
-1.60 0.17 -0.20 46 8 144123315
-23.29 2.48 -2.05 6 10 144123320
-1.12 0.12 -0.30 2 0 144123352
-1.41 0.16 -0.33 2 2 144123356
-1.07 0.12 -0.21 40 4 144123361
-11.53 1.27 -1.84 7 6 144123366
-1.60 0.18 -0.20 45 8 144123370
-23.31 2.57 -2.05 6 10 144123375
-1.13 0.13 -0.30 2 0 144123407
-1.40 0.16 -0.33 2 2 144123412
-1.07 0.12 -0.21 40 4 144123416
-11.53 1.31 -1.84 7 6 144123421
-1.60 0.18 -0.20 51 8 144123426
-23.34 2.66 -2.06 6 10 144123430
-1.14 0.13 -0.31 4 0 144123462
-1.41 0.17 -0.33 2 2 144123467
-1.07 0.13 -0.21 37 4 144123472
-11.54 1.36 -1.84 7 6 144123476
-1.59 0.19 -0.20 45 8 144123481
-23.40 2.75 -2.06 6 10 144123485
-1.14 0.14 -0.31 4 0 144123518
-1.41 0.17 -0.33 2 2 144123522
-1.06 0.13 -0.21 37 4 144123527
-11.55 1.40 -1.84 7 6 144123532
-1.60 0.19 -0.20 42 8 144123536
-23.40 2.83 -2.06 6 10 144123541
-1.12 0.14 -0.30 2 0 144123573
-1.41 0.18 -0.33 1 2 144123578
-1.06 0.13 -0.21 36 4 144123582
-11.54 1.44 -1.84 8 6 144123587
-1.60 0.20 -0.20 43 8 144123591
-23.43 2.92 -2.07 6 10 144123596
-44.06 5.49 -2.33 18 12 144123601
-1.14 0.15 -0.31 2 0 144123628
-1.41 0.18 -0.33 1 2 144123633
-1.07 0.14 -0.21 36 4 144123637
-11.54 1.48 -1.84 8 6 144123642
-1.60 0.20 -0.20 45 8 144123647
-23.47 3.00 -2.07 6 10 144123651
-43.97 5.62 -2.32 18 12 144123656
-1.14 0.15 -0.31 2 0 144123684
-1.40 0.18 -0.33 2 2 144123688
-1.08 0.14 -0.21 32 4 144123693
-11.55 1.52 -1.85 8 6 144123697
-1.60 0.21 -0.20 43 8 144123702
-23.52 3.09 -2.08 6 10 144123707
-43.23 5.69 -2.28 17 12 144123711
-1.14 0.15 -0.31 2 0 144123739
-1.40 0.19 -0.33 1 2 144123743
-1.07 0.15 -0.21 32 4 144123748
-11.56 1.56 -1.85 7 6 144123753
-1.60 0.22 -0.20 44 8 144123757
-23.54 3.18 -2.08 6 10 144123762
-42.87 5.80 -2.27 17 12 144123767
-1.14 0.16 -0.31 2 0 144123794
-1.42 0.20 -0.33 1 2 144123799
-1.07 0.15 -0.21 32 4 144123803
-11.57 1.61 -1.85 7 6 144123808
-1.60 0.22 -0.20 41 8 144123813
-23.57 3.27 -2.08 6 10 144123817
-42.72 5.93 -2.26 17 12 144123822
-1.13 0.16 -0.31 2 0 144123849
-1.42 0.20 -0.33 2 2 144123854
-1.08 0.15 -0.21 30 4 144123859
-11.57 1.64 -1.85 7 6 144123863
-1.61 0.23 -0.20 41 8 144123868
-23.57 3.35 -2.08 6 10 144123873
-1.13 0.16 -0.30 2 0 144123905
-1.41 0.20 -0.33 1 2 144123909
-1.08 0.16 -0.21 31 4 144123914
-11.56 1.69 -1.85 7 6 144123919
-1.60 0.23 -0.20 38 8 144123923
-23.62 3.44 -2.09 6 10 144123928
-41.89 6.11 -2.22 16 12 144123932
-1.14 0.17 -0.31 2 0 144123960
-1.42 0.21 -0.33 2 2 144123965
-1.09 0.16 -0.21 30 4 144123969
-11.57 1.73 -1.85 7 6 144123974
-1.60 0.24 -0.20 36 8 144123978
-23.66 3.53 -2.09 6 10 144123983
-41.42 6.18 -2.19 16 12 144123988
-1.14 0.17 -0.31 2 0 144124015
-1.40 0.21 -0.33 1 2 144124020
-1.08 0.16 -0.21 26 4 144124025
-11.58 1.77 -1.86 7 6 144124029
-1.60 0.24 -0.20 32 8 144124034
-23.68 3.62 -2.10 3 10 144124038
-41.01 6.27 -2.17 15 12 144124043
-1.14 0.18 -0.31 2 0 144124071
-1.43 0.22 -0.33 2 2 144124075
-1.06 0.17 -0.21 25 4 144124080
-11.59 1.81 -1.86 7 6 144124084
-1.60 0.25 -0.20 32 8 144124089
-23.70 3.71 -2.10 3 10 144124094
-40.46 6.33 -2.15 15 12 144124098
-1.14 0.18 -0.31 2 0 144124126
-1.43 0.23 -0.33 2 2 144124131
-1.07 0.17 -0.21 23 4 144124135
-11.59 1.86 -1.86 7 6 144124140
-1.61 0.26 -0.20 30 8 144124144
-23.68 3.79 -2.10 6 10 144124149
-40.16 6.43 -2.13 14 12 144124154
-1.15 0.19 -0.31 2 0 144124181
-1.43 0.23 -0.33 2 2 144124186
-1.07 0.17 -0.21 23 4 144124190
-11.60 1.89 -1.86 7 6 144124195
-1.61 0.26 -0.20 30 8 144124200
-23.72 3.88 -2.10 6 10 144124204
-39.54 6.46 -2.10 14 12 144124209
-1.14 0.19 -0.31 2 0 144124237
-1.41 0.24 -0.33 2 2 144124241
-1.07 0.18 -0.21 23 4 144124246
-11.59 1.94 -1.86 7 6 144124250
-1.61 0.27 -0.20 29 8 144124255
-23.77 3.97 -2.11 6 10 144124260
-38.75 6.47 -2.06 13 12 144124264
-1.14 0.20 -0.31 2 0 144124292
-1.40 0.24 -0.33 2 2 144124296
-1.08 0.18 -0.21 23 4 144124301
-11.61 1.98 -1.86 7 6 144124306
-1.59 0.27 -0.20 31 8 144124310
-23.79 4.06 -2.11 6 10 144124315
-38.18 6.51 -2.03 13 12 144124319
-1.16 0.20 -0.31 2 0 144124347
-1.41 0.25 -0.33 2 2 144124352
-1.07 0.19 -0.21 22 4 144124356
-11.61 2.02 -1.87 7 6 144124361
-1.59 0.28 -0.20 28 8 144124366
-23.82 4.15 -2.12 6 10 144124370
