X Y Z Reflectivity LaserID Timestamp 
-1.16 0.00 -0.31 2 0 1275828536
-1.40 0.00 -0.32 2 2 1275828541
-1.06 0.00 -0.21 100 4 1275828545
-11.81 0.01 -1.87 4 6 1275828550
-1.59 0.00 -0.20 100 8 1275828555
-22.77 0.02 -1.99 5 10 1275828559
-1.13 0.01 -0.30 2 0 1275828592
-1.40 0.01 -0.32 1 2 1275828596
-1.05 0.00 -0.20 100 4 1275828601
-11.80 0.05 -1.87 4 6 1275828605
-1.59 0.01 -0.20 100 8 1275828610
-22.77 0.10 -1.99 5 10 1275828615
-1.15 0.01 -0.31 2 0 1275828647
-1.41 0.01 -0.33 2 2 1275828651
-1.06 0.01 -0.21 100 4 1275828656
-11.81 0.09 -1.87 4 6 1275828661
-1.60 0.01 -0.20 100 8 1275828665
-22.73 0.18 -1.99 5 10 1275828670
-1.12 0.01 -0.30 2 0 1275828702
-1.42 0.02 -0.33 2 2 1275828707
-1.06 0.01 -0.21 100 4 1275828711
-11.80 0.14 -1.87 4 6 1275828716
-1.60 0.02 -0.20 100 8 1275828721
-22.73 0.26 -1.99 5 10 1275828725
-1.14 0.02 -0.30 4 0 1275828757
-1.40 0.02 -0.32 2 2 1275828762
-1.06 0.02 -0.21 100 4 1275828767
-11.80 0.18 -1.87 4 6 1275828771
-1.60 0.02 -0.20 100 8 1275828776
-22.68 0.34 -1.98 34 10 1275828780
-1.14 0.02 -0.31 2 0 1275828813
-1.40 0.03 -0.32 1 2 1275828817
-1.07 0.02 -0.21 100 4 1275828822
-11.79 0.22 -1.87 5 6 1275828827
-1.59 0.03 -0.20 100 8 1275828831
-22.67 0.42 -1.98 20 10 1275828836
-1.13 0.02 -0.30 2 0 1275828868
-1.40 0.03 -0.32 1 2 1275828873
-1.06 0.02 -0.21 100 4 1275828877
-11.79 0.26 -1.87 6 6 1275828882
-1.59 0.03 -0.20 100 8 1275828886
-1.14 0.03 -0.31 2 0 1275828923
-1.43 0.04 -0.33 2 2 1275828928
-1.06 0.03 -0.21 100 4 1275828933
-11.80 0.30 -1.87 6 6 1275828937
-1.60 0.04 -0.20 100 8 1275828942
-22.68 0.57 -1.98 2 10 1275828946
-74.24 1.88 -1.30 29 14 1275828956
-1.14 0.03 -0.31 2 0 1275828979
-1.41 0.04 -0.33 3 2 1275828983
-1.07 0.03 -0.21 100 4 1275828988
-11.79 0.34 -1.87 7 6 1275828992
-1.60 0.05 -0.20 100 8 1275828997
-22.67 0.66 -1.98 2 10 1275829002
-1.14 0.04 -0.30 2 0 1275829034
-1.39 0.04 -0.32 2 2 1275829038
-1.07 0.03 -0.21 100 4 1275829043
-11.78 0.38 -1.87 6 6 1275829048
-1.60 0.05 -0.20 100 8 1275829052
-22.68 0.73 -1.99 2 10 1275829057
-74.34 2.40 -1.30 68 14 1275829066
-1.13 0.04 -0.30 2 0 1275829089
-1.41 0.05 -0.32 2 2 1275829094
-1.07 0.04 -0.21 100 4 1275829098
-11.78 0.42 -1.87 6 6 1275829103
-1.59 0.06 -0.20 100 8 1275829108
-22.70 0.81 -1.99 2 10 1275829112
-1.14 0.04 -0.31 2 0 1275829144
-1.41 0.06 -0.33 2 2 1275829149
-1.06 0.04 -0.21 100 4 1275829154
-11.78 0.46 -1.87 6 6 1275829158
-1.60 0.06 -0.20 100 8 1275829163
-22.68 0.88 -1.99 2 10 1275829167
-1.13 0.05 -0.30 2 0 1275829200
-1.41 0.06 -0.33 1 2 1275829204
-1.07 0.05 -0.21 100 4 1275829209
-11.77 0.50 -1.87 7 6 1275829214
-1.60 0.07 -0.20 100 8 1275829218
-22.68 0.97 -1.99 2 10 1275829223
-1.12 0.05 -0.30 2 0 1275829255
-1.41 0.06 -0.33 1 2 1275829260
-1.07 0.05 -0.21 100 4 1275829264
-11.75 0.54 -1.86 7 6 1275829269
-1.60 0.07 -0.20 100 8 1275829273
-22.68 1.04 -1.99 5 10 1275829278
-28.02 1.29 -0.49 6 14 1275829287
-1.15 0.06 -0.31 2 0 1275829310
-1.41 0.07 -0.33 2 2 1275829315
-1.07 0.05 -0.21 100 4 1275829319
-11.75 0.58 -1.86 7 6 1275829324
-1.60 0.08 -0.20 100 8 1275829329
-22.67 1.12 -1.99 5 10 1275829333
-25.31 1.26 -1.33 5 12 1275829338
-1.15 0.06 -0.31 2 0 1275829366
-1.40 0.07 -0.32 1 2 1275829370
-1.07 0.06 -0.21 100 4 1275829375
-11.74 0.62 -1.86 7 6 1275829379
-1.59 0.08 -0.20 100 8 1275829384
-22.67 1.20 -1.99 5 10 1275829389
-25.31 1.34 -1.33 37 12 1275829393
-1.15 0.06 -0.31 2 0 1275829421
-1.41 0.08 -0.33 2 2 1275829425
-1.06 0.06 -0.21 100 4 1275829430
-11.73 0.66 -1.86 7 6 1275829435
-1.59 0.09 -0.20 100 8 1275829439
-22.66 1.28 -1.99 5 10 1275829444
-1.15 0.07 -0.31 2 0 1275829476
-1.40 0.08 -0.32 3 2 1275829481
-1.06 0.06 -0.21 100 4 1275829485
-11.72 0.70 -1.86 7 6 1275829490
-1.60 0.10 -0.20 100 8 1275829495
-22.65 1.35 -1.99 5 10 1275829499
-25.18 1.50 -1.32 21 12 1275829504
-1.15 0.07 -0.31 2 0 1275829531
-1.41 0.09 -0.33 2 2 1275829536
-1.06 0.07 -0.21 100 4 1275829541
-11.70 0.74 -1.86 7 6 1275829545
-1.60 0.10 -0.20 100 8 1275829550
-22.65 1.44 -1.99 5 10 1275829555
-1.13 0.08 -0.30 2 0 1275829587
-1.42 0.09 -0.33 1 2 1275829591
-1.08 0.07 -0.21 100 4 1275829596
-11.70 0.78 -1.86 6 6 1275829601
-1.60 0.11 -0.20 98 8 1275829605
