X Y Z Reflectivity LaserID Timestamp 
-1.14 0.01 -0.31 2 0 981441155
-1.40 0.01 -0.32 2 2 981441159
-1.06 0.01 -0.21 100 4 981441164
-11.59 0.07 -1.84 4 6 981441169
-1.59 0.01 -0.20 100 8 981441173
-22.33 0.14 -1.95 5 10 981441178
-1.12 0.01 -0.30 2 0 981441210
-1.40 0.01 -0.32 2 2 981441215
-1.07 0.01 -0.21 100 4 981441219
-11.59 0.11 -1.83 4 6 981441224
-1.59 0.02 -0.19 100 8 981441228
-22.34 0.22 -1.95 5 10 981441233
-76.40 0.74 -1.33 56 14 981441242
-1.14 0.02 -0.30 2 0 981441265
-1.40 0.02 -0.32 2 2 981441270
-1.06 0.01 -0.21 100 4 981441274
-11.60 0.15 -1.84 6 6 981441279
-1.57 0.02 -0.19 100 8 981441284
-22.33 0.30 -1.95 22 10 981441288
-1.14 0.02 -0.31 4 0 981441321
-1.40 0.02 -0.32 2 2 981441325
-1.06 0.02 -0.21 100 4 981441330
-11.59 0.20 -1.84 5 6 981441334
-1.58 0.03 -0.19 100 8 981441339
-22.29 0.38 -1.95 41 10 981441344
-1.12 0.02 -0.30 2 0 981441376
-1.40 0.03 -0.32 1 2 981441380
-1.06 0.02 -0.21 100 4 981441385
-11.60 0.23 -1.84 7 6 981441390
-1.58 0.03 -0.19 100 8 981441394
-22.29 0.45 -1.95 8 10 981441399
-1.15 0.03 -0.31 2 0 981441431
-1.42 0.03 -0.33 2 2 981441436
-1.06 0.03 -0.21 100 4 981441440
-11.58 0.28 -1.84 7 6 981441445
-1.59 0.04 -0.19 100 8 981441450
-22.35 0.53 -1.96 8 10 981441454
-1.14 0.03 -0.31 2 0 981441486
-1.40 0.04 -0.32 2 2 981441491
-1.06 0.03 -0.21 100 4 981441496
-11.58 0.32 -1.83 7 6 981441500
-1.58 0.04 -0.19 100 8 981441505
-22.39 0.61 -1.96 8 10 981441510
-1.14 0.04 -0.31 2 0 981441542
-1.39 0.04 -0.32 2 2 981441546
-1.06 0.03 -0.21 100 4 981441551
-11.58 0.36 -1.83 7 6 981441556
-1.58 0.05 -0.19 100 8 981441560
-22.43 0.69 -1.96 5 10 981441565
-1.13 0.04 -0.30 2 0 981441597
-1.41 0.05 -0.33 2 2 981441602
-1.06 0.04 -0.21 100 4 981441606
-11.57 0.40 -1.83 7 6 981441611
-1.58 0.05 -0.19 100 8 981441615
-22.47 0.77 -1.97 8 10 981441620
-1.13 0.04 -0.30 2 0 981441652
-1.41 0.05 -0.33 3 2 981441657
-1.07 0.04 -0.21 100 4 981441662
-11.57 0.44 -1.83 8 6 981441666
-1.58 0.06 -0.19 100 8 981441671
-22.50 0.85 -1.97 5 10 981441675
-1.12 0.05 -0.30 2 0 981441708
-1.41 0.06 -0.33 2 2 981441712
-1.07 0.04 -0.21 100 4 981441717
-11.56 0.47 -1.83 8 6 981441721
-1.59 0.07 -0.20 100 8 981441726
-22.53 0.92 -1.97 8 10 981441731
-1.12 0.05 -0.30 2 0 981441763
-1.40 0.06 -0.32 1 2 981441768
-1.07 0.05 -0.21 100 4 981441772
-11.55 0.52 -1.83 8 6 981441777
-1.58 0.07 -0.19 100 8 981441781
-22.59 1.01 -1.98 5 10 981441786
-1.14 0.05 -0.31 2 0 981441818
-1.41 0.07 -0.33 1 2 981441823
-1.07 0.05 -0.21 100 4 981441827
-11.55 0.55 -1.83 8 6 981441832
-1.57 0.08 -0.19 100 8 981441837
-22.64 1.09 -1.98 5 10 981441841
-1.14 0.06 -0.31 2 0 981441874
-1.39 0.07 -0.32 1 2 981441878
-1.06 0.05 -0.21 100 4 981441883
-11.54 0.60 -1.83 8 6 981441887
-1.58 0.08 -0.19 100 8 981441892
-22.69 1.17 -1.99 5 10 981441897
-1.12 0.06 -0.30 2 0 981441929
-1.41 0.08 -0.33 1 2 981441933
-1.06 0.06 -0.21 100 4 981441938
-11.55 0.64 -1.83 8 6 981441943
-1.58 0.09 -0.19 100 8 981441947
-22.71 1.25 -1.99 5 10 981441952
-1.13 0.07 -0.30 2 0 981441984
-1.42 0.08 -0.33 3 2 981441989
-1.07 0.06 -0.21 100 4 981441993
-11.54 0.68 -1.83 8 6 981441998
-1.60 0.09 -0.20 100 8 981442003
-22.79 1.34 -2.00 5 10 981442007
-1.14 0.07 -0.31 2 0 981442039
-1.40 0.09 -0.32 2 2 981442044
-1.07 0.07 -0.21 100 4 981442049
-11.54 0.71 -1.83 8 6 981442053
-1.60 0.10 -0.20 98 8 981442058
-22.84 1.41 -2.00 5 10 981442062
-1.15 0.08 -0.31 2 0 981442095
-1.40 0.09 -0.32 2 2 981442099
-1.07 0.07 -0.21 100 4 981442104
-11.53 0.75 -1.83 12 6 981442109
-1.58 0.10 -0.19 95 8 981442113
-22.88 1.50 -2.01 5 10 981442118
-1.14 0.08 -0.31 2 0 981442150
-1.41 0.10 -0.33 2 2 981442155
-1.06 0.07 -0.21 100 4 981442159
-11.51 0.79 -1.83 15 6 981442164
-1.59 0.11 -0.20 86 8 981442168
-22.93 1.58 -2.01 6 10 981442173
-1.12 0.08 -0.30 2 0 981442205
-1.41 0.10 -0.33 2 2 981442210
-1.06 0.08 -0.21 100 4 981442215
-11.45 0.83 -1.82 10 6 981442219
-1.60 0.12 -0.20 95 8 981442224
-22.97 1.67 -2.02 6 10 981442228
-1.12 0.09 -0.30 2 0 981442262
-1.42 0.11 -0.33 2 2 981442266
-1.06 0.08 -0.21 100 4 981442271
-11.19 0.85 -1.78 8 6 981442275
