X Y Z Reflectivity LaserID Timestamp 
-1.12 0.00 -0.30 2 0 643956925
-1.41 0.00 -0.32 2 2 643956929
-1.06 0.00 -0.21 100 4 643956934
-11.78 0.03 -1.87 8 6 643956939
-1.59 0.00 -0.20 100 8 643956943
-22.82 0.06 -2.00 5 10 643956948
-1.14 0.01 -0.31 2 0 643956980
-1.40 0.01 -0.32 1 2 643956985
-1.07 0.01 -0.21 100 4 643956989
-11.78 0.08 -1.87 8 6 643956994
-1.58 0.01 -0.19 100 8 643956999
-22.81 0.15 -2.00 5 10 643957003
-1.14 0.01 -0.31 2 0 643957035
-1.41 0.01 -0.33 2 2 643957040
-1.05 0.01 -0.20 100 4 643957045
-11.79 0.11 -1.87 8 6 643957049
-1.58 0.02 -0.19 100 8 643957054
-22.79 0.22 -1.99 5 10 643957058
-1.14 0.01 -0.30 2 0 643957091
-1.41 0.02 -0.33 2 2 643957095
-1.06 0.01 -0.21 100 4 643957100
-11.79 0.16 -1.87 8 6 643957105
-1.58 0.02 -0.19 100 8 643957109
-22.73 0.30 -1.99 2 10 643957114
-1.14 0.02 -0.31 4 0 643957146
-1.41 0.02 -0.33 2 2 643957151
-1.06 0.02 -0.21 100 4 643957155
-11.78 0.20 -1.87 8 6 643957160
-1.58 0.03 -0.19 100 8 643957164
-22.70 0.38 -1.99 2 10 643957169
-1.14 0.02 -0.30 2 0 643957201
-1.42 0.03 -0.33 1 2 643957206
-1.07 0.02 -0.21 100 4 643957211
-11.77 0.24 -1.87 8 6 643957215
-1.58 0.03 -0.19 100 8 643957220
-22.68 0.46 -1.99 2 10 643957224
-1.16 0.03 -0.31 2 0 643957258
-1.40 0.03 -0.32 2 2 643957262
-1.07 0.02 -0.21 100 4 643957267
-11.78 0.28 -1.87 8 6 643957271
-1.58 0.04 -0.19 100 8 643957276
-22.65 0.53 -1.98 5 10 643957281
-1.14 0.03 -0.31 2 0 643957313
-1.41 0.04 -0.33 2 2 643957317
-1.06 0.03 -0.21 100 4 643957322
-11.78 0.32 -1.87 8 6 643957327
-1.57 0.04 -0.19 100 8 643957331
-22.64 0.61 -1.98 5 10 643957336
-1.12 0.03 -0.30 2 0 643957368
-1.41 0.04 -0.33 3 2 643957373
-1.06 0.03 -0.21 100 4 643957377
-11.77 0.36 -1.87 8 6 643957382
-1.58 0.05 -0.19 100 8 643957387
-22.52 0.69 -1.97 5 10 643957391
-1.15 0.04 -0.31 2 0 643957423
-1.40 0.05 -0.32 2 2 643957428
-1.07 0.04 -0.21 100 4 643957433
-11.76 0.40 -1.86 8 6 643957437
-1.59 0.05 -0.19 100 8 643957442
-22.11 0.75 -1.94 5 10 643957446
-25.78 0.88 -0.45 5 14 643957456
-1.14 0.04 -0.31 2 0 643957479
-1.40 0.05 -0.32 2 2 643957483
-1.07 0.04 -0.21 100 4 643957488
-11.75 0.44 -1.86 7 6 643957493
-1.58 0.06 -0.19 100 8 643957497
-21.61 0.81 -1.89 5 10 643957502
-25.79 0.96 -0.45 5 14 643957511
-1.13 0.05 -0.30 2 0 643957534
-1.41 0.06 -0.33 2 2 643957539
-1.07 0.04 -0.21 100 4 643957543
-11.75 0.48 -1.86 8 6 643957548
-1.58 0.06 -0.19 100 8 643957552
-21.10 0.86 -1.85 4 10 643957557
-25.78 1.06 -1.35 5 12 643957562
-25.80 1.06 -0.45 5 14 643957566
-1.13 0.05 -0.30 2 0 643957589
-1.42 0.06 -0.33 1 2 643957594
-1.06 0.05 -0.21 100 4 643957598
-11.75 0.52 -1.86 7 6 643957603
-1.58 0.07 -0.19 100 8 643957608
-21.00 0.93 -1.84 4 10 643957612
-25.70 1.14 -1.35 11 12 643957617
-25.72 1.14 -0.45 10 14 643957622
-1.12 0.05 -0.30 2 0 643957645
-1.41 0.07 -0.33 1 2 643957649
-1.06 0.05 -0.21 100 4 643957654
-11.74 0.56 -1.86 8 6 643957658
-1.58 0.08 -0.19 100 8 643957663
-20.93 1.00 -1.83 4 10 643957668
-25.79 1.24 -0.45 5 14 643957677
-1.13 0.06 -0.30 2 0 643957700
-1.41 0.07 -0.33 1 2 643957704
-1.07 0.05 -0.21 100 4 643957709
-11.73 0.60 -1.86 8 6 643957714
-1.59 0.08 -0.20 100 8 643957718
-20.84 1.07 -1.83 8 10 643957723
-25.82 1.32 -0.45 5 14 643957732
-1.15 0.06 -0.31 2 0 643957755
-1.41 0.08 -0.33 1 2 643957760
-1.07 0.06 -0.21 100 4 643957764
-11.72 0.64 -1.86 8 6 643957769
-1.58 0.09 -0.19 100 8 643957774
-20.64 1.13 -1.81 10 10 643957778
-25.83 1.41 -0.45 5 14 643957787
-1.16 0.07 -0.31 2 0 643957810
-1.40 0.08 -0.32 3 2 643957815
-1.07 0.06 -0.21 100 4 643957820
-11.72 0.68 -1.86 8 6 643957824
-1.58 0.09 -0.19 100 8 643957829
-20.53 1.19 -1.80 14 10 643957834
-1.16 0.07 -0.31 2 0 643957866
-1.42 0.09 -0.33 2 2 643957870
-1.05 0.07 -0.20 100 4 643957875
-11.71 0.72 -1.86 8 6 643957880
-1.58 0.10 -0.19 100 8 643957884
-20.32 1.26 -1.78 14 10 643957889
-1.14 0.07 -0.31 2 0 643957921
-1.42 0.09 -0.33 1 2 643957926
-1.06 0.07 -0.21 100 4 643957930
-11.70 0.76 -1.86 8 6 643957935
-1.58 0.10 -0.19 100 8 643957939
-20.19 1.32 -1.77 7 10 643957944
-1.13 0.08 -0.30 2 0 643957976
-1.41 0.10 -0.33 1 2 643957981
-1.07 0.07 -0.21 100 4 643957986
-11.68 0.80 -1.85 8 6 643957990
-1.59 0.11 -0.20 100 8 643957995
-20.01 1.38 -1.75 5 10 643957999
-1.14 0.08 -0.31 2 0 643958032
-1.41 0.10 -0.33 2 2 643958036
-1.07 0.08 -0.21 100 4 643958041
-11.68 0.84 -1.85 8 6 643958045
-1.60 0.12 -0.20 98 8 643958050
-19.93 1.44 -1.75 7 10 643958055
-1.15 0.09 -0.31 2 0 643958087
-1.41 0.11 -0.33 2 2 643958092
-1.07 0.08 -0.21 100 4 643958096
-11.68 0.89 -1.85 8 6 643958101
-1.59 0.12 -0.20 92 8 643958105
-19.90 1.51 -1.75 7 10 643958110
-1.15 0.09 -0.31 2 0 643958142
-1.41 0.11 -0.33 2 2 643958147
-1.07 0.08 -0.21 100 4 643958151
-11.68 0.92 -1.86 8 6 643958156
-1.59 0.13 -0.20 92 8 643958161
-19.91 1.57 -1.75 7 10 643958165
-1.13 0.09 -0.30 4 0 643958198
-1.43 0.12 -0.33 2 2 643958202
-1.06 0.09 -0.21 100 4 643958207
-11.66 0.96 -1.85 8 6 643958211
-1.59 0.13 -0.20 89 8 643958216
-19.93 1.65 -1.75 7 10 643958221
-1.14 0.10 -0.31 2 0 643958253
