X Y Z Reflectivity LaserID Timestamp 
-1.12 0.01 -0.30 2 0 1303715878
-1.38 0.01 -0.32 2 2 1303715882
-2.21 0.01 0.12 1 3 1303715884
-1.06 0.00 -0.21 100 4 1303715887
-2.32 0.01 0.20 1 5 1303715889
-1.89 0.01 -0.30 1 6 1303715891
-2.42 0.01 0.30 1 7 1303715894
-1.59 0.01 -0.19 80 8 1303715896
-1.89 0.01 -0.17 2 10 1303715901
-1.93 0.01 -0.10 1 12 1303715905
-1.95 0.01 -0.03 1 14 1303715910
-1.12 0.01 -0.30 2 0 1303715933
-1.38 0.01 -0.32 2 2 1303715937
-2.31 0.02 0.12 1 3 1303715940
-1.06 0.01 -0.21 98 4 1303715942
-2.31 0.02 0.20 2 5 1303715944
-1.87 0.02 -0.30 1 6 1303715947
-2.43 0.02 0.30 1 7 1303715949
-1.59 0.01 -0.19 77 8 1303715951
-1.91 0.02 -0.17 2 10 1303715956
-1.95 0.02 -0.10 2 12 1303715960
-1.97 0.02 -0.03 1 14 1303715965
-1.12 0.01 -0.30 4 0 1303715988
-1.38 0.02 -0.32 2 2 1303715993
-2.31 0.03 0.12 1 3 1303715995
-1.06 0.01 -0.21 100 4 1303715997
-2.31 0.03 0.20 1 5 1303716000
-1.88 0.02 -0.30 1 6 1303716002
-2.46 0.03 0.30 1 7 1303716004
-1.58 0.02 -0.19 80 8 1303716007
-1.89 0.02 -0.17 2 10 1303716011
-1.95 0.02 -0.10 1 12 1303716016
-1.97 0.02 -0.03 1 14 1303716020
-1.13 0.02 -0.30 4 0 1303716043
-1.40 0.02 -0.32 2 2 1303716048
-2.26 0.03 0.12 1 3 1303716050
-1.06 0.02 -0.21 98 4 1303716053
-2.32 0.03 0.20 1 5 1303716055
-1.89 0.03 -0.30 1 6 1303716057
-2.49 0.04 0.31 1 7 1303716060
-1.58 0.02 -0.19 80 8 1303716062
-1.91 0.03 -0.17 2 10 1303716066
-1.95 0.03 -0.10 1 12 1303716071
-1.96 0.03 -0.03 1 14 1303716076
-1.12 0.02 -0.30 4 0 1303716099
-1.39 0.03 -0.32 1 2 1303716103
-2.27 0.04 0.12 1 3 1303716106
-1.06 0.02 -0.21 96 4 1303716108
-2.33 0.04 0.20 1 5 1303716110
-1.91 0.04 -0.30 1 6 1303716113
-1.58 0.03 -0.19 74 8 1303716117
-1.87 0.04 -0.16 2 10 1303716122
-1.96 0.04 -0.10 1 12 1303716126
-1.95 0.04 -0.03 1 14 1303716131
-1.13 0.03 -0.30 2 0 1303716154
-1.39 0.03 -0.32 2 2 1303716159
-2.26 0.05 0.12 1 3 1303716161
-1.06 0.02 -0.21 92 4 1303716163
-2.31 0.05 0.20 1 5 1303716166
-1.87 0.04 -0.30 1 6 1303716168
-1.60 0.04 -0.20 72 8 1303716172
