X Y Z Reflectivity LaserID Timestamp 
-1.13 0.00 -0.30 2 0 554278272
-1.41 0.00 -0.33 1 2 554278276
-1.06 0.00 -0.21 100 4 554278281
-11.71 0.04 -1.85 7 6 554278285
-1.59 0.01 -0.20 100 8 554278290
-22.80 0.08 -1.99 5 10 554278295
-40.33 0.13 -2.11 14 12 554278299
-1.16 0.01 -0.31 2 0 554278327
-1.41 0.01 -0.33 2 2 554278332
-1.06 0.01 -0.21 100 4 554278336
-11.71 0.08 -1.86 7 6 554278341
-1.58 0.01 -0.19 100 8 554278345
-22.80 0.15 -2.00 5 10 554278350
-40.24 0.27 -2.11 14 12 554278355
-1.15 0.01 -0.31 2 0 554278382
-1.41 0.01 -0.33 1 2 554278387
-1.06 0.01 -0.21 100 4 554278391
-11.71 0.12 -1.85 6 6 554278396
-1.58 0.02 -0.19 100 8 554278401
-22.77 0.23 -1.99 5 10 554278405
-40.38 0.42 -2.12 14 12 554278410
-1.13 0.02 -0.30 2 0 554278438
-1.41 0.02 -0.33 2 2 554278442
-1.06 0.01 -0.21 100 4 554278447
-11.71 0.16 -1.86 6 6 554278451
-1.59 0.02 -0.19 100 8 554278456
-22.77 0.31 -1.99 5 10 554278461
-39.98 0.55 -2.10 14 12 554278465
-1.14 0.02 -0.30 4 0 554278493
-1.41 0.02 -0.33 1 2 554278497
-1.06 0.02 -0.21 100 4 554278502
-11.70 0.20 -1.85 6 6 554278507
-1.58 0.03 -0.19 100 8 554278511
-22.77 0.39 -1.99 5 10 554278516
-40.03 0.69 -2.10 14 12 554278520
-1.14 0.02 -0.30 2 0 554278548
-1.41 0.03 -0.33 1 2 554278553
-1.07 0.02 -0.21 100 4 554278557
-11.71 0.24 -1.85 6 6 554278562
-1.58 0.03 -0.19 100 8 554278567
-22.74 0.47 -1.99 5 10 554278571
-40.42 0.84 -2.12 14 12 554278576
-1.14 0.03 -0.31 2 0 554278603
-1.42 0.03 -0.33 2 2 554278608
-1.07 0.03 -0.21 100 4 554278613
-11.70 0.28 -1.85 6 6 554278617
-1.57 0.04 -0.19 100 8 554278622
-22.73 0.55 -1.99 5 10 554278626
-40.17 0.97 -2.11 14 12 554278631
-1.15 0.03 -0.31 2 0 554278659
-41.00 1.13 0.72 10 1 554278661
-1.41 0.04 -0.32 2 2 554278663
-1.06 0.03 -0.21 100 4 554278668
-11.70 0.32 -1.85 6 6 554278673
-1.59 0.04 -0.19 100 8 554278677
-22.73 0.62 -1.99 5 10 554278682
-40.96 1.13 7.96 17 11 554278684
-40.16 1.10 -2.11 14 12 554278686
-1.13 0.04 -0.30 2 0 554278714
-40.99 1.27 0.72 10 1 554278716
-1.41 0.04 -0.33 2 2 554278719
-40.96 1.27 2.15 14 3 554278721
-1.06 0.03 -0.21 100 4 554278723
-40.97 1.27 3.59 11 5 554278726
-11.70 0.36 -1.85 6 6 554278728
-40.96 1.27 5.03 14 7 554278730
-1.59 0.05 -0.19 100 8 554278732
-41.03 1.28 6.50 11 9 554278735
-22.72 0.71 -1.99 5 10 554278737
-39.86 1.24 -2.09 14 12 554278742
-1.14 0.04 -0.30 2 0 554278769
-1.41 0.05 -0.33 2 2 554278774
-1.07 0.04 -0.21 100 4 554278779
-11.69 0.40 -1.85 6 6 554278783
-1.59 0.05 -0.20 100 8 554278788
-22.71 0.78 -1.99 5 10 554278792
