X Y Z Reflectivity LaserID Timestamp 
-1.14 0.01 -0.30 2 0 1583449470
-1.38 0.01 -0.32 2 2 1583449474
-1.06 0.01 -0.21 100 4 1583449479
-11.84 0.08 -1.88 6 6 1583449484
-1.58 0.01 -0.19 74 8 1583449488
-23.71 0.17 -2.07 6 10 1583449493
-1.13 0.01 -0.30 2 0 1583449525
-1.39 0.01 -0.32 2 2 1583449530
-1.06 0.01 -0.21 100 4 1583449534
-11.84 0.12 -1.88 5 6 1583449539
-1.59 0.02 -0.20 72 8 1583449544
-23.70 0.25 -2.07 6 10 1583449548
-1.12 0.02 -0.30 4 0 1583449580
-1.39 0.02 -0.32 2 2 1583449585
-1.07 0.01 -0.21 100 4 1583449590
-11.84 0.16 -1.88 6 6 1583449594
-1.59 0.02 -0.20 72 8 1583449599
-23.76 0.33 -2.08 6 10 1583449603
-1.13 0.02 -0.30 4 0 1583449636
-1.38 0.02 -0.32 2 2 1583449640
-1.07 0.02 -0.21 100 4 1583449645
-11.84 0.20 -1.88 6 6 1583449650
-1.59 0.03 -0.20 70 8 1583449654
-23.81 0.41 -2.08 9 10 1583449659
-1.15 0.02 -0.31 2 0 1583449691
-1.37 0.03 -0.32 2 2 1583449696
-1.06 0.02 -0.21 100 4 1583449700
-11.85 0.25 -1.88 6 6 1583449705
-1.59 0.03 -0.19 72 8 1583449709
-23.82 0.49 -2.08 16 10 1583449714
-1.12 0.03 -0.30 2 0 1583449746
-1.39 0.03 -0.32 2 2 1583449751
-1.05 0.03 -0.20 100 4 1583449756
-11.87 0.29 -1.88 6 6 1583449760
-1.59 0.04 -0.20 70 8 1583449765
-23.90 0.58 -2.09 3 10 1583449769
-1.14 0.03 -0.30 2 0 1583449803
-1.39 0.04 -0.32 2 2 1583449807
-1.06 0.03 -0.21 100 4 1583449812
-11.87 0.33 -1.88 6 6 1583449816
-1.59 0.04 -0.20 70 8 1583449821
-23.93 0.66 -2.09 6 10 1583449826
-1.12 0.03 -0.30 2 0 1583449858
-1.39 0.04 -0.32 2 2 1583449862
-1.06 0.03 -0.21 100 4 1583449867
-11.86 0.37 -1.88 6 6 1583449872
-1.60 0.05 -0.20 68 8 1583449876
-23.99 0.75 -2.10 6 10 1583449881
-1.13 0.04 -0.30 2 0 1583449913
-1.39 0.05 -0.32 2 2 1583449918
-1.07 0.04 -0.21 90 4 1583449922
-11.86 0.41 -1.88 6 6 1583449927
-1.60 0.06 -0.20 68 8 1583449932
-24.05 0.84 -2.11 6 10 1583449936
-1.14 0.04 -0.30 2 0 1583449968
-1.39 0.05 -0.32 2 2 1583449973
-1.06 0.04 -0.21 87 4 1583449978
-11.86 0.45 -1.88 6 6 1583449982
-1.59 0.06 -0.20 72 8 1583449987
-24.13 0.92 -2.11 3 10 1583449991
-1.12 0.05 -0.30 2 0 1583450024
-1.39 0.06 -0.32 2 2 1583450028
-1.06 0.04 -0.21 83 4 1583450033
-11.88 0.50 -1.88 6 6 1583450038
-1.59 0.07 -0.20 70 8 1583450042
-24.17 1.01 -2.12 3 10 1583450047
-1.12 0.05 -0.30 2 0 1583450079
-1.39 0.06 -0.32 2 2 1583450084
-1.06 0.05 -0.21 83 4 1583450088
-11.88 0.54 -1.88 6 6 1583450093
-1.59 0.07 -0.20 70 8 1583450097
-24.24 1.10 -2.12 3 10 1583450102
-1.13 0.06 -0.30 2 0 1583450134
-1.39 0.07 -0.32 2 2 1583450139
-1.06 0.05 -0.21 76 4 1583450143
-11.87 0.58 -1.88 5 6 1583450148
-1.60 0.08 -0.20 64 8 1583450153
-24.32 1.19 -2.13 3 10 1583450157
-1.13 0.06 -0.30 2 0 1583450190
-1.39 0.07 -0.32 2 2 1583450194
-1.07 0.06 -0.21 73 4 1583450199
-11.87 0.62 -1.88 4 6 1583450203
-1.60 0.08 -0.20 66 8 1583450208
-24.40 1.27 -2.14 3 10 1583450213
-1.15 0.06 -0.31 2 0 1583450245
-1.39 0.08 -0.32 2 2 1583450249
-1.06 0.06 -0.21 73 4 1583450254
-11.88 0.66 -1.88 5 6 1583450259
-1.59 0.09 -0.20 66 8 1583450263
-24.47 1.36 -2.14 3 10 1583450268
-1.15 0.07 -0.31 2 0 1583450300
-1.39 0.08 -0.32 2 2 1583450305
-1.06 0.06 -0.21 71 4 1583450309
-11.88 0.70 -1.88 5 6 1583450314
-1.59 0.09 -0.20 66 8 1583450319
-24.54 1.45 -2.15 3 10 1583450323
-26.57 1.57 -1.39 5 12 1583450328
-1.11 0.07 -0.30 2 0 1583450355
-1.40 0.09 -0.32 2 2 1583450360
-1.06 0.07 -0.21 66 4 1583450365
-11.89 0.75 -1.89 5 6 1583450369
-1.60 0.10 -0.20 66 8 1583450374
-24.55 1.54 -2.15 3 10 1583450379
-26.55 1.67 -1.39 23 12 1583450383
-1.11 0.07 -0.30 2 0 1583450411
-1.39 0.09 -0.32 2 2 1583450415
-1.07 0.07 -0.21 68 4 1583450420
