X Y Z Reflectivity LaserID Timestamp 
-1.16 0.00 -0.31 2 0 538158657
-1.41 0.00 -0.32 1 2 538158662
-1.05 0.00 -0.20 100 4 538158666
-11.82 0.04 -1.87 7 6 538158671
-1.59 0.01 -0.19 100 8 538158676
-22.71 0.08 -1.99 5 10 538158680
-1.13 0.01 -0.30 2 0 538158713
-1.41 0.01 -0.33 1 2 538158717
-1.05 0.01 -0.20 100 4 538158722
-11.82 0.08 -1.87 7 6 538158726
-1.59 0.01 -0.20 100 8 538158731
-22.72 0.16 -1.99 5 10 538158736
-1.13 0.01 -0.30 2 0 538158768
-1.41 0.01 -0.33 1 2 538158772
-1.07 0.01 -0.21 100 4 538158777
-11.81 0.12 -1.87 7 6 538158782
-1.60 0.02 -0.20 100 8 538158786
-22.73 0.24 -1.99 5 10 538158791
-1.14 0.02 -0.30 2 0 538158823
-1.40 0.02 -0.32 2 2 538158828
-1.06 0.01 -0.21 100 4 538158832
-11.81 0.16 -1.87 7 6 538158837
-1.59 0.02 -0.20 100 8 538158842
-22.76 0.32 -1.99 5 10 538158846
-1.14 0.02 -0.30 4 0 538158878
-1.40 0.02 -0.32 1 2 538158883
-1.06 0.02 -0.21 100 4 538158888
-11.82 0.20 -1.87 7 6 538158892
-1.58 0.03 -0.19 100 8 538158897
-22.78 0.39 -1.99 5 10 538158901
-1.15 0.02 -0.31 2 0 538158934
-1.41 0.03 -0.33 1 2 538158938
-1.06 0.02 -0.21 100 4 538158943
-11.82 0.25 -1.87 7 6 538158948
-1.58 0.03 -0.19 100 8 538158952
-22.80 0.47 -1.99 5 10 538158957
-1.13 0.03 -0.30 2 0 538158989
-1.41 0.03 -0.33 2 2 538158994
-1.07 0.03 -0.21 100 4 538158998
-11.82 0.29 -1.87 6 6 538159003
-1.58 0.04 -0.19 100 8 538159007
-22.84 0.55 -2.00 5 10 538159012
-1.14 0.03 -0.31 2 0 538159044
-1.41 0.04 -0.33 1 2 538159049
-1.07 0.03 -0.21 100 4 538159054
-11.81 0.33 -1.87 6 6 538159058
-1.59 0.04 -0.20 100 8 538159063
-22.88 0.64 -2.00 5 10 538159067
-1.15 0.04 -0.31 2 0 538159100
-1.40 0.04 -0.32 2 2 538159104
-1.07 0.03 -0.21 100 4 538159109
-11.81 0.37 -1.87 6 6 538159113
-1.59 0.05 -0.20 100 8 538159118
-22.90 0.72 -2.00 5 10 538159123
-1.14 0.04 -0.30 2 0 538159155
-1.41 0.05 -0.32 2 2 538159159
-1.07 0.04 -0.21 100 4 538159164
-11.81 0.41 -1.87 6 6 538159169
-1.58 0.05 -0.19 100 8 538159173
-22.93 0.80 -2.01 6 10 538159178
-1.14 0.04 -0.30 2 0 538159210
-1.41 0.05 -0.33 2 2 538159215
-1.06 0.04 -0.21 100 4 538159219
-11.82 0.45 -1.87 6 6 538159224
-1.58 0.06 -0.19 100 8 538159229
-22.98 0.88 -2.01 6 10 538159233
-1.13 0.05 -0.30 2 0 538159265
-1.41 0.06 -0.33 2 2 538159270
-1.07 0.04 -0.21 100 4 538159275
-11.81 0.49 -1.87 6 6 538159279
-1.58 0.07 -0.19 100 8 538159284
-23.02 0.96 -2.02 6 10 538159288
-1.14 0.05 -0.31 2 0 538159321
-1.41 0.06 -0.32 1 2 538159325
-1.06 0.05 -0.21 100 4 538159330
-11.80 0.53 -1.87 7 6 538159335
-1.59 0.07 -0.19 100 8 538159339
-23.05 1.04 -2.02 6 10 538159344
-1.16 0.06 -0.31 2 0 538159376
-1.39 0.07 -0.32 1 2 538159381
-1.07 0.05 -0.21 100 4 538159385
-11.80 0.58 -1.87 7 6 538159390
-1.59 0.08 -0.19 100 8 538159394
-23.07 1.12 -2.02 6 10 538159399
-1.14 0.06 -0.30 2 0 538159431
-1.41 0.07 -0.32 1 2 538159436
-1.07 0.06 -0.21 100 4 538159440
-11.80 0.61 -1.87 6 6 538159445
-1.57 0.08 -0.19 100 8 538159450
-23.10 1.20 -2.02 6 10 538159454
-1.14 0.06 -0.30 2 0 538159487
-1.40 0.08 -0.32 2 2 538159491
-1.05 0.06 -0.21 100 4 538159496
-11.80 0.66 -1.87 5 6 538159500
-1.59 0.09 -0.20 95 8 538159505
-23.15 1.29 -2.03 6 10 538159510
-1.14 0.07 -0.30 2 0 538159542
-1.42 0.08 -0.33 3 2 538159546
-1.06 0.06 -0.21 100 4 538159551
-11.80 0.70 -1.87 5 6 538159556
-1.59 0.09 -0.20 86 8 538159560
-23.18 1.37 -2.03 6 10 538159565
-1.14 0.07 -0.30 2 0 538159597
-1.42 0.09 -0.33 2 2 538159602
-1.07 0.07 -0.21 100 4 538159606
-11.79 0.74 -1.87 6 6 538159611
-1.60 0.10 -0.20 92 8 538159616
-23.22 1.45 -2.04 6 10 538159620
-1.16 0.08 -0.31 2 0 538159652
-1.41 0.09 -0.33 1 2 538159657
-1.07 0.07 -0.21 100 4 538159662
-11.79 0.78 -1.87 6 6 538159666
-1.59 0.11 -0.20 83 8 538159671
-23.26 1.54 -2.04 6 10 538159676
-1.14 0.08 -0.31 2 0 538159708
-1.40 0.10 -0.32 2 2 538159712
-1.07 0.07 -0.21 100 4 538159717
-11.79 0.82 -1.87 7 6 538159722
-1.59 0.11 -0.20 92 8 538159726
-23.29 1.62 -2.04 6 10 538159731
-1.13 0.08 -0.30 2 0 538159763
-1.41 0.10 -0.33 2 2 538159768
-1.06 0.08 -0.21 100 4 538159772
-11.79 0.86 -1.87 7 6 538159777
-1.59 0.12 -0.20 89 8 538159781
-23.33 1.71 -2.05 6 10 538159786
-1.13 0.09 -0.30 2 0 538159818
-1.41 0.11 -0.33 2 2 538159823
-1.06 0.08 -0.21 100 4 538159828
-11.79 0.90 -1.87 7 6 538159832
-1.59 0.12 -0.20 83 8 538159837
-23.38 1.79 -2.05 6 10 538159841
-1.13 0.09 -0.30 2 0 538159874
-1.42 0.11 -0.33 2 2 538159878
-1.06 0.09 -0.21 98 4 538159883
-11.78 0.94 -1.87 7 6 538159887
-1.60 0.13 -0.20 83 8 538159892
-23.42 1.88 -2.06 6 10 538159897
-1.13 0.09 -0.30 4 0 538159929
-1.41 0.12 -0.33 2 2 538159934
-1.08 0.09 -0.21 100 4 538159938
-11.78 0.99 -1.87 7 6 538159943
-1.60 0.13 -0.20 92 8 538159947
-23.47 1.96 -2.06 6 10 538159952
-1.13 0.10 -0.30 2 0 538159984
-1.41 0.12 -0.33 3 2 538159989
-1.08 0.09 -0.21 100 4 538159993
-11.79 1.02 -1.87 7 6 538159998
-1.59 0.14 -0.20 77 8 538160003
-23.48 2.04 -2.06 6 10 538160007
-1.13 0.10 -0.30 2 0 538160040
-1.41 0.13 -0.33 2 2 538160044
-1.06 0.10 -0.21 96 4 538160049
-11.79 1.06 -1.88 7 6 538160053
