X Y Z Reflectivity LaserID Timestamp 
-1.12 0.00 -0.30 2 0 1303415338
-1.38 0.01 -0.32 1 2 1303415342
-2.21 0.01 0.12 1 3 1303415345
-1.06 0.00 -0.21 100 4 1303415347
-2.31 0.01 0.20 1 5 1303415349
-1.88 0.01 -0.30 2 6 1303415351
-2.40 0.01 0.30 2 7 1303415354
-1.59 0.01 -0.19 80 8 1303415356
-1.88 0.01 -0.16 2 10 1303415361
-1.93 0.01 -0.10 1 12 1303415365
-1.98 0.01 -0.03 1 14 1303415370
-1.14 0.01 -0.31 2 0 1303415393
-1.38 0.01 -0.32 2 2 1303415398
-1.06 0.01 -0.21 98 4 1303415402
-2.31 0.02 0.20 2 5 1303415404
-1.87 0.01 -0.30 1 6 1303415407
-2.41 0.02 0.30 2 7 1303415409
-1.58 0.01 -0.19 80 8 1303415411
-1.90 0.01 -0.17 2 10 1303415416
-1.92 0.01 -0.10 2 12 1303415421
-1.97 0.01 -0.03 1 14 1303415425
-1.12 0.01 -0.30 2 0 1303415448
-1.39 0.02 -0.32 2 2 1303415453
-2.28 0.03 0.12 1 3 1303415455
-1.05 0.01 -0.20 98 4 1303415457
-2.33 0.03 0.20 1 5 1303415460
-1.89 0.02 -0.30 1 6 1303415462
-2.42 0.03 0.30 2 7 1303415464
-1.58 0.02 -0.19 80 8 1303415467
-1.90 0.02 -0.17 2 10 1303415471
-1.94 0.02 -0.10 2 12 1303415476
-1.98 0.02 -0.03 1 14 1303415480
-1.12 0.02 -0.30 4 0 1303415504
-1.40 0.02 -0.32 2 2 1303415508
-2.28 0.03 0.12 1 3 1303415510
-1.06 0.02 -0.21 98 4 1303415513
-2.30 0.03 0.20 1 5 1303415515
-1.90 0.03 -0.30 1 6 1303415517
-2.43 0.03 0.30 2 7 1303415520
-1.58 0.02 -0.19 77 8 1303415522
-1.88 0.03 -0.16 2 10 1303415527
-1.95 0.03 -0.10 1 12 1303415531
-1.97 0.03 -0.03 1 14 1303415536
-1.12 0.02 -0.30 4 0 1303415559
-1.38 0.02 -0.32 2 2 1303415563
-2.24 0.04 0.12 1 3 1303415566
-1.07 0.02 -0.21 96 4 1303415568
-2.30 0.04 0.20 1 5 1303415570
-1.88 0.03 -0.30 1 6 1303415573
-2.42 0.04 0.30 1 7 1303415575
-1.59 0.03 -0.19 74 8 1303415577
-1.88 0.03 -0.16 2 10 1303415582
-1.93 0.03 -0.10 1 12 1303415586
-1.97 0.03 -0.03 1 14 1303415591
-1.13 0.02 -0.30 2 0 1303415614
-1.37 0.03 -0.32 2 2 1303415619
-2.26 0.05 0.12 1 3 1303415621
-1.07 0.02 -0.21 92 4 1303415623
-2.32 0.05 0.20 1 5 1303415626
-1.87 0.04 -0.30 1 6 1303415628
-2.43 0.05 0.30 1 7 1303415630
-1.58 0.03 -0.19 74 8 1303415633
-1.91 0.04 -0.17 2 10 1303415637
-1.93 0.04 -0.10 1 12 1303415642
-1.98 0.04 -0.03 1 14 1303415646
-1.14 0.03 -0.31 2 0 1303415669
-1.38 0.03 -0.32 2 2 1303415674
-2.21 0.05 0.12 1 3 1303415676
-1.07 0.03 -0.21 96 4 1303415679
-2.32 0.06 0.20 1 5 1303415681
-1.88 0.05 -0.30 1 6 1303415683
-2.47 0.06 0.30 1 7 1303415686
-1.58 0.04 -0.19 70 8 1303415688
-1.89 0.05 -0.17 2 10 1303415692
-1.93 0.05 -0.10 1 12 1303415697
-1.97 0.05 -0.03 1 14 1303415702
-1.14 0.03 -0.30 2 0 1303415725
-2.19 0.06 0.04 1 1 1303415727
-1.39 0.04 -0.32 2 2 1303415729
-1.06 0.03 -0.21 92 4 1303415734
-2.31 0.06 0.20 1 5 1303415736
-1.90 0.05 -0.30 1 6 1303415739
-1.58 0.04 -0.19 70 8 1303415743
-1.90 0.05 -0.17 2 10 1303415748
-1.94 0.05 -0.10 1 12 1303415752
-1.95 0.05 -0.03 1 14 1303415757
-1.14 0.04 -0.31 2 0 1303415780
-2.19 0.07 0.04 1 1 1303415782
-1.40 0.04 -0.32 2 2 1303415785
-2.24 0.07 0.12 1 3 1303415787
-1.06 0.03 -0.21 96 4 1303415789
-2.31 0.07 0.20 1 5 1303415792
-1.88 0.06 -0.30 1 6 1303415794
-1.59 0.05 -0.19 72 8 1303415798
-1.88 0.06 -0.16 2 10 1303415803
-1.96 0.06 -0.10 1 12 1303415808
-1.98 0.06 -0.03 1 14 1303415812
-1.14 0.04 -0.31 2 0 1303415835
-2.19 0.08 0.04 1 1 1303415838
-1.39 0.05 -0.32 2 2 1303415840
-2.28 0.08 0.12 1 3 1303415842
-1.07 0.04 -0.21 92 4 1303415845
-2.33 0.08 0.20 1 5 1303415847
-1.89 0.07 -0.30 1 6 1303415849
-1.60 0.06 -0.20 72 8 1303415854
-1.90 0.07 -0.17 2 10 1303415858
-1.96 0.07 -0.10 1 12 1303415863
-1.98 0.07 -0.03 1 14 1303415868
-1.14 0.04 -0.31 2 0 1303415892
-2.19 0.08 0.04 1 1 1303415894
-1.39 0.05 -0.32 2 2 1303415896
-2.25 0.09 0.12 1 3 1303415898
-1.07 0.04 -0.21 87 4 1303415901
-2.33 0.09 0.20 2 5 1303415903
-1.89 0.07 -0.30 1 6 1303415905
-1.59 0.06 -0.19 70 8 1303415910
-1.87 0.07 -0.16 2 10 1303415915
-1.96 0.08 -0.10 1 12 1303415919
-1.97 0.08 -0.03 1 14 1303415924
-1.14 0.05 -0.31 2 0 1303415947
-1.37 0.06 -0.32 2 2 1303415951
-2.21 0.09 0.12 1 3 1303415954
